asset_id,ticker,company_name,exchange,cik,enrichment_status,records,metrics_available,annual_records,quarterly_records,latest_filed,latest_period_end,quality_status,missing_metrics,quality_flags
U18843,0L7Al,A O Smith Corp,CBOE_EUROPE,0000091142,ENRICHED_SEC_READY,1511,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,558,953,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U18848,0L9El,Stanley Black & Decker Inc,CBOE_EUROPE,0000093556,ENRICHED_SEC_READY,2168,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,791,1377,2026-07-29,2026-07-04,NORMALIZED_PARTIAL,liabilities,concept_missing
U18853,0LC6l,Sysco Corp,CBOE_EUROPE,0000096021,ENRICHED_SEC_READY,1519,assets|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,579,940,2026-08-21,2026-06-27,NORMALIZED_PARTIAL,capex|liabilities,concept_missing
U18855,0LD5l,Tapestry Inc,CBOE_EUROPE,0001116132,ENRICHED_SEC_READY,2273,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,896,1377,2026-08-13,2026-06-27,NORMALIZED_READY,,
U18858,0LF0l,Textron Inc,CBOE_EUROPE,0000217346,ENRICHED_SEC_READY,1765,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,646,1119,2026-07-28,2026-07-04,NORMALIZED_PARTIAL,capex,concept_missing
U18859,0LHRl,Tyson Foods Inc,CBOE_EUROPE,0000100493,ENRICHED_SEC_READY,1738,assets|capex|eps_diluted|equity|net_income|operating_cash_flow|revenue,702,1036,2026-08-03,2026-06-27,NORMALIZED_PARTIAL,eps_basic|liabilities,concept_missing
U18862,0LIBl,Ulta Beauty Inc,CBOE_EUROPE,0001403568,ENRICHED_SEC_READY,1993,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,669,1324,2026-08-27,2026-08-01,NORMALIZED_READY,,
U18863,0LIKl,Under Armour Inc,CBOE_EUROPE,0001336917,ENRICHED_SEC_READY,2019,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,730,1289,2026-08-07,2026-06-30,NORMALIZED_READY,,
U18865,0LIYl,United Rentals Inc,CBOE_EUROPE,0001067701,ENRICHED_SEC_READY,1893,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,821,1072,2026-04-22,2026-03-31,NORMALIZED_READY,,
U18869,0LJLl,Universal Health Services Inc,CBOE_EUROPE,0000352915,ENRICHED_SEC_READY,1988,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,744,1244,2026-08-07,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U18874,0LOZl,VeriSign Inc,CBOE_EUROPE,0001014473,ENRICHED_SEC_READY,1385,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,361,1024,2026-07-23,2026-06-30,NORMALIZED_READY,,
U18879,0LRKl,Vulcan Materials Co,CBOE_EUROPE,0001396009,ENRICHED_SEC_READY,2251,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,830,1421,2026-04-29,2026-03-31,NORMALIZED_READY,,
U18882,0LTIl,Waters Corp,CBOE_EUROPE,0001000697,ENRICHED_SEC_READY,1568,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,652,916,2026-08-11,2026-07-04,NORMALIZED_PARTIAL,capex,concept_missing
U18883,0LUSl,Welltower Inc,CBOE_EUROPE,0000766704,ENRICHED_SEC_READY,1852,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,620,1232,2026-04-29,2026-03-31,NORMALIZED_PARTIAL,capex,concept_missing
U18885,0LWGl,Weyerhaeuser Co,CBOE_EUROPE,0000106535,ENRICHED_SEC_READY,1761,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,696,1065,2026-07-31,2026-06-30,NORMALIZED_READY,,
U18886,0LWHl,Whirlpool Corp,CBOE_EUROPE,0000106640,ENRICHED_SEC_READY,2052,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,764,1288,2026-08-04,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U18890,0M1Rl,Xcel Energy Inc,CBOE_EUROPE,0000072903,ENRICHED_SEC_READY,1870,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,712,1158,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U18895,0M5d,BILL Holdings Inc,CBOE_EUROPE,0001786352,ENRICHED_SEC_READY,735,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,220,515,2026-08-20,2026-06-30,NORMALIZED_READY,,
U18899,0NUd,Nutanix Inc,CBOE_EUROPE,0001618732,ENRICHED_SEC_READY,977,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,268,709,2026-05-29,2026-04-30,NORMALIZED_READY,,
U18900,0OALl,American International Group Inc,CBOE_EUROPE,0000005272,ENRICHED_SEC_READY,1896,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,616,1280,2026-08-07,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U18906,0PYd,Paycom Software Inc,CBOE_EUROPE,0001590955,ENRICHED_SEC_READY,1440,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,489,951,2026-08-06,2026-06-30,NORMALIZED_READY,,
U18912,0Q3d,Beyond Meat Inc,CBOE_EUROPE,0001655210,ENRICHED_SEC_READY,823,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,221,602,2026-08-06,2026-06-27,NORMALIZED_PARTIAL,liabilities,concept_missing
U18925,0QYYl,Harley-Davidson Inc,CBOE_EUROPE,0000793952,ENRICHED_SEC_READY,1882,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,534,1348,2026-08-05,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U18952,0R18l,Best Buy Co Inc,CBOE_EUROPE,0000764478,ENRICHED_SEC_READY,2114,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,727,1387,2026-09-04,2026-08-01,NORMALIZED_PARTIAL,liabilities,concept_missing
U18954,0R1Dl,Sangamo Therapeutics Inc,CBOE_EUROPE,0001001233,ENRICHED_SEC_READY,1365,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,453,912,2026-05-14,2026-03-31,NORMALIZED_READY,,
U18959,0R1Tl,Expedia Group Inc,CBOE_EUROPE,0001324424,ENRICHED_SEC_READY,1809,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,638,1171,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U18970,0R2Ml,Regeneron Pharmaceuticals Inc,CBOE_EUROPE,0000872589,ENRICHED_SEC_READY,1862,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,652,1210,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U18976,0R33l,Emerson Electric Co,CBOE_EUROPE,0000032604,ENRICHED_SEC_READY,2175,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,937,1238,2026-08-04,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U18990,0SE0d,Sezzle Inc,CBOE_EUROPE,0001662991,ENRICHED_SEC_READY,563,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,107,456,2026-08-07,2026-06-30,NORMALIZED_READY,,
U18993,0SGOl,Dropbox Inc,CBOE_EUROPE,0001467623,ENRICHED_SEC_READY,830,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,190,640,2026-08-07,2026-06-30,NORMALIZED_READY,,
U19007,0V6d,Vistra Corp,CBOE_EUROPE,0001692819,ENRICHED_SEC_READY,1117,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,273,844,2026-08-10,2026-06-30,NORMALIZED_READY,,
U19023,0Y9Sl,Check Point Software Technologies Ltd,CBOE_EUROPE,0001015922,ENRICHED_SEC_READY,447,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,425,22,2026-03-31,2025-12-31,NORMALIZED_READY,,
U19026,0YUd,Yum China Holdings Inc,CBOE_EUROPE,0001673358,ENRICHED_SEC_READY,1234,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,423,811,2026-08-10,2026-06-30,NORMALIZED_READY,,
U19027,0ZCd,Zscaler Inc,CBOE_EUROPE,0001713683,ENRICHED_SEC_READY,801,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,216,585,2026-09-03,2026-07-31,NORMALIZED_READY,,
U19028,0ZG2d,Zillow Group Inc,CBOE_EUROPE,0001617640,ENRICHED_SEC_READY,993,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,241,752,2026-08-05,2026-06-30,NORMALIZED_READY,,
U19063,1170d,Arista Networks Inc,CBOE_EUROPE,0001596532,ENRICHED_SEC_READY,1425,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,487,938,2026-08-05,2026-06-30,NORMALIZED_READY,,
U19162,185d,Alcoa Corp,CBOE_EUROPE,0001675149,ENRICHED_SEC_READY,1235,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,394,841,2026-07-30,2026-06-30,NORMALIZED_READY,,
U19189,19MWm,Marvell Technology Inc,CBOE_EUROPE,0001835632,ENRICHED_SEC_READY,622,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,130,492,2026-08-28,2026-08-01,NORMALIZED_READY,,
U19190,19Xd,Axsome Therapeutics Inc,CBOE_EUROPE,0001579428,ENRICHED_SEC_READY,935,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,243,692,2026-08-10,2026-06-30,NORMALIZED_READY,,
U19232,1AMTm,American Tower Corp,CBOE_EUROPE,0001053507,ENRICHED_SEC_READY,2199,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,797,1402,2026-04-28,2026-03-31,NORMALIZED_READY,,
U19246,1ASTSm,AST SpaceMobile Inc,CBOE_EUROPE,0001780312,ENRICHED_SEC_READY,491,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,122,369,2026-08-10,2026-06-30,NORMALIZED_READY,,
U19254,1AVAVm,AeroVironment Inc,CBOE_EUROPE,0001368622,ENRICHED_SEC_READY,1228,assets|capex|eps_basic|eps_diluted|equity|operating_cash_flow|revenue,397,831,2026-06-29,2026-04-30,NORMALIZED_PARTIAL,liabilities|net_income,concept_missing
U19259,1AXONm,Axon Enterprise Inc,CBOE_EUROPE,0001069183,ENRICHED_SEC_READY,1934,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,688,1246,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19264,1B8d,Ondas Inc,CBOE_EUROPE,0001646188,ENRICHED_SEC_READY,857,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,159,698,2026-08-13,2026-06-30,NORMALIZED_READY,,
U19267,1BAHm,Booz Allen Hamilton Holding Corp,CBOE_EUROPE,0001443646,ENRICHED_SEC_READY,1641,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,595,1046,2026-07-24,2026-06-30,NORMALIZED_READY,,
U19279,1BIIBm,Biogen Inc,CBOE_EUROPE,0000875045,ENRICHED_SEC_READY,2181,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,832,1349,2026-04-29,2026-03-31,NORMALIZED_READY,,
U19284,1BLDRm,Builders FirstSource Inc,CBOE_EUROPE,0001316835,ENRICHED_SEC_READY,1770,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,622,1148,2026-07-30,2026-06-30,NORMALIZED_READY,,
U19286,1BMRNm,BioMarin Pharmaceutical Inc,CBOE_EUROPE,0001048477,ENRICHED_SEC_READY,1536,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,386,1150,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19296,1BROm,Brown & Brown Inc,CBOE_EUROPE,0000079282,ENRICHED_SEC_READY,2074,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,705,1369,2026-07-27,2026-06-30,NORMALIZED_READY,,
U19303,1C3m,C3.ai Inc,CBOE_EUROPE,0001577526,ENRICHED_SEC_READY,540,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,138,402,2026-06-24,2026-04-30,NORMALIZED_READY,,
U19308,1CARRm,Carrier Global Corp,CBOE_EUROPE,0001783180,ENRICHED_SEC_READY,598,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,158,440,2026-04-30,2026-03-31,NORMALIZED_PARTIAL,capex,concept_missing
U19313,1CDEm,Coeur Mining Inc,CBOE_EUROPE,0000215466,ENRICHED_SEC_READY,1754,assets|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,582,1172,2026-08-05,2026-06-30,NORMALIZED_PARTIAL,capex|liabilities,concept_missing
U19316,1CEGm,Constellation Energy Corp,CBOE_EUROPE,0001868275,ENRICHED_SEC_READY,545,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,123,422,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19336,1CPRTm,Copart Inc,CBOE_EUROPE,0000900075,ENRICHED_SEC_READY,1763,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,672,1091,2026-05-29,2026-04-30,NORMALIZED_READY,,
U19338,1CROXm,Crocs Inc,CBOE_EUROPE,0001334036,ENRICHED_SEC_READY,1898,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,761,1137,2026-07-30,2026-06-30,NORMALIZED_READY,,
U19339,1CRWDm,Crowdstrike Holdings Inc,CBOE_EUROPE,0001535527,ENRICHED_SEC_READY,651,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,145,506,2026-08-27,2026-07-31,NORMALIZED_PARTIAL,revenue,concept_missing
U19342,1CSGPm,CoStar Group Inc,CBOE_EUROPE,0001057352,ENRICHED_SEC_READY,1635,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,492,1143,2026-07-29,2026-06-30,NORMALIZED_READY,,
U19344,1CVNAm,Carvana Co,CBOE_EUROPE,0001690820,ENRICHED_SEC_READY,915,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,279,636,2026-07-29,2026-06-30,NORMALIZED_READY,,
U19347,1CYTHm,Lumen Technologies Inc,CBOE_EUROPE,0000018926,ENRICHED_SEC_READY,1659,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,618,1041,2026-08-04,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U19350,1DASHm,DoorDash Inc,CBOE_EUROPE,0001792789,ENRICHED_SEC_READY,664,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,176,488,2026-08-05,2026-06-30,NORMALIZED_READY,,
U19353,1DECKm,Deckers Outdoor Corp,CBOE_EUROPE,0000910521,ENRICHED_SEC_READY,1679,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,652,1027,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U19366,1DPZm,Domino's Pizza Inc,CBOE_EUROPE,0001286681,ENRICHED_SEC_READY,1593,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,621,972,2026-07-20,2026-06-14,NORMALIZED_READY,,
U19374,1DXCMm,Dexcom Inc,CBOE_EUROPE,0001093557,ENRICHED_SEC_READY,1549,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,522,1027,2026-07-30,2026-06-30,NORMALIZED_READY,,
U19390,1EMEm,EMCOR Group Inc,CBOE_EUROPE,0000105634,ENRICHED_SEC_READY,2011,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,693,1318,2026-07-30,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U19394,1ENPHm,Enphase Energy Inc,CBOE_EUROPE,0001463101,ENRICHED_SEC_READY,1213,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,435,778,2026-04-28,2026-03-31,NORMALIZED_READY,,
U19396,1ENVXm,Enovix Corp,CBOE_EUROPE,0001828318,ENRICHED_SEC_READY,577,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,130,447,2026-08-12,2026-07-05,NORMALIZED_READY,,
U19398,1EPAMm,EPAM Systems Inc,CBOE_EUROPE,0001352010,ENRICHED_SEC_READY,1894,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,662,1232,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19406,1ETSYm,Etsy Inc,CBOE_EUROPE,0001370637,ENRICHED_SEC_READY,1173,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,283,890,2026-08-05,2026-06-30,NORMALIZED_READY,,
U19419,1FAd,Sprouts Farmers Market Inc,CBOE_EUROPE,0001575515,ENRICHED_SEC_READY,1345,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,375,970,2026-07-29,2026-06-28,NORMALIZED_READY,,
U19424,1FICOm,Fair Isaac Corp,CBOE_EUROPE,0000814547,ENRICHED_SEC_READY,1856,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,682,1174,2026-07-29,2026-06-30,NORMALIZED_READY,,
U19426,1FIXm,Comfort Systems USA Inc,CBOE_EUROPE,0001035983,ENRICHED_SEC_READY,1876,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,661,1215,2026-07-23,2026-06-30,NORMALIZED_READY,,
U19436,1FTNTm,Fortinet Inc,CBOE_EUROPE,0001262039,ENRICHED_SEC_READY,1514,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,355,1159,2026-07-30,2026-06-30,NORMALIZED_READY,,
U19444,1GEHCm,GE HealthCare Technologies Inc,CBOE_EUROPE,0001932393,ENRICHED_SEC_READY,326,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,66,260,2026-04-29,2026-03-31,NORMALIZED_READY,,
U19446,1GEVm,GE Vernova Inc,CBOE_EUROPE,0001996810,ENRICHED_SEC_READY,256,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,50,206,2026-07-22,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U19457,1GQd,Liberty All-Star Equity Fund,CBOE_EUROPE,0000799195,ENRICHED_SEC_READY,0,,0,0,,,NO_NORMALIZABLE_FACTS,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,taxonomy_missing
U19481,1HLm,Hecla Mining Co,CBOE_EUROPE,0000719413,ENRICHED_SEC_READY,1571,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,397,1174,2026-08-04,2026-06-30,NORMALIZED_READY,,
U19497,1HUTm,Hut 8 Corp,CBOE_EUROPE,0001964789,ENRICHED_SEC_READY,344,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,100,244,2026-08-04,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U19498,1HWMm,Howmet Aerospace Inc,CBOE_EUROPE,0000004281,ENRICHED_SEC_READY,2052,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,705,1347,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19502,1IBKRm,Interactive Brokers Group Inc,CBOE_EUROPE,0001381197,ENRICHED_SEC_READY,1554,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,407,1147,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U19508,1ILMNm,Illumina Inc,CBOE_EUROPE,0001110803,ENRICHED_SEC_READY,1957,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,690,1267,2026-07-31,2026-06-28,NORMALIZED_PARTIAL,liabilities,concept_missing
U19513,1INODm,Innodata Inc,CBOE_EUROPE,0000903651,ENRICHED_SEC_READY,1388,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,381,1007,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19519,1ISRGm,Intuitive Surgical Inc,CBOE_EUROPE,0001035267,ENRICHED_SEC_READY,2043,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,793,1250,2026-07-21,2026-06-30,NORMALIZED_READY,,
U19522,1JBLm,Jabil Inc,CBOE_EUROPE,0000898293,ENRICHED_SEC_READY,1717,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,421,1296,2026-06-30,2026-05-31,NORMALIZED_READY,,
U19531,1KDPm,Keurig Dr Pepper Inc,CBOE_EUROPE,0001418135,ENRICHED_SEC_READY,2164,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,756,1408,2026-08-10,2026-06-30,NORMALIZED_READY,,
U19535,1KFd,Pimco Dynamic Income Fund,CBOE_EUROPE,0001510599,ENRICHED_SEC_READY,0,,0,0,,,NO_NORMALIZABLE_FACTS,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,concept_missing
U19552,1LCIDm,Lucid Group Inc,CBOE_EUROPE,0001811210,ENRICHED_SEC_READY,578,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,145,433,2026-08-04,2026-06-30,NORMALIZED_READY,,
U19553,1LDOSm,Leidos Holdings Inc,CBOE_EUROPE,0001336920,ENRICHED_SEC_READY,1844,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,629,1215,2026-08-04,2026-07-03,NORMALIZED_READY,,
U19559,1LITEm,Lumentum Holdings Inc,CBOE_EUROPE,0001633978,ENRICHED_SEC_READY,1412,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,561,851,2026-08-17,2026-06-27,NORMALIZED_READY,,
U19561,1LNGm,Cheniere Energy Inc,CBOE_EUROPE,0000003570,ENRICHED_SEC_READY,1730,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,556,1174,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19581,1MDBm,MongoDB Inc,CBOE_EUROPE,0001441816,ENRICHED_SEC_READY,840,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,204,636,2026-09-01,2026-07-31,NORMALIZED_READY,,
U19591,1MPWRm,Monolithic Power Systems Inc,CBOE_EUROPE,0001280452,ENRICHED_SEC_READY,1803,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,640,1163,2026-08-05,2026-06-30,NORMALIZED_READY,,
U19592,1MPm,MP Materials Corp,CBOE_EUROPE,0001801368,ENRICHED_SEC_READY,643,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,149,494,2026-08-07,2026-06-30,NORMALIZED_READY,,
U19608,1NBIXm,Neurocrine Biosciences Inc,CBOE_EUROPE,0000914475,ENRICHED_SEC_READY,1623,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,608,1015,2026-07-31,2026-06-30,NORMALIZED_READY,,
U19633,1OGNm,Organon & Co,CBOE_EUROPE,0001821825,ENRICHED_SEC_READY,565,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,143,422,2026-07-31,2026-06-30,NORMALIZED_READY,,
U19656,1PLLm,Planet Labs PBC,CBOE_EUROPE,0001836833,ENRICHED_SEC_READY,585,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,130,455,2026-09-03,2026-07-31,NORMALIZED_READY,,
U19665,1PSTGm,Everpure Inc,CBOE_EUROPE,0001474432,ENRICHED_SEC_READY,925,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,229,696,2026-09-04,2026-08-02,NORMALIZED_READY,,
U19672,1QBTSm,D-Wave Quantum Inc,CBOE_EUROPE,0001907982,ENRICHED_SEC_READY,568,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,111,457,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19679,1RDDTm,Reddit Inc,CBOE_EUROPE,0001713445,ENRICHED_SEC_READY,282,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,52,230,2026-07-31,2026-06-30,NORMALIZED_READY,,
U19685,1RKLBm,Rocket Lab Corp,CBOE_EUROPE,0001819994,ENRICHED_SEC_READY,580,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,129,451,2026-08-10,2026-06-30,NORMALIZED_READY,,
U19686,1RMBSm,Rambus Inc,CBOE_EUROPE,0000917273,ENRICHED_SEC_READY,1502,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,520,982,2026-04-28,2026-03-31,NORMALIZED_READY,,
U19688,1ROKUm,Roku Inc,CBOE_EUROPE,0001428439,ENRICHED_SEC_READY,967,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,309,658,2026-08-06,2026-06-30,NORMALIZED_READY,,
U19734,1SOFIm,SoFi Technologies Inc,CBOE_EUROPE,0001818874,ENRICHED_SEC_READY,538,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,127,411,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U19742,1SRPTm,Sarepta Therapeutics Inc,CBOE_EUROPE,0000873303,ENRICHED_SEC_READY,1609,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,544,1065,2026-08-05,2026-06-30,NORMALIZED_READY,,
U19752,1SWKSm,Skyworks Solutions Inc,CBOE_EUROPE,0000004127,ENRICHED_SEC_READY,1985,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,694,1291,2026-07-28,2026-07-03,NORMALIZED_READY,,
U19770,1TEMm,Tempus AI Inc,CBOE_EUROPE,0001717115,ENRICHED_SEC_READY,242,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,52,190,2026-07-30,2026-06-30,NORMALIZED_READY,,
U19778,1TMDXm,TransMedics Group Inc,CBOE_EUROPE,0001756262,ENRICHED_SEC_READY,865,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,191,674,2026-08-04,2026-06-30,NORMALIZED_READY,,
