ticker,name,stage,status,reason_code,reason_text,metric_name,metric_value,threshold,severity,recoverable,special_case,sector,industry,country,market_cap,data_date,created_at
ATAI,AtaiBeckley Inc. - Common Stock,stage1,PASSED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.95,5.0,low,True,False,Healthcare,Biotechnology,USA,1454258432.0,2026-06-08,2026-06-08T18:43:18+00:00
ATCX,Atlas Critical Minerals Corporation - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,18540524.0,150000000,high,False,False,Unknown,Unknown,USA,18540524.0,2026-06-08,2026-06-08T18:43:18+00:00
ATCX,Atlas Critical Minerals Corporation - Common Stock,stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.71,5.0,low,True,False,Unknown,Unknown,USA,18540524.0,2026-06-08,2026-06-08T18:43:18+00:00
ATCX,Atlas Critical Minerals Corporation - Common Stock,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,128907.66,1000000,high,False,False,Unknown,Unknown,USA,18540524.0,2026-06-08,2026-06-08T18:43:18+00:00
ATER,"Aterian, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,11251666.0,150000000,high,False,False,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,11251666.0,2026-06-08,2026-06-08T18:43:18+00:00
ATER,"Aterian, Inc. - Common Stock",stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.04,1.5,high,False,False,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,11251666.0,2026-06-08,2026-06-08T18:43:18+00:00
ATER,"Aterian, Inc. - Common Stock",stage1,REJECTED,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,4671691.44,5000000,medium,True,False,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,11251666.0,2026-06-08,2026-06-08T18:43:18+00:00
ATGL,Alpha Technology Group Limited - Class A Ordinary Shares,stage1,REJECTED,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,214012496.0,500000000,medium,True,False,Technology,Software - Infrastructure,USA,214012496.0,2026-06-08,2026-06-08T18:43:18+00:00
ATGL,Alpha Technology Group Limited - Class A Ordinary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,38727.0,1000000,high,False,False,Technology,Software - Infrastructure,USA,214012496.0,2026-06-08,2026-06-08T18:43:18+00:00
ATHE,Alterity Therapeutics Limited - American Depositary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,70690208.0,150000000,high,False,False,Healthcare,Biotechnology,USA,70690208.0,2026-06-08,2026-06-08T18:43:18+00:00
ATHE,Alterity Therapeutics Limited - American Depositary Shares,stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.9,5.0,low,True,False,Healthcare,Biotechnology,USA,70690208.0,2026-06-08,2026-06-08T18:43:18+00:00
ATHE,Alterity Therapeutics Limited - American Depositary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,77633.4,1000000,high,False,False,Healthcare,Biotechnology,USA,70690208.0,2026-06-08,2026-06-08T18:43:18+00:00
ATHR,"Aether Holdings, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,37770108.0,150000000,high,False,False,Technology,Software - Application,USA,37770108.0,2026-06-08,2026-06-08T18:43:18+00:00
ATHR,"Aether Holdings, Inc. - Common Stock",stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.11,5.0,low,True,False,Technology,Software - Application,USA,37770108.0,2026-06-08,2026-06-08T18:43:18+00:00
ATHR,"Aether Holdings, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,38843.9,1000000,high,False,False,Technology,Software - Application,USA,37770108.0,2026-06-08,2026-06-08T18:43:18+00:00
ATLN,Atlantic International Corp. - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,74694648.0,150000000,high,False,False,Industrials,Staffing & Employment Services,USA,74694648.0,2026-06-08,2026-06-08T18:43:18+00:00
ATLN,Atlantic International Corp. - Common Stock,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.9799,1.5,high,False,False,Industrials,Staffing & Employment Services,USA,74694648.0,2026-06-08,2026-06-08T18:43:18+00:00
ATLN,Atlantic International Corp. - Common Stock,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,390968.3412,1000000,high,False,False,Industrials,Staffing & Employment Services,USA,74694648.0,2026-06-08,2026-06-08T18:43:18+00:00
ATLO,Ames National Corporation - Common Stock,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,264033728.0,500000000,medium,True,False,Financial Services,Banks - Regional,USA,264033728.0,2026-06-08,2026-06-08T18:43:18+00:00
ATLO,Ames National Corporation - Common Stock,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1783323.63,5000000,medium,True,False,Financial Services,Banks - Regional,USA,264033728.0,2026-06-08,2026-06-08T18:43:18+00:00
ATLX,Atlas Lithium Corporation - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,104102832.0,150000000,high,False,False,Basic Materials,Other Industrial Metals & Mining,USA,104102832.0,2026-06-08,2026-06-08T18:43:18+00:00
ATLX,Atlas Lithium Corporation - Common Stock,stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.53,5.0,low,True,False,Basic Materials,Other Industrial Metals & Mining,USA,104102832.0,2026-06-08,2026-06-08T18:43:18+00:00
ATLX,Atlas Lithium Corporation - Common Stock,stage1,REJECTED,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,2337110.63,5000000,medium,True,False,Basic Materials,Other Industrial Metals & Mining,USA,104102832.0,2026-06-08,2026-06-08T18:43:18+00:00
ATNI,"ATN International, Inc. - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,396056960.0,500000000,medium,True,False,Communication Services,Telecom Services,USA,396056960.0,2026-06-08,2026-06-08T18:43:18+00:00
ATNI,"ATN International, Inc. - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,2126048.75,5000000,medium,True,False,Communication Services,Telecom Services,USA,396056960.0,2026-06-08,2026-06-08T18:43:18+00:00
ATOM,Atomera Incorporated - Common Stock,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,319794176.0,500000000,medium,True,False,Technology,Semiconductor Equipment & Materials,USA,319794176.0,2026-06-08,2026-06-08T18:43:18+00:00
ATOS,"Atossa Therapeutics, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,38493084.0,150000000,high,False,False,Healthcare,Biotechnology,USA,38493084.0,2026-06-08,2026-06-08T18:43:18+00:00
ATOS,"Atossa Therapeutics, Inc. - Common Stock",stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,4.47,5.0,low,True,False,Healthcare,Biotechnology,USA,38493084.0,2026-06-08,2026-06-08T18:43:18+00:00
ATOS,"Atossa Therapeutics, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,281641.29,1000000,high,False,False,Healthcare,Biotechnology,USA,38493084.0,2026-06-08,2026-06-08T18:43:18+00:00
ATPC,Agape ATP Corporation - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,2981865.0,150000000,high,False,False,Consumer Defensive,Packaged Foods,USA,2981865.0,2026-06-08,2026-06-08T18:43:18+00:00
ATPC,Agape ATP Corporation - Common Stock,stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.98,3.0,medium,True,False,Consumer Defensive,Packaged Foods,USA,2981865.0,2026-06-08,2026-06-08T18:43:18+00:00
ATRA,"Atara Biotherapeutics, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,89380904.0,150000000,high,False,False,Healthcare,Biotechnology,USA,89380904.0,2026-06-08,2026-06-08T18:43:18+00:00
ATXG,Addentax Group Corp. - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,3905115.0,150000000,high,False,False,Industrials,Integrated Freight & Logistics,USA,3905115.0,2026-06-08,2026-06-08T18:43:18+00:00
ATXG,Addentax Group Corp. - Common Stock,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,642060.0,1000000,high,False,False,Industrials,Integrated Freight & Logistics,USA,3905115.0,2026-06-08,2026-06-08T18:43:18+00:00
ATYR,"aTyr Pharma, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,46084072.0,150000000,high,False,False,Healthcare,Biotechnology,USA,46084072.0,2026-06-08,2026-06-08T18:43:18+00:00
ATYR,"aTyr Pharma, Inc. - Common Stock",stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.47,1.5,high,False,False,Healthcare,Biotechnology,USA,46084072.0,2026-06-08,2026-06-08T18:43:18+00:00
ATYR,"aTyr Pharma, Inc. - Common Stock",stage1,REJECTED,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1029798.67,5000000,medium,True,False,Healthcare,Biotechnology,USA,46084072.0,2026-06-08,2026-06-08T18:43:18+00:00
AUBN,"Auburn National Bancorporation, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,87645792.0,150000000,high,False,False,Financial Services,Banks - Regional,USA,87645792.0,2026-06-08,2026-06-08T18:43:18+00:00
AUBN,"Auburn National Bancorporation, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,107786.64,1000000,high,False,False,Financial Services,Banks - Regional,USA,87645792.0,2026-06-08,2026-06-08T18:43:18+00:00
AUC,ATIF Holdings Limited - Ordinary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,74771952.0,150000000,high,False,False,Financial Services,Capital Markets,USA,74771952.0,2026-06-08,2026-06-08T18:43:18+00:00
AUC,ATIF Holdings Limited - Ordinary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,42506.75,1000000,high,False,False,Financial Services,Capital Markets,USA,74771952.0,2026-06-08,2026-06-08T18:43:18+00:00
AUDC,AudioCodes Ltd. - Ordinary Shares,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,244609216.0,500000000,medium,True,False,Technology,Communication Equipment,USA,244609216.0,2026-06-08,2026-06-08T18:43:18+00:00
AUDC,AudioCodes Ltd. - Ordinary Shares,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1052669.79,5000000,medium,True,False,Technology,Communication Equipment,USA,244609216.0,2026-06-08,2026-06-08T18:43:18+00:00
AUID,authID Inc. - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,20165608.0,150000000,high,False,False,Technology,Software - Infrastructure,USA,20165608.0,2026-06-08,2026-06-08T18:43:18+00:00
AUID,authID Inc. - Common Stock,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.25,1.5,high,False,False,Technology,Software - Infrastructure,USA,20165608.0,2026-06-08,2026-06-08T18:43:18+00:00
AUID,authID Inc. - Common Stock,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,260872.5,1000000,high,False,False,Technology,Software - Infrastructure,USA,20165608.0,2026-06-08,2026-06-08T18:43:18+00:00
AURA,"Aura Biosciences, Inc. - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,3158200.5,5000000,medium,True,False,Healthcare,Biotechnology,USA,685452928.0,2026-06-08,2026-06-08T18:43:18+00:00
AURE,Aurelion Inc.  - Class A Ordinary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,91632000.0,150000000,high,False,False,Financial Services,Capital Markets,USA,91632000.0,2026-06-08,2026-06-08T18:43:18+00:00
AURE,Aurelion Inc.  - Class A Ordinary Shares,stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.49,3.0,medium,True,False,Financial Services,Capital Markets,USA,91632000.0,2026-06-08,2026-06-08T18:43:18+00:00
AURE,Aurelion Inc.  - Class A Ordinary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,147303.42,1000000,high,False,False,Financial Services,Capital Markets,USA,91632000.0,2026-06-08,2026-06-08T18:43:18+00:00
AUTL,Autolus Therapeutics plc - American Depositary Shares,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,407199200.0,500000000,medium,True,False,Healthcare,Biotechnology,USA,407199200.0,2026-06-08,2026-06-08T18:43:18+00:00
AUTL,Autolus Therapeutics plc - American Depositary Shares,stage1,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,1.53,3.0,medium,True,False,Healthcare,Biotechnology,USA,407199200.0,2026-06-08,2026-06-08T18:43:18+00:00
AUTL,Autolus Therapeutics plc - American Depositary Shares,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,2506828.5,5000000,medium,True,False,Healthcare,Biotechnology,USA,407199200.0,2026-06-08,2026-06-08T18:43:18+00:00
AUUD,Auddia Inc. - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,7026905.0,150000000,high,False,False,Technology,Software - Application,USA,7026905.0,2026-06-08,2026-06-08T18:43:18+00:00
AUUD,Auddia Inc. - Common Stock,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.31,1.5,high,False,False,Technology,Software - Application,USA,7026905.0,2026-06-08,2026-06-08T18:43:18+00:00
AVBH,"Avidbank Holdings, Inc. - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,341472544.0,500000000,medium,True,False,Financial Services,Banks - Regional,USA,341472544.0,2026-06-08,2026-06-08T18:43:18+00:00
AVBH,"Avidbank Holdings, Inc. - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,2695799.79,5000000,medium,True,False,Financial Services,Banks - Regional,USA,341472544.0,2026-06-08,2026-06-08T18:43:18+00:00
AVIR,"Atea Pharmaceuticals, Inc. - common stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,340115168.0,500000000,medium,True,False,Healthcare,Biotechnology,USA,340115168.0,2026-06-08,2026-06-08T18:43:18+00:00
AVIR,"Atea Pharmaceuticals, Inc. - common stock",stage1,WATCHLIST,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,4.25,5.0,low,True,False,Healthcare,Biotechnology,USA,340115168.0,2026-06-08,2026-06-08T18:43:18+00:00
AVIR,"Atea Pharmaceuticals, Inc. - common stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1843985.75,5000000,medium,True,False,Healthcare,Biotechnology,USA,340115168.0,2026-06-08,2026-06-08T18:43:18+00:00
AVNW,"Aviat Networks, Inc. - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,233427920.0,500000000,medium,True,False,Technology,Communication Equipment,USA,233427920.0,2026-06-08,2026-06-08T18:43:18+00:00
AVNW,"Aviat Networks, Inc. - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,3677093.2,5000000,medium,True,False,Technology,Communication Equipment,USA,233427920.0,2026-06-08,2026-06-08T18:43:18+00:00
AVX,Avax One Technology Ltd. - Common Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,35945068.0,150000000,high,False,False,Technology,Software - Infrastructure,USA,35945068.0,2026-06-08,2026-06-08T18:43:18+00:00
AVX,Avax One Technology Ltd. - Common Shares,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.4011,1.5,high,False,False,Technology,Software - Infrastructure,USA,35945068.0,2026-06-08,2026-06-08T18:43:18+00:00
AVX,Avax One Technology Ltd. - Common Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,183104.5566,1000000,high,False,False,Technology,Software - Infrastructure,USA,35945068.0,2026-06-08,2026-06-08T18:43:18+00:00
AVXL,Anavex Life Sciences Corp. - Common Stock,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,238166416.0,500000000,medium,True,False,Healthcare,Biotechnology,USA,238166416.0,2026-06-08,2026-06-08T18:43:18+00:00
AVXL,Anavex Life Sciences Corp. - Common Stock,stage1,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.57,3.0,medium,True,False,Healthcare,Biotechnology,USA,238166416.0,2026-06-08,2026-06-08T18:43:18+00:00
AVXL,Anavex Life Sciences Corp. - Common Stock,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,3541920.03,5000000,medium,True,False,Healthcare,Biotechnology,USA,238166416.0,2026-06-08,2026-06-08T18:43:18+00:00
AWRE,"Aware, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,29222204.0,150000000,high,False,False,Technology,Software - Application,USA,29222204.0,2026-06-08,2026-06-08T18:43:18+00:00
AWRE,"Aware, Inc. - Common Stock",stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.35,1.5,high,False,False,Technology,Software - Application,USA,29222204.0,2026-06-08,2026-06-08T18:43:18+00:00
AWRE,"Aware, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,74509.20000000001,1000000,high,False,False,Technology,Software - Application,USA,29222204.0,2026-06-08,2026-06-08T18:43:18+00:00
AXG,Solowin Holdings - Class A Ordinary Share,stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.43,5.0,low,True,False,Financial Services,Capital Markets,USA,653256640.0,2026-06-08,2026-06-08T18:43:18+00:00
AXG,Solowin Holdings - Class A Ordinary Share,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,982496.06,1000000,high,False,False,Financial Services,Capital Markets,USA,653256640.0,2026-06-08,2026-06-08T18:43:18+00:00
AYTU,"Aytu BioPharma, Inc.  - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,24149718.0,150000000,high,False,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,24149718.0,2026-06-08,2026-06-08T18:43:18+00:00
AYTU,"Aytu BioPharma, Inc.  - Common Stock",stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.25,3.0,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,24149718.0,2026-06-08,2026-06-08T18:43:18+00:00
AYTU,"Aytu BioPharma, Inc.  - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,100746.0,1000000,high,False,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,24149718.0,2026-06-08,2026-06-08T18:43:18+00:00
AZ,A2Z Cust2Mate Solutions Corp. - Common Shares,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,285896512.0,500000000,medium,True,False,Technology,Software - Application,USA,285896512.0,2026-06-08,2026-06-08T18:43:18+00:00
AZ,A2Z Cust2Mate Solutions Corp. - Common Shares,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,3008835.72,5000000,medium,True,False,Technology,Software - Application,USA,285896512.0,2026-06-08,2026-06-08T18:43:18+00:00
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,3188642.0,150000000,high,False,False,Consumer Cyclical,Auto & Truck Dealerships,USA,3188642.0,2026-06-08,2026-06-08T18:43:18+00:00
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.04,1.5,high,False,False,Consumer Cyclical,Auto & Truck Dealerships,USA,3188642.0,2026-06-08,2026-06-08T18:43:18+00:00
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,stage1,REJECTED,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1002733.68,5000000,medium,True,False,Consumer Cyclical,Auto & Truck Dealerships,USA,3188642.0,2026-06-08,2026-06-08T18:43:18+00:00
BAFN,BayFirst Financial Corp. - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,22177288.0,150000000,high,False,False,Financial Services,Banks - Regional,USA,22177288.0,2026-06-08,2026-06-08T18:43:18+00:00
BAFN,BayFirst Financial Corp. - Common Stock,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,230698.8,1000000,high,False,False,Financial Services,Banks - Regional,USA,22177288.0,2026-06-08,2026-06-08T18:43:18+00:00
BANL,CBL International Limited - Class B Ordinary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,10430298.0,150000000,high,False,False,Energy,Oil & Gas Midstream,USA,10430298.0,2026-06-08,2026-06-08T18:43:18+00:00
BANL,CBL International Limited - Class B Ordinary Shares,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.38,1.5,high,False,False,Energy,Oil & Gas Midstream,USA,10430298.0,2026-06-08,2026-06-08T18:43:18+00:00
BANL,CBL International Limited - Class B Ordinary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,354051.32,1000000,high,False,False,Energy,Oil & Gas Midstream,USA,10430298.0,2026-06-08,2026-06-08T18:43:18+00:00
BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,3928286.0,150000000,high,False,False,Communication Services,Advertising Agencies,USA,3928286.0,2026-06-08,2026-06-08T18:43:18+00:00
BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.56,3.0,medium,True,False,Communication Services,Advertising Agencies,USA,3928286.0,2026-06-08,2026-06-08T18:43:18+00:00
BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,101414.4,1000000,high,False,False,Communication Services,Advertising Agencies,USA,3928286.0,2026-06-08,2026-06-08T18:43:18+00:00
BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,3289678.7,5000000,medium,True,False,Communication Services,Entertainment,USA,3457351936.0,2026-06-08,2026-06-08T18:43:18+00:00
BBCP,"Concrete Pumping Holdings, Inc.  - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1387534.19,5000000,medium,True,False,Industrials,Engineering & Construction,USA,525603392.0,2026-06-08,2026-06-08T18:43:18+00:00
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,38130472.0,150000000,high,False,False,Communication Services,Broadcasting,USA,38130472.0,2026-06-08,2026-06-08T18:43:18+00:00
BBLG,Bone Biologics Corp - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,2241741.0,150000000,high,False,False,Healthcare,Biotechnology,USA,2241741.0,2026-06-08,2026-06-08T18:43:18+00:00
BBLG,Bone Biologics Corp - Common Stock,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.2487,1.5,high,False,False,Healthcare,Biotechnology,USA,2241741.0,2026-06-08,2026-06-08T18:43:18+00:00
BBLG,Bone Biologics Corp - Common Stock,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,15855.9926,1000000,high,False,False,Healthcare,Biotechnology,USA,2241741.0,2026-06-08,2026-06-08T18:43:18+00:00
