ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date,stage1_status,stage1_primary_reason,stage1_all_reasons
ATGL,Alpha Technology Group Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,214012496.0,13.0,2979.0,2979.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,38727.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ATHE,Alterity Therapeutics Limited - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,70690208.0,3.9,19906.0,19906.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,77633.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ATHR,"Aether Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,37770108.0,3.11,12490.0,12490.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,38843.9,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ATLN,Atlantic International Corp. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Staffing & Employment Services,common_stock,True,74694648.0,0.9799,398988.0,398988.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,390968.3412,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ATLX,Atlas Lithium Corporation - Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Other Industrial Metals & Mining,common_stock,True,104102832.0,3.53,662071.0,662071.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2337110.63,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|DOLLAR_VOLUME_WATCHLIST_RANGE
ATOS,"Atossa Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,38493084.0,4.47,63007.0,63007.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,281641.29,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ATPC,Agape ATP Corporation - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,2981865.0,2.98,3896347.0,3896347.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11611114.06,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE
ATRA,"Atara Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,89380904.0,9.92,1529300.0,1529300.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,15170656.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
ATXG,Addentax Group Corp. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Integrated Freight & Logistics,common_stock,True,3905115.0,5.0,128412.0,128412.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,642060.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ATYR,"aTyr Pharma, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,46084072.0,0.47,2191061.0,2191061.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1029798.67,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
AUBN,"Auburn National Bancorporation, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,87645792.0,25.09,4296.0,4296.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,107786.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AUC,ATIF Holdings Limited - Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,74771952.0,7.25,5863.0,5863.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42506.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AUID,authID Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,20165608.0,1.25,208698.0,208698.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,260872.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AURE,Aurelion Inc.  - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,91632000.0,2.49,59158.0,59158.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,147303.42,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
AUUD,Auddia Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,7026905.0,1.31,4598182.0,4598182.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6023618.42,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM
AVX,Avax One Technology Ltd. - Common Shares,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,35945068.0,0.4011,456506.0,456506.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,183104.5566,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AWRE,"Aware, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,29222204.0,1.35,55192.0,55192.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,74509.20000000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AXG,Solowin Holdings - Class A Ordinary Share,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,653256640.0,3.43,286442.0,286442.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,982496.06,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
AYTU,"Aytu BioPharma, Inc.  - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,24149718.0,2.25,44776.0,44776.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,100746.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Auto & Truck Dealerships,common_stock,True,3188642.0,1.04,964167.0,964167.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1002733.68,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BAFN,BayFirst Financial Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,22177288.0,5.4,42722.0,42722.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,230698.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BANL,CBL International Limited - Class B Ordinary Shares,NASDAQ,USA,North America,USD,Energy,Oil & Gas Midstream,common_stock,True,10430298.0,0.38,931714.0,931714.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,354051.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,NASDAQ,USA,North America,USD,Communication Services,Advertising Agencies,common_stock,True,3928286.0,2.56,39615.0,39615.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,101414.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Communication Services,Broadcasting,common_stock,True,38130472.0,21.085,1251001.0,1251001.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,26377356.085,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
BBLG,Bone Biologics Corp - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2241741.0,1.2487,12698.0,12698.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,15855.9926,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BCAB,"BioAtla, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,5526314.0,3.33,37877.0,37877.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,126130.41,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BCDA,"BioCardia, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,11715965.0,1.03,164233.0,164233.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,169159.99,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BCG,"Binah Capital Group, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,26055704.0,1.55,609914.0,609914.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,945366.7,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BCTX,BriaCell Therapeutics Corp. - Common Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,26795344.0,3.08,223568.0,223568.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,688589.4400000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BDCI,BTC Development Corp. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,349204032.0,10.05,29949.0,29949.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,300987.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BDMD,Baird Medical Investment Holdings Ltd - Ordinary Share,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,40297008.0,1.26,465092.0,465092.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,586015.92,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BDRX,Biodexa Pharmaceuticals plc - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2506943.0,3.36,738333.0,738333.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2480798.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|DOLLAR_VOLUME_WATCHLIST_RANGE
BDTX,"Black Diamond Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,112884504.0,1.97,1204304.0,1204304.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2372478.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|DOLLAR_VOLUME_WATCHLIST_RANGE
BEAT,"Heartbeam, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Health Information Services,common_stock,True,46564688.0,0.8389,1493590.0,1493590.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1252972.651,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BEEM,Beam Global - Common Stock,NASDAQ,USA,North America,USD,Technology,Solar,common_stock,True,29084076.0,1.31,522434.0,522434.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,684388.54,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BEEP,Mobile Infrastructure Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Infrastructure Operations,common_stock,True,83620704.0,2.03,42031.0,42031.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,85322.93,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BENF,Beneficient - Class A Common Stock,NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,50847264.0,3.54,236942.0,236942.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,838774.68,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BFRG,"Bullfrog AI Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Health Information Services,common_stock,True,12441449.0,0.671,11271088.0,11271088.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7562900.048,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM
BFRI,Biofrontera Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,11971127.0,0.935,175195.0,175195.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,163807.325,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BGDE,"Big Digital Energy, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,39010652.0,7.11,564768.0,564768.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4015500.48,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BGIN,Bgin Blockchain Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Computer Hardware,common_stock,True,300941632.0,2.66,21306.0,21306.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,56673.96000000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BGL,Blue Gold Limited - Class A ordinary shares,NASDAQ,USA,North America,USD,Basic Materials,Gold,common_stock,True,21235640.0,0.52,427933.0,427933.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,222525.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BGLC,BioNexus Gene Lab Corp - Common stock,NASDAQ,USA,North America,USD,Basic Materials,Specialty Chemicals,common_stock,True,5318091.0,2.2,12936.0,12936.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,28459.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BGM,BGM Group Ltd. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,58381400.0,0.291,335571.0,335571.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,97651.161,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BGMS,"Bio Green Med Solution, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,8279184.0,1.5,86060.0,86060.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,129090.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BHFAL,"Brighthouse Financial, Inc. - Junior Subordinated Debentures due 2058",NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,,15.72,21900.0,21900.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,344268.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MISSING_MARKET_CAP,MISSING_MARKET_CAP|LOW_DOLLAR_VOLUME
BHST,BioHarvest Sciences Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,72310416.0,3.19,27512.0,27512.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,87763.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BIAF,"bioAffinity Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Diagnostics & Research,common_stock,True,7845387.0,1.73,8613301.0,8613301.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,14901010.73,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE
BIOX,Bioceres Crop Solutions Corp. - Ordinary Shares,NASDAQ,USA,North America,USD,Basic Materials,Agricultural Inputs,common_stock,True,26815438.0,0.4202,688382.0,688382.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,289258.1164,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BIRD,"Allbirds, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Apparel Retail,common_stock,True,33727176.0,3.83,6053869.0,6053869.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,23186318.27,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE
BIVI,BioVie Inc. - Common stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,12066943.0,1.6,86912.0,86912.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,139059.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BIYA,Baiya International Group Inc.  - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,3378393.0,0.82,8171169.0,8171169.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6700358.579999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM
BJDX,"Bluejay Diagnostics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,4966632.0,4.8,1238911.0,1238911.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5946772.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE
BLIN,"Bridgeline Digital, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,13355871.0,1.06,35090.0,35090.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,37195.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BLIV,BeLive Holdings - ordinary shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,22490140.0,2.07,2346.0,2346.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4856.219999999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
BLNE,"Beeline Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Mortgage Finance,common_stock,True,35543732.0,1.14,723758.0,723758.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,825084.1199999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
BLNK,Blink Charging Co. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Engineering & Construction,common_stock,True,98867760.0,0.6881,2430038.0,2430038.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1672109.1478000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
BLRX,BioLineRx Ltd. - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,14533098.0,3.23,49353.0,49353.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,159410.19,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
