ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date,stage1_status,stage1_primary_reason,stage1_all_reasons,yf_success,yf_error,financial_data_date,quote_type,sector_yf,industry_yf,country_yf,revenue_ttm,operating_margin,fcf_margin,net_debt_to_ebitda,shares_dilution_3y,revenue_growth_1y,gross_margin,net_margin,ebitda,free_cash_flow,total_debt,cash,net_debt,debt_to_equity,current_ratio,interest_coverage,pe_ratio,forward_pe,ev_ebitda,price_sales,fcf_yield,shares_outstanding_fund,float_shares,market_cap_yf,special_case,data_completeness_score
APLD,Applied Digital Corporation - Common Stock,NASDAQ,USA,North America,USD,Technology,Information Technology Services,common_stock,True,11322188800.0,39.62,21877955.0,21877955.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,866804577.0999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Information Technology Services,United States,319262016.0,-0.20466,-4.688673418638063,78.8953705861201,,1.393,0.45409,-0.59472,13905000.0,-1496915328.0,2827480064.0,1730439936.0,1097040128.0,110.128,2.382,,,-43.1,991.305,36.649624,-0.1279323696166706,285769539.0,253863370.0,11700833280.0,none,92.31
APOG,"Apogee Enterprises, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Building Products & Equipment,common_stock,True,790200640.0,37.01,255052.0,255052.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9439474.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Building Products & Equipment,United States,1404733056.0,0.09466,0.054991498683718595,1.449497856351462,,0.016,0.23811,0.03853,166072000.0,77248376.0,286383008.0,45662000.0,240721008.0,55.957,1.647,,14.666666,9.989189,6.172,0.56176734,0.09789017092578753,21351005.0,20610429.0,789133120.0,none,92.31
APP,Applovin Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Communication Services,Advertising Agencies,common_stock,True,187185512448.0,557.2,4677550.0,4677550.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2606330860.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Communication Services,Advertising Agencies,United States,6164192256.0,0.78151,0.5158984580509489,0.22396480397623558,,0.59,0.88367,0.6429,4872055808.0,3180097280.0,3849840128.0,2758671104.0,1091169024.0,162.888,3.244,,49.01652,25.70835,39.092,30.720285,0.016793413372921607,305732000.0,241530782.0,189365747712.0,none,92.31
APPF,"AppFolio, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,5902753280.0,166.94,362128.0,362128.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,60453648.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Software - Application,United States,995334016.0,0.19354,0.17844487694068722,-0.6262984412718872,,0.204,0.63749003,0.15268,183098000.0,177612256.0,36979000.0,151652992.0,-114673992.0,7.864,3.523,,39.261906,20.048485,31.218,5.857955,0.03046197562806174,24028908.0,22906318.0,5830621696.0,none,92.31
APPN,Appian Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,1815481728.0,24.73,905212.0,905212.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22385892.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Software - Infrastructure,United States,762691008.0,0.01561,0.1157331384192745,3.524133027885299,,0.215,0.72470003,0.00116,25318000.0,88268624.0,295212000.0,205988000.0,89224000.0,,1.127,,1221.5,19.452496,74.361,2.3514872,0.049216996070054995,42324735.0,35607081.0,1793458176.0,none,92.31
APPS,"Digital Turbine, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1087164416.0,9.01,4104528.0,4104528.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36981797.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Software - Application,United States,565251008.0,0.07416,0.043178162718110535,3.1207313230305314,,0.196,0.48588002,-0.066750005,106120000.0,24406500.0,368891008.0,37719000.0,331172008.0,191.97,1.162,,,8.820756,13.753,1.995909,0.021633332457830348,120661979.0,114978800.0,1128189568.0,none,92.31
ARCB,ArcBest Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Trucking,common_stock,True,3452889600.0,155.09,313980.0,313980.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,48695158.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Trucking,United States,4041867008.0,0.00358,0.027274864754778194,1.462082377892735,,0.033,0.077259995,0.013839999,255554000.0,110241376.0,460088000.0,86447000.0,373641000.0,35.762,0.929,,68.12295,20.099688,15.943,0.91558814,0.029789446840137488,22263780.0,21858134.0,3700685568.0,none,92.31
ARDX,"Ardelyx, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1373483392.0,5.56,3538209.0,3538209.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19672442.04,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,427679008.0,-0.34712002,0.00020196221555021939,0.1158918029898088,,0.275,0.74555,-0.13576001,-34049000.0,86375.0,234128000.0,238074000.0,-3946000.0,157.533,3.485,,,10.755193,-40.077,3.19993,6.31145748386535e-05,247029387.0,219851214.0,1368542848.0,none,92.31
ARGX,argenx SE - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,55703015424.0,891.32,323457.0,323457.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,288303693.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,Netherlands,4742469120.0,0.30008,,-3.332254586619489,,0.626,0.58106,0.31398,1318290304.0,,47160000.0,4440038912.0,-4392878912.0,0.644,,,39.200798,23.896801,38.21,11.628159,,62187771.0,61961105.0,55146184704.0,none,76.92
ARHS,"Arhaus, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,895948608.0,6.33,1382701.0,1382701.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8752497.33,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Cyclical,Specialty Retail,United States,1382125952.0,0.00713,0.047860506420763595,3.166063395740154,,0.009,0.38727,0.04674,133479000.0,66149248.0,599713984.0,177111008.0,422602976.0,160.917,1.248,,13.234042,11.233317,9.762,0.63697463,0.07513722268767822,54424464.0,51996158.0,880379200.0,none,92.31
ARKO,ARKO Corp. - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,840271040.0,7.49,948266.0,948266.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7102512.34,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Cyclical,Specialty Retail,United States,6487640064.0,0.0069999998,0.0019320199450571739,8.169030324517243,,-0.031,0.17990999,0.0044400003,253854000.0,12534250.0,2353068032.0,279327008.0,2073741024.0,420.146,1.62,,38.05,152.2,12.181,0.13159382,0.014681691441802083,112185721.0,55887561.0,853733376.0,none,92.31
ARM,Arm Holdings plc - American Depositary Shares,NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,366276247552.0,342.93,9836884.0,9836884.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3373362630.12,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductors,United Kingdom,4920000000.0,0.2953,0.15254064390243902,-2.9210104654152955,,0.201,0.97541,0.18374,1064700032.0,750499968.0,491000000.0,3600999936.0,-3109999936.0,5.926,5.996,,398.14944,113.1609,344.568,75.197525,0.002028532775123368,1068078760.0,142609876.0,369971822592.0,none,92.31
ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2655520000.0,21.23,1538146.0,1538146.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32654839.58,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,415624000.0,-0.08623999,0.008495659538428965,-20.01263042284459,,0.601,0.90942,-0.0057200002,5463000.0,3531000.0,114671000.0,224000000.0,-109329000.0,60.465,2.684,,,18.637896,473.177,6.4825325,0.0013105463973242103,125083374.0,92585463.0,2694296064.0,none,92.31
ARRY,"Array Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Solar,common_stock,True,1244455424.0,8.09,5169822.0,5169822.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,41823859.98,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Solar,United States,1205190016.0,0.02025,0.030969805179667204,4.506016117403912,,-0.261,0.26108,-0.05558,124834000.0,37324500.0,763206016.0,200702000.0,562504016.0,284.902,2.253,,,8.667485,18.03,1.0006711,0.03094903453838125,153826378.0,139880479.0,1205998848.0,none,92.31
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,10295239680.0,73.09,2025455.0,2025455.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,148040505.95000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,622009024.0,-1.91573,-0.0741488406444727,2.0272070341121875,,-0.864,1.0,-0.48376998,-196528000.0,-46121248.0,1383788032.0,1782190976.0,-398402944.0,231.049,6.232,,,-17.018433,-50.834,16.725964,-0.004433158326052232,140857021.0,122779431.0,10403699712.0,none,92.31
ARXS,"Arxis, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,16171291648.0,39.41,1755423.0,1755423.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,69181220.42999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Aerospace & Defense,United States,1669799040.0,0.24239999,,4.658828340651266,,0.207,0.4955,0.06206,533535008.0,,2724566016.0,238918000.0,2485648016.0,85.59,3.699,,2030.5001,43.86998,35.891,9.979461,,69657950.0,67011765.0,16663693312.0,none,76.92
ASML,ASML Holding N.V. - New York Registry Shares,NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,632755585024.0,1641.74,1702714.0,1702714.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2795413682.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductor Equipment & Materials,Netherlands,33692700672.0,0.36020002,0.24466055221422175,-0.44635715662281195,,0.132,0.52603,0.29713,12704400384.0,8243274752.0,2705600000.0,8376300032.0,-5670700032.0,12.989,1.36,,58.830814,36.61648,52.612,20.007624,0.0122283659473605,385417665.0,385268964.0,674110898176.0,none,92.31
ASND,Ascendis Pharma A/S - Ordinary Share,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,13001548800.0,210.45,634825.0,634825.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,133598921.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,Denmark,865779008.0,0.10062,0.1365592453819347,-31.674885758998435,,1.443,0.89037,0.57281,-10224000.0,118230128.0,896664000.0,572819968.0,323844032.0,183.753,0.996,,23.602064,18.961256,-1281.987,14.686069,0.00929855671329806,61779750.0,62106626.0,12714890240.0,none,92.31
ASO,"Academy Sports and Outdoors, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,3338296064.0,51.75,1467341.0,1467341.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,75934896.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Cyclical,Specialty Retail,United States,6053413888.0,0.090050004,0.009477502953123697,2.5209892428561735,,0.025,0.34784,0.06224,619649984.0,57371248.0,1892450944.0,330320000.0,1562130944.0,87.154,1.893,,9.3267145,7.489491,7.89,0.55062073,0.01721239667866354,64508134.0,63406762.0,3333135360.0,none,92.31
ASPI,ASP Isotopes Inc. - Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Chemicals,common_stock,True,844812160.0,6.71,5224011.0,5224011.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,35053113.81,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Basic Materials,Chemicals,United States,26927000.0,-5.9540696,-1.4791309837709363,0.4102451542763958,,2.793,0.17618,0.0,-69907000.0,-39828560.0,261836992.0,290516000.0,-28679008.0,87.566,4.388,,,-5.904882,-12.034,31.935251,-0.046316560012467756,125903447.0,97824460.0,859920512.0,none,92.31
ASST,"Strive, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,1097858688.0,13.92,3951939.0,3951939.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,55010990.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Financial Services,Asset Management,United States,7027314.0,-113.63732,-45.63338083370118,0.2359084091108264,,0.882,0.0,0.0,-561595072.0,-320680096.0,13117000.0,145602000.0,-132485000.0,1.221,11.442,,,-14.555024,-2.383,171.40118,-0.26623724585492275,69410645.0,56745009.0,1204489984.0,none,92.31
ASTE,"Astec Industries, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,1154919808.0,50.23,222665.0,222665.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11184462.95,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Farm & Heavy Construction Machinery,United States,1477299968.0,0.03684,0.0018445813707619332,2.449612403100775,,0.203,0.26379,0.01746,129000000.0,2725000.0,392900000.0,76900000.0,316000000.0,57.941,2.344,,45.857143,12.199525,11.604,0.79936475,0.0023075590900424495,22992630.0,22584741.0,1180901504.0,none,92.31
ASTH,Astrana Health Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,1883674112.0,37.99,447038.0,447038.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16982973.62,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Care Facilities,United States,3526479104.0,0.03016,0.08160033832997866,3.6762181050992346,,0.556,0.10661,0.00857,159623008.0,287761888.0,1065192000.0,478383008.0,586808992.0,184.463,1.347,,62.934425,11.258064,14.205,0.5397756,0.15117456274904342,49583418.0,37601585.0,1903507328.0,none,92.31
ASTL,Algoma Steel Group Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Steel,common_stock,True,522727552.0,4.96,1452047.0,1452047.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7202153.12,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE,True,,2026-06-09,EQUITY,Basic Materials,Steel,Canada,1865500032.0,-0.52946997,-0.14426426555000993,-1.9558233645693888,,-0.426,-0.34763,-0.60027003,-448200000.0,-269124992.0,941900032.0,65300000.0,876600032.0,272.304,2.447,,,-14.658166,-3.117,0.27907786,-0.51693194228565,105388619.0,72037337.0,520619776.0,none,92.31
ATAI,AtaiBeckley Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1454258432.0,3.95,5782071.0,5782071.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22839180.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,3488000.0,-32.39099,,1.8951785933228398,,-0.387,0.0,0.0,-120710000.0,,2000000.0,230767008.0,-228767008.0,1.006,10.017,,,-8.372706,-9.387,402.15454,,368166674.0,297128090.0,1402715008.0,none,76.92
ATAT,Atour Lifestyle Holdings Limited - American Depositary Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Lodging,common_stock,True,4618174464.0,33.42,1261206.0,1261206.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42149504.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Cyclical,Lodging,China,10695585792.0,0.23583001,0.17925776608085012,-1.6098139894322574,,0.475,0.44162998,0.17219,2725323008.0,1917266816.0,1369646976.0,5756910080.0,-4387263104.0,37.22,2.172,,16.984615,12.235996,3.389,0.42790723,0.41891737162826354,111482890.0,221393032.0,4576718336.0,none,92.31
ATEC,"Alphatec Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,1230314496.0,8.0,3245530.0,3245530.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,25964240.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Devices,United States,787083008.0,-0.11481,0.06933480642488982,16.30573046049852,,0.136,0.70179003,-0.15927,28404000.0,54572248.0,603059968.0,139912000.0,463147968.0,3303.352,1.899,,,13.69365,59.964,1.5455467,0.04486102595421004,153789305.0,121579673.0,1216473472.0,none,92.31
ATEX,Anterix Inc. - Common Stock,NASDAQ,USA,North America,USD,Communication Services,Telecom Services,common_stock,True,1248359680.0,66.64,325604.0,325604.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,21698250.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Communication Services,Telecom Services,United States,5932000.0,-6.18563,-6.130310182063385,0.602794797897847,,0.004,1.0,13.709201,-41291000.0,-36365000.0,4644000.0,29534000.0,-24890000.0,1.968,1.39,,15.227586,-89.51351,-29.449,209.1818,-0.029306135666340598,18732889.0,12815544.0,1240866432.0,none,92.31
ATLC,Atlanticus Holdings Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Credit Services,common_stock,True,1271423488.0,84.1,81830.0,81830.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6881903.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Financial Services,Credit Services,United States,628886016.0,0.31001,,,,0.608,0.72393996,0.21444,,,6354263040.0,651128000.0,5703135040.0,929.027,14.669,,11.48262,6.4373245,,2.0647378,,15117997.0,5151911.0,1298484736.0,none,61.54
ATRC,"AtriCure, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,1372370304.0,27.1,749342.0,749342.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,20307168.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Instruments & Supplies,United States,552156992.0,0.0037200002,0.07436358969443241,-4.013462062749958,,0.143,0.75606,-0.00832,17753000.0,41060376.0,74914000.0,146164992.0,-71250992.0,15.236,4.286,,,77.1867,72.762,2.468504,0.030124962541500166,50640970.0,48551017.0,1363001728.0,none,92.31
ATRO,Astronics Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,3036395008.0,84.72,553576.0,553576.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,46898958.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Aerospace & Defense,United States,886811008.0,0.11807,-0.002770742557133436,2.9674284975516736,,0.12,0.31375998,0.05116,123758000.0,-2457125.0,379110016.0,11867000.0,367243016.0,234.45,2.971,,69.11475,26.982399,27.387,3.407782,-0.0008130632795851085,32040340.0,33557683.0,3022058752.0,none,92.31
AUGO,Aura Minerals Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Gold,common_stock,True,5043400192.0,60.4,948242.0,948242.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,57273816.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Basic Materials,Gold,United States,1142535040.0,0.52911,0.3599284622377971,0.233759085909777,,1.365,0.59978,0.07796,695019008.0,411230880.0,430256000.0,267788992.0,162467008.0,142.535,0.981,,52.392857,4.3117323,7.308,4.288516,0.08392843595893493,83500000.0,40052925.0,4899780096.0,none,92.31
AUPH,Aurinia Pharmaceuticals Inc - Common Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2037050496.0,15.84,1184433.0,1184433.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,18761418.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,Canada,298295008.0,0.53306997,0.417816231105014,-2.016003955449152,,0.244,0.78266996,0.99973,153712000.0,124632496.0,68640000.0,378524000.0,-309884000.0,12.092,5.548,,7.2499995,14.007155,11.086,6.7513776,0.061886071480984246,128601671.0,126239258.0,2013902208.0,none,92.31
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Auto Parts,common_stock,True,12375191552.0,6.31,24876003.0,24876003.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,156967578.92999998,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Cyclical,Auto Parts,United States,4000000.0,-244.0,-100.437504,1.2676990442477876,,,0.0,0.0,-904000000.0,-401750016.0,79000000.0,1224999936.0,-1145999936.0,4.022,9.493,,,-14.7875185,-12.313,3069.2827,-0.03272344388611727,1653863906.0,1318909077.0,12277131264.0,none,92.31
AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,1454604672.0,6.68,1442406.0,1442406.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9635272.08,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Care Facilities,United States,2521890048.0,0.1118,0.0327437939118272,4.208964217480044,,0.159,0.32759,0.103690006,310057984.0,82576248.0,1502296960.0,197274000.0,1305022960.0,623.924,1.473,,5.487603,8.750197,8.872,0.5733377,0.05711083789370285,217755203.0,82949489.0,1445894528.0,none,92.31
AVAV,"AeroVironment, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,9408494592.0,185.92,1414766.0,1414766.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,263033294.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Aerospace & Defense,United States,1610279040.0,-0.051149998,-0.18882038233572238,1.5802333916043207,,1.434,0.25004998,-0.13933,151164992.0,-304053504.0,826012992.0,587137024.0,238875968.0,19.335,5.51,,,45.790962,62.315,5.803804,-0.0325339007963774,50605071.0,37413664.0,9345743872.0,none,92.31
AVBP,"ArriVent BioPharma, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1413549056.0,30.35,532352.0,532352.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16156883.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,,0.0,,,,,0.0,0.0,,-82842624.0,419000.0,326380000.0,-325961000.0,0.129,13.951,,,-8.773368,,,-0.058317892018080485,46574928.0,29777214.0,1420535296.0,none,46.15
AVGO,Broadcom Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,1826303639552.0,385.73,24438841.0,24438841.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9426794138.93,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductors,United States,75464998912.0,0.48988,0.3605943083591944,1.0794078942421945,,0.479,0.76284,0.38848,41948000256.0,27212249088.0,64907001856.0,19627999232.0,45279002624.0,74.018,2.238,,65.77114,20.496082,45.96,24.882654,0.014491794525836639,4734668184.0,4687804910.0,1877769453568.0,none,92.31
AVLN,Avalyn Pharma Inc. - common stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1199653504.0,27.06,593837.0,593837.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16069229.22,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,,0.0,,,,,0.0,0.0,-91250000.0,-50577500.0,,,,,10.188,,,-14.768421,,,-0.0406575894162623,44333095.0,14454887.0,1243986688.0,none,46.15
AVO,"Mission Produce, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Food Distribution,common_stock,True,903218496.0,10.22,1038696.0,1038696.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10615473.12,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Defensive,Food Distribution,United States,1246200064.0,-0.02406,0.020502326021385922,2.3232704402515725,,-0.235,0.12285,0.0183,79500000.0,25550000.0,217700000.0,33000000.0,184700000.0,35.595,1.91,,31.59375,14.511892,11.895,0.7169771,0.02859550859579869,88377546.0,39870720.0,893496960.0,none,92.31
