ticker,name,stage,status,reason_code,reason_text,metric_name,metric_value,threshold,severity,recoverable,special_case,sector,industry,country,market_cap,data_date,created_at
APLD,Applied Digital Corporation - Common Stock,stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Information Technology Services,USA,11322188800.0,2026-06-09,2026-06-09T08:37:54+00:00
APOG,"Apogee Enterprises, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Industrials,Building Products & Equipment,USA,790200640.0,2026-06-09,2026-06-09T08:37:54+00:00
APP,Applovin Corporation - Class A Common Stock,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Communication Services,Advertising Agencies,USA,187185512448.0,2026-06-09,2026-06-09T08:37:54+00:00
APPF,"AppFolio, Inc. - Class A Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Software - Application,USA,5902753280.0,2026-06-09,2026-06-09T08:37:54+00:00
APPN,Appian Corporation - Class A Common Stock,stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,3.524133027885299,3.0,medium,True,False,Technology,Software - Infrastructure,USA,1815481728.0,2026-06-09,2026-06-09T08:37:54+00:00
APPN,Appian Corporation - Class A Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Software - Infrastructure,USA,1815481728.0,2026-06-09,2026-06-09T08:37:54+00:00
APPS,"Digital Turbine, Inc. - Common Stock",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,3.120731323030532,3.0,medium,True,False,Technology,Software - Application,USA,1087164416.0,2026-06-09,2026-06-09T08:37:54+00:00
APPS,"Digital Turbine, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Software - Application,USA,1087164416.0,2026-06-09,2026-06-09T08:37:54+00:00
ARCB,ArcBest Corporation - Common Stock,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Industrials,Trucking,USA,3452889600.0,2026-06-09,2026-06-09T08:37:54+00:00
ARDX,"Ardelyx, Inc. - Common Stock",stage2,WATCHLIST,OPERATING_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"Operating margin is very negative, but company has special/growth exception.",operating_margin,-0.34712002,-0.2,medium,True,True,Healthcare,Biotechnology,USA,1373483392.0,2026-06-09,2026-06-09T08:37:54+00:00
ARDX,"Ardelyx, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,1373483392.0,2026-06-09,2026-06-09T08:37:54+00:00
ARGX,argenx SE - American Depositary Shares,stage2,WATCHLIST,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,55703015424.0,2026-06-09,2026-06-09T08:37:54+00:00
ARGX,argenx SE - American Depositary Shares,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,55703015424.0,2026-06-09,2026-06-09T08:37:54+00:00
ARHS,"Arhaus, Inc. - Class A Common Stock",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,3.166063395740154,3.0,medium,True,False,Consumer Cyclical,Specialty Retail,USA,895948608.0,2026-06-09,2026-06-09T08:37:54+00:00
ARHS,"Arhaus, Inc. - Class A Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Cyclical,Specialty Retail,USA,895948608.0,2026-06-09,2026-06-09T08:37:54+00:00
ARKO,ARKO Corp. - Common Stock,stage2,REJECTED,DEBT_TOO_HIGH,Net debt to EBITDA above Stage 2 maximum.,net_debt_to_ebitda,8.169030324517243,5.0,high,True,False,Consumer Cyclical,Specialty Retail,USA,840271040.0,2026-06-09,2026-06-09T08:37:54+00:00
ARKO,ARKO Corp. - Common Stock,stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Cyclical,Specialty Retail,USA,840271040.0,2026-06-09,2026-06-09T08:37:54+00:00
ARM,Arm Holdings plc - American Depositary Shares,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductors,USA,366276247552.0,2026-06-09,2026-06-09T08:37:54+00:00
ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",stage2,WATCHLIST,OPERATING_MARGIN_WATCHLIST_RANGE,Operating margin below pass threshold but above rejection threshold.,operating_margin,-0.08623999,0.0,medium,True,True,Healthcare,Biotechnology,USA,2655520000.0,2026-06-09,2026-06-09T08:37:54+00:00
ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,2655520000.0,2026-06-09,2026-06-09T08:37:54+00:00
ARRY,"Array Technologies, Inc. - Common Stock",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,4.506016117403912,3.0,medium,True,False,Technology,Solar,USA,1244455424.0,2026-06-09,2026-06-09T08:37:54+00:00
ARRY,"Array Technologies, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Solar,USA,1244455424.0,2026-06-09,2026-06-09T08:37:54+00:00
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",stage2,WATCHLIST,OPERATING_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"Operating margin is very negative, but company has special/growth exception.",operating_margin,-1.91573,-0.2,medium,True,True,Healthcare,Biotechnology,USA,10295239680.0,2026-06-09,2026-06-09T08:37:54+00:00
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",stage2,WATCHLIST,FCF_MARGIN_WATCHLIST_RANGE,FCF margin below pass threshold but above rejection threshold.,fcf_margin,-0.0741488406444727,0.0,medium,True,True,Healthcare,Biotechnology,USA,10295239680.0,2026-06-09,2026-06-09T08:37:54+00:00
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,10295239680.0,2026-06-09,2026-06-09T08:37:54+00:00
ARXS,"Arxis, Inc. - Class A Common Stock",stage2,WATCHLIST,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,False,Industrials,Aerospace & Defense,USA,16171291648.0,2026-06-09,2026-06-09T08:37:54+00:00
ARXS,"Arxis, Inc. - Class A Common Stock",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,4.658828340651266,3.0,medium,True,False,Industrials,Aerospace & Defense,USA,16171291648.0,2026-06-09,2026-06-09T08:37:54+00:00
ARXS,"Arxis, Inc. - Class A Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Industrials,Aerospace & Defense,USA,16171291648.0,2026-06-09,2026-06-09T08:37:54+00:00
ASML,ASML Holding N.V. - New York Registry Shares,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductor Equipment & Materials,USA,632755585024.0,2026-06-09,2026-06-09T08:37:54+00:00
ASND,Ascendis Pharma A/S - Ordinary Share,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,13001548800.0,2026-06-09,2026-06-09T08:37:54+00:00
ASO,"Academy Sports and Outdoors, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Cyclical,Specialty Retail,USA,3338296064.0,2026-06-09,2026-06-09T08:37:54+00:00
ASPI,ASP Isotopes Inc. - Common Stock,stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-5.9540696,-0.2,high,True,False,Basic Materials,Chemicals,USA,844812160.0,2026-06-09,2026-06-09T08:37:54+00:00
ASPI,ASP Isotopes Inc. - Common Stock,stage2,REJECTED,FCF_MARGIN_TOO_NEGATIVE,FCF margin below Stage 2 minimum.,fcf_margin,-1.4791309837709363,-0.1,high,True,False,Basic Materials,Chemicals,USA,844812160.0,2026-06-09,2026-06-09T08:37:54+00:00
ASPI,ASP Isotopes Inc. - Common Stock,stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Basic Materials,Chemicals,USA,844812160.0,2026-06-09,2026-06-09T08:37:54+00:00
ASST,"Strive, Inc. - Class A Common Stock",stage2,WATCHLIST,OPERATING_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"Operating margin is very negative, but company has special/growth exception.",operating_margin,-113.63732,-0.2,medium,True,True,Financial Services,Asset Management,USA,1097858688.0,2026-06-09,2026-06-09T08:37:54+00:00
ASST,"Strive, Inc. - Class A Common Stock",stage2,WATCHLIST,FCF_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"FCF margin very negative, but company has special/growth exception.",fcf_margin,-45.63338083370118,-0.1,medium,True,True,Financial Services,Asset Management,USA,1097858688.0,2026-06-09,2026-06-09T08:37:54+00:00
ASST,"Strive, Inc. - Class A Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Financial Services,Asset Management,USA,1097858688.0,2026-06-09,2026-06-09T08:37:54+00:00
ASTE,"Astec Industries, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Industrials,Farm & Heavy Construction Machinery,USA,1154919808.0,2026-06-09,2026-06-09T08:37:54+00:00
ASTH,Astrana Health Inc. - Common Stock,stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,3.676218105099234,3.0,medium,True,False,Healthcare,Medical Care Facilities,USA,1883674112.0,2026-06-09,2026-06-09T08:37:54+00:00
ASTH,Astrana Health Inc. - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Medical Care Facilities,USA,1883674112.0,2026-06-09,2026-06-09T08:37:54+00:00
ASTL,Algoma Steel Group Inc. - Common Shares,stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-0.52946997,-0.2,high,True,False,Basic Materials,Steel,USA,522727552.0,2026-06-09,2026-06-09T08:37:54+00:00
ASTL,Algoma Steel Group Inc. - Common Shares,stage2,REJECTED,FCF_MARGIN_TOO_NEGATIVE,FCF margin below Stage 2 minimum.,fcf_margin,-0.1442642655500099,-0.1,high,True,False,Basic Materials,Steel,USA,522727552.0,2026-06-09,2026-06-09T08:37:54+00:00
ASTL,Algoma Steel Group Inc. - Common Shares,stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Basic Materials,Steel,USA,522727552.0,2026-06-09,2026-06-09T08:37:54+00:00
ATAI,AtaiBeckley Inc. - Common Stock,stage2,WATCHLIST,OPERATING_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"Operating margin is very negative, but company has special/growth exception.",operating_margin,-32.39099,-0.2,medium,True,True,Healthcare,Biotechnology,USA,1454258432.0,2026-06-09,2026-06-09T08:37:54+00:00
ATAI,AtaiBeckley Inc. - Common Stock,stage2,WATCHLIST,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,1454258432.0,2026-06-09,2026-06-09T08:37:54+00:00
ATAI,AtaiBeckley Inc. - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,1454258432.0,2026-06-09,2026-06-09T08:37:54+00:00
ATAT,Atour Lifestyle Holdings Limited - American Depositary Shares,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Cyclical,Lodging,USA,4618174464.0,2026-06-09,2026-06-09T08:37:54+00:00
ATEC,"Alphatec Holdings, Inc. - Common Stock",stage2,REJECTED,OPERATING_MARGIN_WATCHLIST_RANGE,Operating margin below pass threshold but above rejection threshold.,operating_margin,-0.11481,0.0,medium,True,False,Healthcare,Medical Devices,USA,1230314496.0,2026-06-09,2026-06-09T08:37:54+00:00
ATEC,"Alphatec Holdings, Inc. - Common Stock",stage2,REJECTED,DEBT_TOO_HIGH,Net debt to EBITDA above Stage 2 maximum.,net_debt_to_ebitda,16.30573046049852,5.0,high,True,False,Healthcare,Medical Devices,USA,1230314496.0,2026-06-09,2026-06-09T08:37:54+00:00
ATEC,"Alphatec Holdings, Inc. - Common Stock",stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Medical Devices,USA,1230314496.0,2026-06-09,2026-06-09T08:37:54+00:00
ATEX,Anterix Inc. - Common Stock,stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-6.18563,-0.2,high,True,False,Communication Services,Telecom Services,USA,1248359680.0,2026-06-09,2026-06-09T08:37:54+00:00
ATEX,Anterix Inc. - Common Stock,stage2,REJECTED,FCF_MARGIN_TOO_NEGATIVE,FCF margin below Stage 2 minimum.,fcf_margin,-6.130310182063385,-0.1,high,True,False,Communication Services,Telecom Services,USA,1248359680.0,2026-06-09,2026-06-09T08:37:54+00:00
ATEX,Anterix Inc. - Common Stock,stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Communication Services,Telecom Services,USA,1248359680.0,2026-06-09,2026-06-09T08:37:54+00:00
ATLC,Atlanticus Holdings Corporation - Common Stock,stage2,WATCHLIST,DATA_COMPLETENESS_WATCHLIST_RANGE,Data completeness below pass threshold but above rejection threshold.,data_completeness_score,61.54,70,medium,True,True,Financial Services,Credit Services,USA,1271423488.0,2026-06-09,2026-06-09T08:37:54+00:00
ATLC,Atlanticus Holdings Corporation - Common Stock,stage2,WATCHLIST,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Financial Services,Credit Services,USA,1271423488.0,2026-06-09,2026-06-09T08:37:54+00:00
ATLC,Atlanticus Holdings Corporation - Common Stock,stage2,WATCHLIST,MISSING_NET_DEBT_TO_EBITDA,Net debt to EBITDA missing.,net_debt_to_ebitda,,required for clean pass,medium,True,True,Financial Services,Credit Services,USA,1271423488.0,2026-06-09,2026-06-09T08:37:54+00:00
ATLC,Atlanticus Holdings Corporation - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Financial Services,Credit Services,USA,1271423488.0,2026-06-09,2026-06-09T08:37:54+00:00
ATRC,"AtriCure, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Medical Instruments & Supplies,USA,1372370304.0,2026-06-09,2026-06-09T08:37:54+00:00
ATRO,Astronics Corporation - Common Stock,stage2,WATCHLIST,FCF_MARGIN_WATCHLIST_RANGE,FCF margin below pass threshold but above rejection threshold.,fcf_margin,-0.0027707425571334,0.0,medium,True,False,Industrials,Aerospace & Defense,USA,3036395008.0,2026-06-09,2026-06-09T08:37:54+00:00
ATRO,Astronics Corporation - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Industrials,Aerospace & Defense,USA,3036395008.0,2026-06-09,2026-06-09T08:37:54+00:00
AUGO,Aura Minerals Inc. - Common Shares,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Basic Materials,Gold,USA,5043400192.0,2026-06-09,2026-06-09T08:37:54+00:00
AUPH,Aurinia Pharmaceuticals Inc - Common Shares,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,2037050496.0,2026-06-09,2026-06-09T08:37:54+00:00
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-244.0,-0.2,high,True,False,Consumer Cyclical,Auto Parts,USA,12375191552.0,2026-06-09,2026-06-09T08:37:54+00:00
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",stage2,REJECTED,FCF_MARGIN_TOO_NEGATIVE,FCF margin below Stage 2 minimum.,fcf_margin,-100.437504,-0.1,high,True,False,Consumer Cyclical,Auto Parts,USA,12375191552.0,2026-06-09,2026-06-09T08:37:54+00:00
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Cyclical,Auto Parts,USA,12375191552.0,2026-06-09,2026-06-09T08:37:54+00:00
AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,4.208964217480044,3.0,medium,True,False,Healthcare,Medical Care Facilities,USA,1454604672.0,2026-06-09,2026-06-09T08:37:54+00:00
AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Medical Care Facilities,USA,1454604672.0,2026-06-09,2026-06-09T08:37:54+00:00
AVAV,"AeroVironment, Inc. - Common Stock",stage2,REJECTED,OPERATING_MARGIN_WATCHLIST_RANGE,Operating margin below pass threshold but above rejection threshold.,operating_margin,-0.051149998,0.0,medium,True,False,Industrials,Aerospace & Defense,USA,9408494592.0,2026-06-09,2026-06-09T08:37:54+00:00
AVAV,"AeroVironment, Inc. - Common Stock",stage2,REJECTED,FCF_MARGIN_TOO_NEGATIVE,FCF margin below Stage 2 minimum.,fcf_margin,-0.1888203823357223,-0.1,high,True,False,Industrials,Aerospace & Defense,USA,9408494592.0,2026-06-09,2026-06-09T08:37:54+00:00
AVAV,"AeroVironment, Inc. - Common Stock",stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Industrials,Aerospace & Defense,USA,9408494592.0,2026-06-09,2026-06-09T08:37:54+00:00
AVBP,"ArriVent BioPharma, Inc. - Common Stock",stage2,REJECTED,LOW_DATA_COMPLETENESS,Data completeness below Stage 2 minimum.,data_completeness_score,46.15,50,high,True,True,Healthcare,Biotechnology,USA,1413549056.0,2026-06-09,2026-06-09T08:37:54+00:00
AVBP,"ArriVent BioPharma, Inc. - Common Stock",stage2,REJECTED,MISSING_REVENUE_SPECIAL_CASE,Revenue missing but company is marked as special case.,revenue_ttm,,revenue_ttm > 0 unless special_case,medium,True,True,Healthcare,Biotechnology,USA,1413549056.0,2026-06-09,2026-06-09T08:37:54+00:00
AVBP,"ArriVent BioPharma, Inc. - Common Stock",stage2,REJECTED,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,1413549056.0,2026-06-09,2026-06-09T08:37:54+00:00
AVBP,"ArriVent BioPharma, Inc. - Common Stock",stage2,REJECTED,MISSING_NET_DEBT_TO_EBITDA,Net debt to EBITDA missing.,net_debt_to_ebitda,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,1413549056.0,2026-06-09,2026-06-09T08:37:54+00:00
AVBP,"ArriVent BioPharma, Inc. - Common Stock",stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,1413549056.0,2026-06-09,2026-06-09T08:37:54+00:00
AVGO,Broadcom Inc. - Common Stock,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductors,USA,1826303639552.0,2026-06-09,2026-06-09T08:37:54+00:00
AVLN,Avalyn Pharma Inc. - common stock,stage2,REJECTED,LOW_DATA_COMPLETENESS,Data completeness below Stage 2 minimum.,data_completeness_score,46.15,50,high,True,True,Healthcare,Biotechnology,USA,1199653504.0,2026-06-09,2026-06-09T08:37:54+00:00
AVLN,Avalyn Pharma Inc. - common stock,stage2,REJECTED,MISSING_REVENUE_SPECIAL_CASE,Revenue missing but company is marked as special case.,revenue_ttm,,revenue_ttm > 0 unless special_case,medium,True,True,Healthcare,Biotechnology,USA,1199653504.0,2026-06-09,2026-06-09T08:37:54+00:00
AVLN,Avalyn Pharma Inc. - common stock,stage2,REJECTED,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,1199653504.0,2026-06-09,2026-06-09T08:37:54+00:00
AVLN,Avalyn Pharma Inc. - common stock,stage2,REJECTED,MISSING_NET_DEBT_TO_EBITDA,Net debt to EBITDA missing.,net_debt_to_ebitda,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,1199653504.0,2026-06-09,2026-06-09T08:37:54+00:00
AVLN,Avalyn Pharma Inc. - common stock,stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,1199653504.0,2026-06-09,2026-06-09T08:37:54+00:00
AVO,"Mission Produce, Inc. - Common Stock",stage2,WATCHLIST,OPERATING_MARGIN_WATCHLIST_RANGE,Operating margin below pass threshold but above rejection threshold.,operating_margin,-0.02406,0.0,medium,True,False,Consumer Defensive,Food Distribution,USA,903218496.0,2026-06-09,2026-06-09T08:37:54+00:00
AVO,"Mission Produce, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Defensive,Food Distribution,USA,903218496.0,2026-06-09,2026-06-09T08:37:54+00:00
