asset_id,ticker,company_name,home_exchange,home_mic,home_country,home_currency,source_type,primary_fundamental_route,secondary_fundamental_route,fundamental_route_status,expected_identifier,provider_symbol_candidate,filing_registry_candidate,route_confidence,blocker_reason,phase,network_calls,fundamentals_downloaded,fundamentals_normalized,scoring_calculated,ranking_calculated,recommendations_generated,phase9c_authorized
U37053,MUB,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MUB.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37054,NDA,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NDA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37055,PFV,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PFV.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37056,PZS,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PZS.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37057,PWO,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PWO.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37058,PUM,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PUM.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37059,RTC,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,RTC.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37060,RAA,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,RAA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37061,RHM,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,RHM.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37062,RWE,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,RWE.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37063,RHK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,RHK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37064,KWS,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,KWS.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37065,MBG,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MBG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37066,SAP,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SAP.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37067,SRT,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SRT.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37068,SRT3,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SRT3.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37069,SKB,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SKB.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37070,SIS,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SIS.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37071,SHF,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SHF.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37072,SWA,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SWA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37073,SIX2,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SIX2.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37074,SIX3,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SIX3.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37075,SGL,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SGL.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37076,SIE,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SIE.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37077,CEC,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,CEC.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37078,STO3,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,STO3.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37079,YSN,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,YSN.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37080,SZU,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SZU.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37081,HDD,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,HDD.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37082,TTK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,TTK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37083,IVU,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,IVU.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37084,TPE,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,TPE.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37085,DEQ,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DEQ.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37086,SAX,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,SAX.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37087,TKA,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,TKA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37088,TTO,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,TTO.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37089,WSU,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,WSU.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37090,UZU,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,UZU.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37091,F3C,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,F3C.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37092,VIB3,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VIB3.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37093,VOW,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VOW.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37094,VOW3,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VOW3.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37095,VOS,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VOS.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37096,4DS,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,4DS.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37097,V6C,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,V6C.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37098,ZIL2,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ZIL2.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37099,KA8,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,KA8.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37100,PBB,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PBB.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37101,WUW,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,WUW.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37102,AMI,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,AMI.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37103,MBK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MBK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37104,LHA,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,LHA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37105,TEG,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,TEG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37106,HNR1,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,HNR1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37107,ALV,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ALV.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37108,MUV2,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MUV2.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37109,NBG6,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NBG6.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37110,JDC,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,JDC.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37111,V3V,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,V3V.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37112,NDX1,MDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NDX1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37113,MTX,DAX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MTX.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37114,S92,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,S92.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37115,ACX,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ACX.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37116,MBB,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MBB.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37117,M5S,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,M5S.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37118,MVV1,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,MVV1.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37119,P4O,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,P4O.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37120,2GB,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,2GB.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37121,PSA,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PSA.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37122,DWNI,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DWNI.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37123,PNE3,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,PNE3.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37124,LIK,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,LIK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37125,GTY,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,GTY.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37126,VBK,SDX1,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,VBK.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37127,B7E,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,B7E.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37128,C1V0,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,C1V0.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37129,NTG,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,NTG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37130,M3V,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,M3V.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37131,CFC,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,CFC.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37132,GXI,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,GXI.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37133,EXJ0,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,EXJ0.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37134,H9W,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,H9W.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37135,ST5,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ST5.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37136,EXL,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,EXL.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37137,ABX,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ABX.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37138,M7U,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,M7U.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37139,ETG,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,ETG.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37140,DLX,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,DLX.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37141,CGX,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,CGX.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
U37142,333,GER0,XETRA,XETR,DE,EUR,provider_api,eodhd_fundamentals,issuer_filings_review,FUNDAMENTALS_ROUTE_READY_FOR_PROVIDER_PILOT,PROVIDER_SYMBOL,333.F,,HIGH,,v2.38Q-europe-fundamentals-route-foundation,0,false,false,false,false,false,false
