asset_id,ticker,company_name,exchange,priority_bucket,fundamental_feature_status,provider_symbol,acquisition_status,reason,local_price_path,expected_min_rows,adjusted_prices_required
U00371,BELFA,Bel Fuse Inc. - Class A Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BELFA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00371.csv,252,true
U00372,BELFB,Bel Fuse Inc. - Class B Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BELFB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00372.csv,252,true
U00374,BETR,Better Home & Finance Holding Company - Class A Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BETR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00374.csv,252,true
U00375,BFC,Bank First Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BFC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00375.csv,252,true
U00377,BFRI,Biofrontera Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BFRI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00377.csv,252,true
U00378,BFST,"Business First Bancshares, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BFST,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00378.csv,252,true
U00379,BGC,"BGC Group, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BGC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00379.csv,252,true
U00383,BGLC,BioNexus Gene Lab Corp - Common stock,NASDAQ,FEATURES_READY,FEATURES_READY,BGLC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00383.csv,252,true
U00384,BGM,BGM Group Ltd. - Class A Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,BGM,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00384.csv,252,true
U00387,BHRB,Burke & Herbert Financial Services Corp. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BHRB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00387.csv,252,true
U00389,BIAF,"bioAffinity Technologies, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BIAF,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00389.csv,252,true
U00390,BIIB,Biogen Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BIIB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00390.csv,252,true
U00391,BIOA,"BioAge Labs, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BIOA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00391.csv,252,true
U00396,BIYA,Baiya International Group Inc. - Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,BIYA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00396.csv,252,true
U00398,BJRI,"BJ's Restaurants, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BJRI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00398.csv,252,true
U00401,BKR,Baker Hughes Company - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BKR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00401.csv,252,true
U00402,BL,"BlackLine, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00402.csv,252,true
U00403,BLBD,Blue Bird Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BLBD,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00403.csv,252,true
U00406,BLIN,"Bridgeline Digital, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BLIN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00406.csv,252,true
U00408,BLKB,"Blackbaud, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BLKB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00408.csv,252,true
U00409,BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ,FEATURES_READY,FEATURES_READY,BLLN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00409.csv,252,true
U00410,BLMN,"Bloomin' Brands, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BLMN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00410.csv,252,true
U00411,BLNE,"Beeline Holdings, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BLNE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00411.csv,252,true
U00412,BLNK,Blink Charging Co. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BLNK,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00412.csv,252,true
U00415,BLZE,"Backblaze, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BLZE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00415.csv,252,true
U00417,BMBL,Bumble Inc. - common stock,NASDAQ,FEATURES_READY,FEATURES_READY,BMBL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00417.csv,252,true
U00422,BMR,Beamr Imaging Ltd. - Ordinary Share,NASDAQ,FEATURES_READY,FEATURES_READY,BMR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00422.csv,252,true
U00425,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BMRN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00425.csv,252,true
U00426,BNAI,Brand Engagement Network Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BNAI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00426.csv,252,true
U00428,BNC,CEA Industries Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BNC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00428.csv,252,true
U00434,BODI,"The Beachbody Company, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BODI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00434.csv,252,true
U00435,BOF,BranchOut Food Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BOF,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00435.csv,252,true
U00438,BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BOLT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00438.csv,252,true
U00439,BON,Bon Natural Life Limited - Class A Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,BON,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00439.csv,252,true
U00440,BOOM,DMC Global Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BOOM,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00440.csv,252,true
U00441,BOSC,B.O.S. Better Online Solutions - Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,BOSC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00441.csv,252,true
U00443,BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BOTJ,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00443.csv,252,true
U00444,BOXL,Boxlight Corporation - Class A Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BOXL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00444.csv,252,true
U00446,BPOP,"Popular, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BPOP,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00446.csv,252,true
U00447,BPRN,"Princeton Bancorp, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BPRN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00447.csv,252,true
U00453,BRFH,Barfresh Food Group Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BRFH,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00453.csv,252,true
U00454,BRID,Bridgford Foods Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BRID,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00454.csv,252,true
U00455,BRKR,Bruker Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BRKR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00455.csv,252,true
U00457,BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BRLT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00457.csv,252,true
U00459,BRTX,"BioRestorative Therapies, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BRTX,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00459.csv,252,true
U00461,BRZE,"Braze, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BRZE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00461.csv,252,true
U00464,BSET,"Bassett Furniture Industries, Incorporated - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BSET,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00464.csv,252,true
U00465,BSIN,Big Sky Industrial Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BSIN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00465.csv,252,true
U00467,BSRR,Sierra Bancorp - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BSRR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00467.csv,252,true
U00468,BSVN,Bank7 Corp. - Common stock,NASDAQ,FEATURES_READY,FEATURES_READY,BSVN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00468.csv,252,true
U00469,BSY,"Bentley Systems, Incorporated - Class B Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BSY,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00469.csv,252,true
U00470,BTAI,"BioXcel Therapeutics, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BTAI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00470.csv,252,true
U00471,BTBD,"BT Brands, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BTBD,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00471.csv,252,true
U00472,BTBT,"Bit Digital, Inc. - Ordinary Share",NASDAQ,FEATURES_READY,FEATURES_READY,BTBT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00472.csv,252,true
U00473,BTCS,BTCS Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BTCS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00473.csv,252,true
U00474,BTCT,BTC Digital Ltd. - Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,BTCT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00474.csv,252,true
U00476,BTMD,Biote Corp. - Class A common stock,NASDAQ,FEATURES_READY,FEATURES_READY,BTMD,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00476.csv,252,true
U00477,BTOC,Armlogi Holding Corp. - common stock,NASDAQ,FEATURES_READY,FEATURES_READY,BTOC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00477.csv,252,true
U00482,BUSE,First Busey Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BUSE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00482.csv,252,true
U00483,BUUU,BUUU Group Limited - Class A Ordinary Share,NASDAQ,FEATURES_READY,FEATURES_READY,BUUU,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00483.csv,252,true
U00485,BVFL,"BV Financial, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BVFL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00485.csv,252,true
U00486,BVS,Bioventus Inc. - Class A Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BVS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00486.csv,252,true
U00487,BWB,"Bridgewater Bancshares, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BWB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00487.csv,252,true
U00489,BWFG,"Bankwell Financial Group, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BWFG,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00489.csv,252,true
U00490,BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BWIN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00490.csv,252,true
U00491,BWMN,Bowman Consulting Group Ltd. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BWMN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00491.csv,252,true
U00492,BYAH,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",NASDAQ,FEATURES_READY,FEATURES_READY,BYAH,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00492.csv,252,true
U00493,BYFC,Broadway Financial Corporation - Class A Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BYFC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00493.csv,252,true
U00494,BYND,"Beyond Meat, Inc. - Common stock",NASDAQ,FEATURES_READY,FEATURES_READY,BYND,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00494.csv,252,true
U00495,BYRN,"Byrna Technologies, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BYRN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00495.csv,252,true
U00497,BZ,KANZHUN LIMITED - American Depository Shares,NASDAQ,FEATURES_READY,FEATURES_READY,BZ,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00497.csv,252,true
U00498,BZAI,"Blaize Holdings, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BZAI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00498.csv,252,true
U00499,BZFD,"BuzzFeed, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BZFD,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00499.csv,252,true
U00500,CAAS,"China Automotive Systems, Inc. - Ordinary Share",NASDAQ,FEATURES_READY,FEATURES_READY,CAAS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00500.csv,252,true
U00503,CAC,Camden National Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CAC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00503.csv,252,true
U00504,CACC,Credit Acceptance Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CACC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00504.csv,252,true
U00509,CAKE,The Cheesecake Factory Incorporated - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CAKE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00509.csv,252,true
U00511,CALM,"Cal-Maine Foods, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CALM,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00511.csv,252,true
U00512,CAMP,CAMP4 Therapeutics Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CAMP,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00512.csv,252,true
U00513,CAMT,Camtek Ltd. - Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,CAMT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00513.csv,252,true
U00519,CARE,"Carter Bankshares, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CARE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00519.csv,252,true
U00520,CARG,"CarGurus, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CARG,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00520.csv,252,true
U00522,CART,Maplebear Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CART,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00522.csv,252,true
U00523,CASH,"Pathward Financial, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CASH,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00523.csv,252,true
U00524,CASS,"Cass Information Systems, Inc - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CASS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00524.csv,252,true
U00526,CASY,"Caseys General Stores, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CASY,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00526.csv,252,true
U00527,CATY,Cathay General Bancorp - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CATY,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00527.csv,252,true
U00530,CBFV,"CB Financial Services, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CBFV,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00530.csv,252,true
U00531,CBIO,"Crescent Biopharma, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CBIO,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00531.csv,252,true
U00533,CBLL,"CeriBell, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CBLL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00533.csv,252,true
U00535,CBRL,"Cracker Barrel Old Country Store, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CBRL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00535.csv,252,true
U00537,CBSH,"Commerce Bancshares, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CBSH,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00537.csv,252,true
U00538,CBUS,"Cibus, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CBUS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00538.csv,252,true
U00541,CCB,Coastal Financial Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CCB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00541.csv,252,true
U00542,CCBG,Capital City Bank Group - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CCBG,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00542.csv,252,true
U00543,CCC,CCC Intelligent Solutions Holdings Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CCC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00543.csv,252,true
U00544,CCCC,"C4 Therapeutics, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CCCC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00544.csv,252,true
U00552,CCLD,"CareCloud, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,CCLD,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00552.csv,252,true
U00553,CCNE,CNB Financial Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,CCNE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00553.csv,252,true
