asset_id,ticker,company_name,exchange,cik,source_priority,candidate_matrix_status,fundamental_quality_status,price_quality_status,evidence_level,missing_reason,revenue_growth_yoy,revenue_growth_3y,gross_margin,operating_margin,net_margin,free_cash_flow_margin,debt_to_assets,cash_to_assets,shares_dilution_flag,profitability_positive_flag,growth_positive_flag,balance_sheet_risk_flag,return_1m,return_3m,return_6m,return_12m,volatility_3m,volatility_6m,max_drawdown_6m,max_drawdown_12m,price_vs_sma_50,price_vs_sma_200,sma_50_vs_sma_200,trend_positive_flag,recent_high_breakout_flag,near_52w_high_flag,recovery_from_drawdown_flag,avg_volume_1m,avg_volume_3m,liquidity_available_flag,fundamental_signal_summary,price_signal_summary,risk_signal_summary,evidence_notes,scoring_calculated,ranking_calculated,recommendation_generated,phase
U00320,AXGN,"Axogen, Inc. - Common Stock",NASDAQ,0000805928,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.202148,,,,-0.069727,-0.013024,0.418789,,,false,true,false,0.09075,0.264065,0.672142,2.090458,0.47882,0.491756,-0.161723,-0.193047,0.109613,0.341455,0.208939,true,false,true,false,844491.904762,1234567.142857,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00322,AXON,"Axon Enterprise, Inc. - Common Stock",NASDAQ,0001069183,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.334695,,,,0.044848,0.027012,0.536784,,,true,true,false,-0.099986,0.057496,-0.104975,-0.306427,0.743037,0.686013,-0.397328,-0.555107,-0.078252,0.024248,0.111202,false,false,false,false,934834.761905,987821.111111,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00323,AXSM,"Axsome Therapeutics, Inc. - Common Stock",NASDAQ,0001579428,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.655451,,,,-0.286884,-0.147041,0.872,,,false,true,true,-0.038903,-0.087009,0.236391,0.672411,0.386963,0.41363,-0.222009,-0.222009,-0.100941,0.047033,0.164588,false,false,false,false,654838.095238,856201.587302,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00324,AXTI,AXT Inc - Common Stock,NASDAQ,0001051627,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.11106,,,,-0.240699,-0.212599,0.228518,,,false,false,false,-0.182904,-0.49382,0.34363,18.348276,1.689239,1.706132,-0.737485,-0.737485,-0.119887,0.040986,0.182788,false,false,false,false,11213433.333333,10274449.206349,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00326,AYTU,"Aytu BioPharma, Inc. - Common Stock",NASDAQ,0001385818,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.180489,,,,-0.204302,-0.032614,,,,false,false,false,0.0,0.071429,-0.147727,-0.042553,0.410426,0.393254,-0.245421,-0.318725,0.005542,-0.054622,-0.059832,false,false,false,false,29879.714286,27028.15873,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00328,AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,NASDAQ,0001959726,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,-0.015537,,,,,-0.038559,3.131272,,,false,false,true,0.125,0.17757,-0.538462,-0.989043,3.051538,3.10594,-0.844615,-0.991293,-0.121094,-0.869042,-0.850999,false,false,false,true,7249560.095238,8478127.968254,true,revenue growth non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00329,AZTA,"Azenta, Inc. - Common Stock",NASDAQ,0000933974,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.095231,,,,-0.093905,0.064538,0.161487,,,true,false,false,0.05656,0.347418,0.286471,0.033726,0.50944,0.652907,-0.394558,-0.609364,0.079043,0.116171,0.034408,true,false,false,true,775882.904762,740600.650794,true,revenue growth non-positive; net margin non-positive; positive FCF flag true,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00331,BAER,"Bridger Aerospace Group Holdings, Inc. - Common Stock",NASDAQ,0001941536,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.245576,,,,0.033705,-0.522755,0.804224,,,true,true,true,-0.443878,-0.504545,-0.543933,-0.463054,0.801493,0.833544,-0.56746,-0.666667,-0.330796,-0.455891,-0.186931,false,false,false,false,1802285.714286,918853.968254,true,revenue growth positive; net margin positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00332,BAFN,BayFirst Financial Corp. - Common Stock,NASDAQ,0001649739,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.936968,,,false,false,true,0.165316,0.28164,0.126959,-0.171277,0.60452,0.707262,-0.463443,-0.56501,0.180391,0.078694,-0.086155,false,false,false,true,32200.0,25085.714286,true,positive FCF flag true,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00333,BAND,Bandwidth Inc. - Class A Common Stock,NASDAQ,0001514416,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.007121,,,,-0.017129,,0.620024,,,false,true,false,0.168392,-0.251658,2.264139,2.386,1.106852,1.20208,-0.528939,-0.528939,-0.096937,0.531011,0.695353,false,false,false,false,811814.571429,1263127.079365,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00334,BANF,BancFirst Corporation - Common Stock,NASDAQ,0000760498,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,,,0.87505,,,false,false,true,-0.055175,-0.020551,-0.049925,-0.189968,0.211841,0.213679,-0.102716,-0.242673,-0.05355,-0.037435,0.017027,false,false,false,false,102761.904762,161877.777778,true,positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00335,BANL,CBL International Limited - Class B Ordinary Shares,NASDAQ,0001914805,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.091183,,,,-0.005552,0.007416,0.737318,,,true,false,false,2.355408,35.982967,21.060958,22.100304,21.274144,15.082556,-0.636842,-0.636842,1.826329,7.981594,2.17783,true,false,true,true,279749.714286,230257.84127,true,revenue growth non-positive; net margin non-positive; positive FCF flag true,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00336,BANR,Banner Corporation - Common Stock,NASDAQ,0000946673,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,,,0.880993,,,false,false,true,-0.027923,0.065072,0.132057,0.023124,0.205429,0.219709,-0.076446,-0.143384,-0.019291,0.053609,0.074334,false,false,true,false,312490.47619,341463.492063,true,positive FCF flag true,3m return positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00338,BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,NASDAQ,0001811216,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.088279,,,,-21.127938,-3.978323,0.735231,,,false,false,false,-0.463122,-0.893898,-0.879615,-0.886594,1.563797,1.216572,-0.903692,-0.935597,-0.778758,-0.872501,-0.423711,false,false,false,false,8751387.190476,3019797.31746,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00339,BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",NASDAQ,0001958140,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.105235,,,,-0.031902,,0.666751,,,false,true,false,0.018549,0.039355,0.147053,0.167456,0.217894,0.21461,-0.089177,-0.099463,-0.007378,0.113763,0.122041,false,false,true,false,81038.095238,65987.301587,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00340,BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",NASDAQ,0001958140,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.105235,,,,-0.031902,,0.666751,,,false,true,false,-0.015297,0.017633,0.151341,0.116274,0.240699,0.230938,-0.076792,-0.128722,-0.024359,0.099601,0.127055,false,false,true,false,620271.428571,576930.15873,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00342,BBCP,"Concrete Pumping Holdings, Inc. - Common Stock",NASDAQ,0001703956,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.089688,,,,0.017889,0.049202,0.670523,,,true,false,false,-0.088979,0.150702,0.325,0.29454,0.709358,0.552965,-0.254772,-0.254772,-0.117877,0.129041,0.279914,false,false,false,true,137040.571429,319211.936508,true,revenue growth non-positive; net margin positive; positive FCF flag true,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00344,BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",NASDAQ,0001099160,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.14296,,,,-0.954405,-0.064604,1.164826,,,false,false,true,-0.128644,-0.038795,3.803571,3.084599,1.061503,2.260164,-0.385848,-0.811863,-0.152199,0.514098,0.785912,false,false,false,false,80672.047619,48263.698413,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00345,BBIO,"BridgeBio Pharma, Inc. - Common Stock",NASDAQ,0001743881,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,1.262602,,,,,-0.890317,3.21851,,,false,true,true,-0.067869,0.168296,0.149684,0.53,0.415054,0.450637,-0.18029,-0.202478,-0.048254,0.037193,0.089779,false,false,false,false,2092180.952381,3045177.777778,true,revenue growth positive; positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00346,BBLG,Bone Biologics Corp - Common Stock,NASDAQ,0001419554,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.072218,,,false,false,false,-0.417989,-0.564184,-0.56,-0.740566,0.818558,0.658747,-0.62585,-0.807018,-0.442225,-0.580455,-0.247825,false,false,false,false,825957.142857,334011.111111,true,positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00347,BBNX,"Beta Bionics, Inc. - Common Stock",NASDAQ,0001674632,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.539386,,,,-0.730167,-0.560812,0.125122,,,false,true,false,0.428464,0.491009,0.648228,0.012208,0.733415,0.763849,-0.293395,-0.723038,0.129846,0.131769,0.001702,true,false,false,true,1111757.142857,1156444.444444,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00348,BBOT,"BridgeBio Oncology Therapeutics, Inc. - Common Stock",NASDAQ,0001869105,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.083155,,,false,false,false,0.002255,0.107098,-0.12586,-0.072025,0.551476,0.550888,-0.316699,-0.481428,0.025268,-0.094972,-0.117277,false,false,false,false,255061.904762,376133.333333,true,positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00349,BBSI,"Barrett Business Services, Inc. - Common Stock",NASDAQ,0000902791,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.690656,,,false,false,false,-0.158932,0.042685,0.158419,-0.308513,0.486231,0.395902,-0.240438,-0.454342,-0.073254,-0.000765,0.07822,false,false,false,false,245604.761905,245173.015873,true,positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00350,BCAB,"BioAtla, Inc. - Common Stock",NASDAQ,0001826892,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,3.617081,,,false,false,true,-0.640299,-0.645588,-0.859884,-0.946205,1.380757,1.275822,-0.885714,-0.982295,-0.644857,-0.902073,-0.72426,false,false,false,false,132900.0,82571.0,true,positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00351,BCAL,California BanCorp - Common Stock,NASDAQ,0001795815,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,,,0.857047,,,false,false,true,-0.016783,0.097866,0.148068,0.252375,0.199638,0.187339,-0.057671,-0.139593,-0.002809,0.090892,0.093965,false,false,true,false,144967.380952,215538.333333,true,positive FCF flag true,3m return positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00353,BCAX,Bicara Therapeutics Inc. - Common Stock,NASDAQ,0002023658,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.068544,,,false,false,false,-0.097318,0.178,0.270766,0.979832,0.561233,0.511065,-0.239474,-0.26426,-0.112461,0.125791,0.268441,false,false,false,true,630038.095238,719769.84127,true,positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00354,BCBP,"BCB Bancorp, Inc. (NJ) - Common Stock",NASDAQ,0001228454,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.907215,,,false,false,true,-0.060044,-0.225023,0.027446,-0.016,0.345027,0.339044,-0.261552,-0.261552,-0.106012,-0.053383,0.058869,false,false,false,false,152890.47619,180919.047619,true,positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00355,BCDA,"BioCardia, Inc. - Common Stock",NASDAQ,0000925741,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.737767,,,false,false,false,0.21978,0.275862,-0.067227,-0.439394,0.876956,0.713692,-0.403101,-0.660793,0.130116,-0.025589,-0.137778,false,false,false,true,224433.333333,3062193.650794,true,positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00356,BCG,"Binah Capital Group, Inc. - Common Stock",NASDAQ,0001953984,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.107366,,,,0.012678,0.027961,0.739842,,,true,true,false,-0.042254,-0.15,-0.34236,-0.306122,0.520143,0.695813,-0.451681,-0.580386,-0.072597,-0.307086,-0.252845,false,false,false,false,63419.047619,36858.730159,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00358,BCML,BayCom Corp - Common Stock,NASDAQ,0001730984,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,,,0.869469,,,false,false,true,-0.021311,-0.043269,0.005728,-0.013549,0.232434,0.272448,-0.14257,-0.142901,-0.060233,-0.016926,0.046083,false,false,false,false,58055.142857,72589.809524,true,positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00359,BCPC,Balchem Corporation - Common Stock,NASDAQ,0000009326,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.087531,,,,0.149297,,0.254315,,,true,true,false,-0.001498,0.10171,-0.044492,0.069221,0.194394,0.208736,-0.144312,-0.147113,0.014107,0.04077,0.026292,true,false,true,false,164864.333333,220435.730159,true,revenue growth positive; net margin positive; positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00360,BCRX,"BioCryst Pharmaceuticals, Inc. - Common Stock",NASDAQ,0000882796,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,1.231744,,,false,false,true,0.127494,0.232727,0.186698,0.226779,0.471484,0.501777,-0.207021,-0.247286,0.043612,0.190539,0.140787,true,false,true,false,3258852.380952,4284760.31746,true,positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00361,BCTX,BriaCell Therapeutics Corp. - Common Shares,NASDAQ,0001610820,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,,,,false,false,false,0.059347,0.07855,-0.12285,-0.578512,0.742709,0.815716,-0.406926,-0.801305,0.002922,-0.26488,-0.267022,false,false,false,false,596285.714286,297560.31746,true,positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00362,BDCI,BTC Development Corp. - Class A Ordinary Shares,NASDAQ,0002042292,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_PRICE,FEATURES_PARTIAL,PRICE_FEATURES_PARTIAL,medium,price_features_missing_or_partial,,,,,,,0.042276,,,false,false,false,0.005946,0.008946,0.016016,,0.012755,0.012353,-0.00297,,0.005687,0.009951,0.00424,true,true,true,false,26566.666667,43449.206349,true,positive FCF flag false,3m return positive; trend flag true,balance-sheet leverage not elevated,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00363,BDMD,Baird Medical Investment Holdings Ltd - Ordinary Share,NASDAQ,0001982444,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.391502,,,,-1.210365,-0.061514,0.552036,,,false,false,false,0.065421,-0.149254,-0.542169,-0.534694,0.59327,0.970734,-0.715116,-0.715116,0.026103,-0.225299,-0.245006,false,false,false,false,48559.714286,75624.666667,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00364,BDSX,"Biodesix, Inc. - Common Stock",NASDAQ,0001439725,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.24082,,,,-0.398479,-0.265879,1.028179,,,false,true,true,0.137994,0.623705,0.617419,1.935597,0.894526,0.971543,-0.492784,-0.492784,0.096273,0.706705,0.556825,true,false,false,true,133952.380952,95514.285714,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00365,BDTX,"Black Diamond Therapeutics, Inc. - Common Stock",NASDAQ,0001701541,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.215363,,,false,false,false,0.202247,0.019048,-0.130081,-0.235714,0.648975,0.91936,-0.552778,-0.669405,0.105543,-0.11422,-0.198783,false,false,false,false,580428.571429,1192561.904762,true,positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00367,BEAM,Beam Therapeutics Inc. - Common Stock,NASDAQ,0001745999,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,1.200054,,,,-0.572422,-2.576501,0.163937,,,false,true,false,0.120031,0.002072,0.066128,0.773839,0.691531,0.687431,-0.338871,-0.381531,-0.019701,0.021408,0.041935,false,false,false,false,1635488.428571,2121651.698413,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00368,BEAT,"Heartbeam, Inc. - Common Stock",NASDAQ,0001779372,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.55451,,,false,false,false,-0.094567,-0.494949,-0.705882,-0.697987,0.824642,0.864226,-0.695946,-0.869186,-0.193664,-0.613366,-0.520505,false,false,false,false,437242.857143,695720.634921,true,positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00369,BEEM,Beam Global - Common Stock,NASDAQ,0001398805,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.42768,,,,-0.956332,-0.386032,0.418586,,,false,false,false,0.275229,-0.073333,-0.091503,-0.492701,0.940514,0.914127,-0.503046,-0.74768,0.157003,-0.078628,-0.203656,false,false,false,false,2362966.380952,2096623.714286,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00370,BEEP,Mobile Infrastructure Corporation - Common Stock,NASDAQ,0001847874,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,-0.052232,,,,-0.611262,,0.584157,,,false,false,false,0.58011,0.271111,-0.065359,-0.279597,0.90053,0.894844,-0.510638,-0.660099,0.346326,0.180659,-0.123051,false,false,false,true,53025.190476,67560.777778,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
