asset_id,ticker,company_name,cik,sec_name,sec_ticker,sec_exchange,match_tier,fetch_status,fetch_reason,phase,created_at_utc
U19279,1BIIBm,Biogen Inc,0000875045,BIOGEN INC.,BIIB,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19284,1BLDRm,Builders FirstSource Inc,0001316835,"Builders FirstSource, Inc.",BLDR,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19286,1BMRNm,BioMarin Pharmaceutical Inc,0001048477,BIOMARIN PHARMACEUTICAL INC,BMRN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19296,1BROm,Brown & Brown Inc,0000079282,"BROWN & BROWN, INC.",BRO,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19303,1C3m,C3.ai Inc,0001577526,"C3.ai, Inc.",AI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19308,1CARRm,Carrier Global Corp,0001783180,CARRIER GLOBAL Corp,CARR,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19313,1CDEm,Coeur Mining Inc,0000215466,"Coeur Mining, Inc.",CDE,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19316,1CEGm,Constellation Energy Corp,0001868275,Constellation Energy Corp,CEG,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19336,1CPRTm,Copart Inc,0000900075,COPART INC,CPRT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19338,1CROXm,Crocs Inc,0001334036,"Crocs, Inc.",CROX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19339,1CRWDm,Crowdstrike Holdings Inc,0001535527,"CrowdStrike Holdings, Inc.",CRWD,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19342,1CSGPm,CoStar Group Inc,0001057352,"COSTAR GROUP, INC.",CSGP,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19344,1CVNAm,Carvana Co,0001690820,CARVANA CO.,CVNA,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19347,1CYTHm,Lumen Technologies Inc,0000018926,"Lumen Technologies, Inc.",LUMN,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19350,1DASHm,DoorDash Inc,0001792789,"DoorDash, Inc.",DASH,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19353,1DECKm,Deckers Outdoor Corp,0000910521,DECKERS OUTDOOR CORP,DECK,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19366,1DPZm,Domino's Pizza Inc,0001286681,DOMINOS PIZZA INC,DPZ,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19374,1DXCMm,Dexcom Inc,0001093557,DEXCOM INC,DXCM,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19390,1EMEm,EMCOR Group Inc,0000105634,"EMCOR Group, Inc.",EME,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19394,1ENPHm,Enphase Energy Inc,0001463101,"Enphase Energy, Inc.",ENPH,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19396,1ENVXm,Enovix Corp,0001828318,Enovix Corp,ENVX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19398,1EPAMm,EPAM Systems Inc,0001352010,"EPAM Systems, Inc.",EPAM,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19406,1ETSYm,Etsy Inc,0001370637,ETSY INC,ETSY,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19419,1FAd,Sprouts Farmers Market Inc,0001575515,"Sprouts Farmers Market, Inc.",SFM,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19424,1FICOm,Fair Isaac Corp,0000814547,FAIR ISAAC CORP,FICO,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19426,1FIXm,Comfort Systems USA Inc,0001035983,COMFORT SYSTEMS USA INC,FIX,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19436,1FTNTm,Fortinet Inc,0001262039,"Fortinet, Inc.",FTNT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19444,1GEHCm,GE HealthCare Technologies Inc,0001932393,GE HealthCare Technologies Inc.,GEHC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19446,1GEVm,GE Vernova Inc,0001996810,GE Vernova Inc.,GEV,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19457,1GQd,Liberty All-Star Equity Fund,0000799195,LIBERTY ALL STAR EQUITY FUND,USA,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19481,1HLm,Hecla Mining Co,0000719413,HECLA MINING CO/DE/,HL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19497,1HUTm,Hut 8 Corp,0001964789,Hut 8 Corp.,HUT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19498,1HWMm,Howmet Aerospace Inc,0000004281,Howmet Aerospace Inc.,HWM,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19502,1IBKRm,Interactive Brokers Group Inc,0001381197,"Interactive Brokers Group, Inc.",IBKR,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19508,1ILMNm,Illumina Inc,0001110803,"ILLUMINA, INC.",ILMN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19513,1INODm,Innodata Inc,0000903651,INNODATA INC,INOD,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19519,1ISRGm,Intuitive Surgical Inc,0001035267,INTUITIVE SURGICAL INC,ISRG,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19522,1JBLm,Jabil Inc,0000898293,JABIL INC,JBL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19527,1JQd,BlackRock Enhanced Global Dividend Trust,0001320375,BlackRock Enhanced Global Dividend Trust,BOE,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19531,1KDPm,Keurig Dr Pepper Inc,0001418135,Keurig Dr Pepper Inc.,KDP,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19535,1KFd,Pimco Dynamic Income Fund,0001510599,PIMCO Dynamic Income Fund,PDI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19552,1LCIDm,Lucid Group Inc,0001811210,"Lucid Group, Inc.",LCID,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19553,1LDOSm,Leidos Holdings Inc,0001336920,"Leidos Holdings, Inc.",LDOS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19559,1LITEm,Lumentum Holdings Inc,0001633978,Lumentum Holdings Inc.,LITE,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19561,1LNGm,Cheniere Energy Inc,0000003570,"Cheniere Energy, Inc.",LNG,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19581,1MDBm,MongoDB Inc,0001441816,"MongoDB, Inc.",MDB,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19591,1MPWRm,Monolithic Power Systems Inc,0001280452,"MONOLITHIC POWER SYSTEMS, INC.",MPWR,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19592,1MPm,MP Materials Corp,0001801368,MP Materials Corp. / DE,MP,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19608,1NBIXm,Neurocrine Biosciences Inc,0000914475,NEUROCRINE BIOSCIENCES INC,NBIX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19633,1OGNm,Organon & Co,0001821825,Organon & Co.,OGN,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19656,1PLLm,Planet Labs PBC,0001836833,Planet Labs PBC,PL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19665,1PSTGm,Everpure Inc,0001474432,"Everpure, Inc.",P,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19672,1QBTSm,D-Wave Quantum Inc,0001907982,D-Wave Quantum Inc.,QBTS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19679,1RDDTm,Reddit Inc,0001713445,"Reddit, Inc.",RDDT,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19685,1RKLBm,Rocket Lab Corp,0001819994,Rocket Lab Corp,RKLB,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19686,1RMBSm,Rambus Inc,0000917273,RAMBUS INC,RMBS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19688,1ROKUm,Roku Inc,0001428439,"ROKU, INC",ROKU,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19734,1SOFIm,SoFi Technologies Inc,0001818874,"SoFi Technologies, Inc.",SOFI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19742,1SRPTm,Sarepta Therapeutics Inc,0000873303,"Sarepta Therapeutics, Inc.",SRPT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19752,1SWKSm,Skyworks Solutions Inc,0000004127,"SKYWORKS SOLUTIONS, INC.",SWKS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19770,1TEMm,Tempus AI Inc,0001717115,"Tempus AI, Inc.",TEM,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19778,1TMDXm,TransMedics Group Inc,0001756262,"TransMedics Group, Inc.",TMDX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19785,1TRMBm,Trimble Inc,0000864749,TRIMBLE INC.,TRMB,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19801,1UC0d,Cue Biopharma Inc,0001645460,"Cue Biopharma, Inc.",CUE,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19805,1UNPm,Union Pacific Corp,0000100885,UNION PACIFIC CORP,UNP,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19807,1UPSTm,Upstart Holdings Inc,0001647639,"Upstart Holdings, Inc.",UPST,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19814,1VEEVm,Veeva Systems Inc,0001393052,VEEVA SYSTEMS INC,VEEV,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19821,1VKTXm,Viking Therapeutics Inc,0001607678,"Viking Therapeutics, Inc.",VKTX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19831,1VRTm,Vertiv Holdings Co,0001674101,Vertiv Holdings Co,VRT,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19931,26CAd,ImmunityBio Inc,0001326110,"ImmunityBio, Inc.",IBRX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19979,2H51d,Ocugen Inc,0001372299,"Ocugen, Inc.",OCGN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19991,2ONd,Peloton Interactive Inc,0001639825,"PELOTON INTERACTIVE, INC.",PTON,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U19993,2RJAd,Phunware Inc,0001665300,"Phunware, Inc.",PHUN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20001,2X0d,Corteva Inc,0001755672,"Corteva, Inc.",CTVA,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20003,2XTd,DXC Technology Co,0001688568,DXC Technology Co,DXC,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20087,38Id,Intellia Therapeutics Inc,0001652130,"Intellia Therapeutics, Inc.",NTLA,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20098,3988n,Bank of China Ltd,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20125,3E7d,Evergy Inc,0001711269,"Evergy, Inc.",EVRG,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20161,3LNd,Live Nation Entertainment Inc,0001335258,"Live Nation Entertainment, Inc.",LYV,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20188,3S9d,Sunrun Inc,0001469367,Sunrun Inc.,RUN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20217,3U6d,UGI Corp,0000884614,UGI CORP /PA/,UGI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20240,45Td,IES Holdings Inc,0001048268,"IES Holdings, Inc.",IESC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20273,4CC0d,ClearSign Technologies Corp,0001434524,ClearSign Technologies Corp,CLIR,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20274,4CUd,Centrus Energy Corp,0001065059,CENTRUS ENERGY CORP,LEU,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20277,4DNd,Denali Therapeutics Inc,0001714899,Denali Therapeutics Inc.,DNLI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20282,4LLd,Teladoc Health Inc,0001477449,"Teladoc Health, Inc.",TDOC,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20283,4MDd,Digital Turbine Inc,0000317788,"Digital Turbine, Inc.",APPS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20285,4PGd,Otis Worldwide Corp,0001781335,Otis Worldwide Corp,OTIS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20302,4VKd,Aon PLC,0000315293,Aon plc,AON,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20356,5GHd,Guardant Health Inc,0001576280,"Guardant Health, Inc.",GH,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20373,5QZ0d,QuantumScape Corp,0001811414,QuantumScape Corp,QS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20400,63Gd,Paramount Skydance Corp,0002041610,Paramount Skydance Corp,PSKY,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20445,6D8d,DuPont de Nemours Inc,0001666700,"DuPont de Nemours, Inc.",DD,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20447,6HAd,HA Sustainable Infrastructure Capital Inc,0001561894,"HA Sustainable Infrastructure Capital, Inc.",HASI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20497,76Wd,H2O America,0000766829,H2O AMERICA,HTO,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20501,788d,Coupang Inc,0001834584,"Coupang, Inc.",CPNG,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20509,7B0d,SentinelOne Inc,0001583708,"SentinelOne, Inc.",S,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20514,7JAd,Butterfly Network Inc,0001804176,"Butterfly Network, Inc.",BFLY,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20522,7XUd,Kyndryl Holdings Inc,0001867072,"Kyndryl Holdings, Inc.",KD,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20525,8020d,Hillman Solutions Corp,0001822492,Hillman Solutions Corp.,HLMN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20543,82Wd,Hims & Hers Health Inc,0001773751,"Hims & Hers Health, Inc.",HIMS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20570,87Pd,SharonAI Holdings Inc,0002068385,SharonAI Holdings Inc.,SHAZ,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20585,8LL0d,374Water Inc,0000933972,374Water Inc.,SCWO,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20587,8QJ0d,Marqeta Inc,0001522540,"Marqeta, Inc.",MQ,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20649,9MKd,Keel Infrastructure Corp,0001812477,Keel Infrastructure Corp.,KEEL,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20655,9WYd,Texas Pacific Land Corp,0001811074,Texas Pacific Land Corp,TPL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20684,AAOIn,Applied Optoelectronics Inc,0001158114,"APPLIED OPTOELECTRONICS, INC.",AAOI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20728,ACADn,ACADIA Pharmaceuticals Inc,0001070494,ACADIA PHARMACEUTICALS INC,ACAD,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20743,ACHCn,Acadia Healthcare Co Inc,0001520697,"Acadia Healthcare Company, Inc.",ACHC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20896,AGIOn,Agios Pharmaceuticals Inc,0001439222,"AGIOS PHARMACEUTICALS, INC.",AGIO,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20906,AGTd,AptarGroup Inc,0000896622,"APTARGROUP, INC.",ATR,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20910,AH91d,AMC Entertainment Holdings Inc,0001411579,"AMC ENTERTAINMENT HOLDINGS, INC.",AMC,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20939,AIMTn,Aimmune Therapeutics Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20956,AIVd,Apartment Investment and Management Co,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U20979,AKRXn,Akorn Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21131,ALLYn,Ally Financial Inc,0000040729,Ally Financial Inc.,ALLY,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21301,AMAGn,AMAG Pharmaceuticals Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21324,AMKRn,Amkor Technology Inc,0001047127,"AMKOR TECHNOLOGY, INC.",AMKR,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21329,AMS1d,American Superconductor Corp,0000880807,AMERICAN SUPERCONDUCTOR CORP /DE/,AMSC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21394,AOTIl,AOTI Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21439,ARMOn,ARMO BioSciences Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21521,ATHNn,athenahealth Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21543,ATVIn,Activision Blizzard Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21561,AVAn,Avista Corp,0000104918,AVISTA CORP,AVA,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21649,B72d,AtaiBeckley Inc,0002081043,AtaiBeckley Inc.,ATAI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21697,BAXn,Baxter International Inc,0000010456,BAXTER INTERNATIONAL INC,BAX,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21751,BDCn,Belden Inc,0000913142,BELDEN INC.,BDC,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21792,BICd,BTCS Inc,0001436229,BTCS Inc.,BTCS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21835,BIVVn,Bioverativ Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21852,BJn,BJ's Wholesale Club Holdings Inc,0001531152,"BJ's Wholesale Club Holdings, Inc.",BJ,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21853,BKDn,Brookdale Senior Living Inc,0001332349,Brookdale Senior Living Inc.,BKD,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21892,BMCHn,BMC Stock Holdings Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21930,BOJAn,Bojangles' Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U21932,BOKUl,Boku Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22025,BRXn,Brixmor Property Group Inc,0001581068,Brixmor Property Group Inc.,BRX,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U22058,BTJn,Atmos Energy Corp,0000731802,ATMOS ENERGY CORP,ATO,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
