source_id,source_type,path,exists,ticker,source,as_of_date,fetched_at,dataset_version,cache_key,size_bytes,sha256
d46ae7d8ea8dc165,json,outputs\scouting\stage1_policy_simulation_final_report.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,d46ae7d8ea8dc165318855d3928f096f5b197c0b26396f7d7b13f2169aa1f57f,5001,afa29b376b9c88c8a57740df8a2d61ba6cdafd9be7c2c0e58eb87e3eeef5a7fd
f22f738c48fe3614,md,outputs\scouting\stage1_policy_simulation_final_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,f22f738c48fe361414696dd2225a9b70db5f4840e3705356d53e7eddbc31f794,1109,257ab891cec98292b118a741f09bfd9cbf2c568fe693d1c7752b9378d92a04ba
ce0fc8caa7194fa0,csv,outputs\scouting\stage1_policy_simulation_final_summary.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,ce0fc8caa7194fa01af42153eef2a421d2d94c1c3f9c8b643a6429b75728d047,653,6fa941a4639c3209f9f0dfba320e08e057e32614e1b452a920da6d490f009a83
3ba1cb0c06a90466,json,outputs\scouting\stage1_policy_simulation_report.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,3ba1cb0c06a90466d747f596f5b7b3f69ff61a0a3ea05631b33047edbe1b2069,6752,011a85116bb01b5b742f14aad2ff03937e712ffe1536a319a22368a3582f8826
baae60b8621a4ad8,md,outputs\scouting\stage1_policy_simulation_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,baae60b8621a4ad8e035712a20c8d53c5a15cfa86d0bda144d1caffe44481db1,2207,4f7102bf4a3911f5919289371c19b9ca6521546a9be65283d17299178648eab4
3cd68eda13c6b73d,csv,outputs\scouting\stage1_policy_simulation_summary.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,3cd68eda13c6b73d30bc4296e28979d27aac13765d8299a277d4edccff895326,607,08a9e5cad6771a61b72ffbc020c98f8ebf4c109fac64b92013dbeb3beaca0c1b
52f19e1de493a250,csv,outputs\scouting\stage1_professional_bucket_summary.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,52f19e1de493a250fa41094bab9f0378dce3cc57f2a35f413bbdfa333d041f64,1590,2a1d1750964388a7743731726da415f10bc0057638c328a8b47fdbab8bfe1619
c0d08c7c73554e02,json,outputs\scouting\stage1_professional_diagnostic_report.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,c0d08c7c73554e02b73503d2745469574da38ea40b57a002e9906dd1b75576ee,4633,b711edc9c7a9d62a1a7454f843b39a458fdd073593fc70824315a8384d4e5f94
b54ac3a44d4d5666,md,outputs\scouting\stage1_professional_diagnostic_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,b54ac3a44d4d56664e360a2a08d0558fa529114dd4bfd78654cf86997eb579ae,1933,a8c57f7966bdef292f95f938ce837090c2246e0c068b0966c9d8f4519dab004a
89541f5b108af982,csv,outputs\scouting\stage1_professional_passed_sample.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,89541f5b108af9820b3b08b5bc1e6431becf08efe2cdab38d5fa106af41f0884,14851,1ff8d6ce9e5d2526aaa968f5912e352c1e95d9087442411cf8518d8e54e7a85c
6bc8040b379bdd00,csv,outputs\scouting\stage1_professional_rejection_reasons.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,6bc8040b379bdd0093f1f1ac2b021255fc88a0a365c6d52ad9f0263b2c4c93f9,212,da6cc8a25addacc2979bd0a019663ef91d8f71b7f5094077efce1747ba4bcdfb
b77a8986358e1c59,csv,outputs\scouting\stage1_professional_watchlist_review.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,b77a8986358e1c590bdc798f3b689e73198896cbe96f2f88a92766fd30237d9f,8407,a10a1181b942dd481556c260ed6ef14c3740bb8dadca887eb8941a587f0bfbd6
bfb4920f955fb662,csv,outputs\scouting\stage1_simulator_alignment_mismatch_summary.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,bfb4920f955fb66267cfbabad542e3035b4170a4aa30d6a341f27cd7e9fa2e30,64,7935a4d151e171524543356b661b5e96b62197d5970e117d43082edaaaebb19d
05f5f8a2c03a6739,csv,outputs\scouting\stage1_simulator_alignment_mismatches.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,05f5f8a2c03a6739ad7e2d975b1780c9ce19c02f03697fb6fcb4dd96948120f8,2428,31d89ac9b4925a795491c9d8fc0886b1c9715b819fe48a15b144e3cd7ce4a852
7abc2cb89db3555e,json,outputs\scouting\stage1_simulator_alignment_report.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,7abc2cb89db3555e57fc883f839c20571b260e99e30aa52059b637fb90950017,1796,20dcc8f1dc85cb7362c4f22853926e0ba7230ab7cbfa7e6094ad231fc8c0b12f
71593f07cc2e8f26,md,outputs\scouting\stage1_simulator_alignment_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,71593f07cc2e8f26bc4ee1a6e18c7afd2d464fb2fd8ada4bcecdc2a8a7f23643,1276,20c6b3fc2daaec7f30182bd13c5791cb82a41f5123e97ced7bb26d96f826c052
39b432ffc9ee0f60,json,outputs\scouting\stage1_summary.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,39b432ffc9ee0f6025117fba6aeff00122fb5534abaa2edd869f0aa9cc5719be,1772,5f7191f56d7fb9d4ceb560abcd283dc707a7e860f8b7c8b52d4463f878227b9d
31fc5fe1b8a1b17d,json,outputs\scouting\stage2_summary.json,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,31fc5fe1b8a1b17d91fd92a022c567d0abd89f15401261760e9d3babf0e8f2d1,2282,7d6a7e43d9bcc3bd2ed459f8fe184f76ea5ae5c2dd60b112a6d0bca0fe447703
cd4eb0e95f07239e,csv,outputs\scouting\stage2_yfinance_policy_dryrun_reasons.csv,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,cd4eb0e95f07239ea9bea7542f550dc15d445e335a571df906f9329c488e1da0,72945,a002156f191b67a72c9f66ffd7264a8a6320d5a9ae27950e369839a64682e0ee
991dd9ce20ff50b1,md,outputs\scouting\stage2_yfinance_policy_dryrun_report.md,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,991dd9ce20ff50b1cd414328a09709ab4ed2d3b534474b0e622c944cfd96707a,1746,0d248ef60cf01e359ae59844677b8940f3e3d4401de87dad26ae82cfcedc9872
cbe6c11292761213,csv,outputs\scouting\stage2_yfinance_policy_dryrun_results.csv,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,cbe6c11292761213f8ebbaab9a11a6481c1201cfcfe522166011a489a63b6a32,29111,a1aca1ad2b73aa3faf4ccba5cae280d9aa50233a66e5ddcc4e376a2b5b4ec29a
5bbbf9d4e2017c85,json,outputs\scouting\stage2_yfinance_policy_dryrun_summary.json,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5bbbf9d4e2017c85b4dfc72e129f8ea308b7bc744ddd93f98eae66db2fcb5c63,3408,7b047686c0a48718788419ca8b94cb6cc0652afb6cfa06c6ec981f98638981c8
c4df653934bcc454,csv,outputs\scouting\stage2_yfinance_policy_dryrun_transition_summary.csv,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,c4df653934bcc454ff94cfc2096ebdf11b9d9c29de8cb0d9894a7e1455493123,91,cc681ce26b8e2ee9ea0e7534336699b9a2b8a119b87a80e77c2fa6375e236e35
2669ae8ec1fd2570,csv,outputs\scouting\stage2_yfinance_policy_implementation_comparison.csv,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,2669ae8ec1fd25700fea4e8aa0d469149168d781d7cfc8ab80cdf5b51c8a53af,118,e8b33084c59484c9e2b312bb4491a682c43ec8e368b22ea3e3fe4adebeffb966
6d19825ccfde79a0,md,outputs\scouting\stage2_yfinance_policy_implementation_report.md,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,6d19825ccfde79a0d04529c1d899fca7868a80602ef84fd0251a7d30da67ee38,1187,2e8544d3a32d9c1e92be79338b91457a38230acfd9b4c27f033d72d9c7d5390a
fb1d3ce7f6750022,json,outputs\scouting\stage2_yfinance_policy_implementation_summary.json,True,STAGE2,outputs/scouting,,,phase9b_minimal_datahub_v0_1,fb1d3ce7f67500225231e8de8fed050ddf9f7e5cd693d4a3ccef6cfecda4b5ff,2386,317ba51a6f946b946ee44797fc587f3c1978b0193db80fc0c6f98360b2236f68
cf61d88ef2a93b3a,csv,outputs\scouting\stage3_candidates_for_ranking.csv,True,STAGE3,outputs/scouting,,,phase9b_minimal_datahub_v0_1,cf61d88ef2a93b3ac9111feebf6553a7b93e6055b1ac82209ea9a4b694603432,5660,c7cee276398e9bfea94b87e0c0afa1e47b0dbcd4632a7c3dbc093382083b846a
b0c522dd3e4d7fa9,json,outputs\scouting\stage3_summary.json,True,STAGE3,outputs/scouting,,,phase9b_minimal_datahub_v0_1,b0c522dd3e4d7fa9294371455bce4bfe10e72a0703daf9f121fc67486fa45f3a,2533,941269016f9414eb1d188bb88a481f1f7c8f48e9719bf9d9534d26b6b7541b54
a01b5ea2cdc7424d,csv,outputs\scouting\top_100_candidates.csv,True,,outputs/scouting,,,phase9b_minimal_datahub_v0_1,a01b5ea2cdc7424d4f8a42431cdab8b606d12fd2cdc92176c90fca0b9f334fa5,30626,e4dd721de292e21eb3be7b0efbc3ee12ed38602d433b755637c7043e8d3fbc71
5f37a8e6a6719613,csv,outputs\scouting\top_20_deep_research.csv,True,DEEP,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5f37a8e6a6719613a0f20b92352ddbd5e1224b3f4e1031957433c947aa9aa6e9,18316,2d92c9f16bca352eb58623d59601fa53cb5e4682d762087f744637936f903f74
6e02b82c2d2e8d16,csv,outputs\scouting\top_50_watchlist.csv,True,,outputs/scouting,,,phase9b_minimal_datahub_v0_1,6e02b82c2d2e8d16107a3e7d2a1900af12d5de626fb72f38e9d8798c26b44fb9,30626,e4dd721de292e21eb3be7b0efbc3ee12ed38602d433b755637c7043e8d3fbc71
5f9487d16a8b04af,csv,outputs\scouting\top_recoverable_candidates.csv,True,,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5f9487d16a8b04afe388733e0f4cfef667347752ac48e7cea9ce14617fc15371,50161,38d7595f9e59fe745771e535233778c797424785f5e5a0273b235597f6232c5b
549783c469a4845a,csv,outputs\scouting\universe_cleaning_exclusion_log.csv,True,LOG,outputs/scouting,,,phase9b_minimal_datahub_v0_1,549783c469a4845abe8044169e675b68fe3ea265df20cf78fd4bbc60230ef70e,569570,12c5db3b767a12ebad0b173699dae23f1676c2cded9a9c8a056b84114aca4662
3b02fc32462cd22d,json,outputs\scouting\universe_cleaning_summary.json,True,,outputs/scouting,,,phase9b_minimal_datahub_v0_1,3b02fc32462cd22db7eb7ec2361e0e1a77e45e55851fb38909eb1586fe4ece59,1802,92d33ad5d036e05171c6ede07b38f43479a3834ef5cfb789b7dde4ce7abc17c5
f7aa5de665c3c9ac,json,outputs\scouting\universe_validation_summary.json,True,,outputs/scouting,,,phase9b_minimal_datahub_v0_1,f7aa5de665c3c9ac85bb2da6944e10e656389e508c335b9b07f127014ebf29c9,1245,332822a738700a316415e635a6526c4cc4bde2b49935a03f22e411afe9c975b8
