ticker,name,core_stage2_present,core_stage2_total,core_stage2_coverage_percent,can_run_stage2_cleanly,missing_core_stage2,missing_recommended_stage2,missing_stage3_extra
AVBP,"ArriVent BioPharma, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AVGO,Broadcom Inc. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AVLN,Avalyn Pharma Inc. - common stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AVO,"Mission Produce, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AVPT,"AvePoint, Inc. - Class A Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AVR,Anteris Technologies Global Corp. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AVT,"Avnet, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AVTX,"Avalo Therapeutics, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AXGN,"Axogen, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AXON,"Axon Enterprise, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AXSM,"Axsome Therapeutics, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AXTI,AXT Inc - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AYA,Aya Gold & Silver Inc. - Common Shares,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
AZTA,"Azenta, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BAND,Bandwidth Inc. - Class A Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BANF,BancFirst Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BANR,Banner Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BBIO,"BridgeBio Pharma, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BBNX,"Beta Bionics, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BBSI,"Barrett Business Services, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BCAX,Bicara Therapeutics Inc. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BCPC,Balchem Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BCRX,"BioCryst Pharmaceuticals, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BEAM,Beam Therapeutics Inc. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BELFA,Bel Fuse Inc. - Class A Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BELFB,Bel Fuse Inc. - Class B Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BFC,Bank First Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BFST,"Business First Bancshares, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BGC,"BGC Group, Inc. - Class A Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BHF,"Brighthouse Financial, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BHRB,Burke & Herbert Financial Services Corp. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BIDU,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BIIB,Biogen Inc. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BILI,Bilibili Inc. - American Depositary Shares,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BIOA,"BioAge Labs, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BJRI,"BJ's Restaurants, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BKNG,Booking Holdings Inc. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BKR,Baker Hughes Company - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BL,"BlackLine, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BLBD,Blue Bird Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BLDP,"Ballard Power Systems, Inc. - Common Shares",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BLFS,"BioLife Solutions, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BLKB,"Blackbaud, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BLLN,"BillionToOne, Inc. - Class A common stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BLMN,"Bloomin' Brands, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BLTE,"Belite Bio, Inc - American Depositary Shares",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BMRN,BioMarin Pharmaceutical Inc. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BNTX,BioNTech SE - American Depositary Shares,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BOKF,BOK Financial Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BPOP,"Popular, Inc. - Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BRKR,Bruker Corporation - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BRUN,Boost Run Inc. - Class A Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BRZE,"Braze, Inc. - Class A Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BSY,"Bentley Systems, Incorporated - Class B Common Stock",0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BTDR,Bitdeer Technologies Group - Ordinary Shares,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
BTQ,BTQ Technologies Corp. - Common Stock,0,8,0.0,False,revenue_ttm|operating_margin|fcf_margin|net_debt_to_ebitda|shares_dilution_3y|data_completeness_score|financial_data_date|special_case,revenue_growth_1y|revenue_growth_3y|gross_margin|net_margin|ebitda|free_cash_flow|total_debt|cash|net_debt|debt_to_equity|current_ratio|interest_coverage,pe_ratio|forward_pe|ev_ebitda|price_sales|fcf_yield|price_change_6m|price_change_12m|relative_strength_6m|drawdown_from_52w_high
