asset_id,ticker,company_name,country,source,unicorn_status,unicorn_reason,phase
U00630,CING,Cingulate Inc. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00631,CIRC,"Circle8 Group, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00632,CISO,"CISO Global, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00633,CISS,C3is Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U00634,CIVB,"Civista Bancshares, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U00635,CJMB,Callan JMB Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00636,CLAR,Clarus Corporation - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00637,CLBK,"Columbia Financial, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00638,CLBT,Cellebrite DI Ltd. - Ordinary Shares,US,us_sec_v2_38g,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00639,CLDX,"Celldex Therapeutics, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00640,CLFD,"Clearfield, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00641,CLGN,CollPlant Biotechnologies Ltd. - Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00642,CLIK,Click Holdings Limited - Ordinary Share,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00643,CLIR,ClearSign Technologies Corporation - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00644,CLMB,"Climb Global Solutions, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00645,CLMT,"Calumet, Inc - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U00646,CLNE,Clean Energy Fuels Corp. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00647,CLNN,Clene Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00648,CLOV,"Clover Health Investments, Corp. - Class A Common stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00649,CLPS,CLPS Incorporation - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00650,CLPT,ClearPoint Neuro Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00651,CLRB,"Cellectar Biosciences, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00652,CLRO,"ClearOne, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00653,CLSK,"CleanSpark, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00654,CLST,"Catalyst Bancorp, Inc. - common stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00655,CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00656,CLYM,"Climb Bio, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U09211,0QFd,Moderna Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U09222,12DAd,Dell Technologies Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09229,1AALm,American Airlines Group Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U09231,1ADMm,Archer-Daniels-Midland Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U09233,1ANFm,Abercrombie & Fitch Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U09234,1APPm,AppLovin Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09237,1BLEm,Bloom Energy Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U09240,1CNCm,Centene Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U09244,1HOODm,Robinhood Markets Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U09246,1KTOSm,Kratos Defense & Security Solutions Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09249,1MNSTm,Monster Beverage Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U09252,1PANWm,Palo Alto Networks Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U09255,1PATHm,UiPath Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09256,1PLTRm,Palantir Technologies Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09257,1QZd,Coinbase Global Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U09260,1RIVNm,Rivian Automotive Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09261,1SId,Snap Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09262,1SPCXm,Space Exploration Technologies Corp,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U09264,1TTEKm,Tetra Tech Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U09268,1WULFm,Terawulf Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U09303,2OYd,Dow Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U09306,2PPd,PayPal Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09316,33Ld,Lululemon Athletica Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U09452,3QDd,Datadog Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U09518,4I1d,Philip Morris International Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09523,4S0d,ServiceNow Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09555,6MKd,Merck & Co Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09560,6Z1d,Airbnb Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U09562,7DBd,Diamondback Energy Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U09668,ADBd,Adobe Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09882,AMDd,Advanced Micro Devices Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09908,AMZd,Amazon.com Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U09936,AP2d,Applied Materials Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U10056,AUDd,Autodesk Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U10153,BACd,Verizon Communications Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U10436,BSXd,Boston Scientific Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U10542,C9Fd,Chipotle Mexican Grill Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U10584,CAT1d,Caterpillar Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U10596,CB1Ad,Constellation Brands Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U10702,CDSd,Cadence Design Systems Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U11129,CTOd,Costco Wholesale Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U11130,CTP2d,Comcast Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U11156,CVSd,CVS Health Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U11249,DCHl,Dauch Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U11250,DCOd,Deere & Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U11459,DY6d,Devon Energy Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U12192,EWLd,Edwards Lifesciences Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U12314,FB2Ad,Meta Platforms Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U12362,FERGl,Ferguson Enterprises Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U12489,FOOd,Salesforce Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U12507,FPMBd,Freeport-McMoRan Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U12650,GCPd,General Electric Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U12733,GISd,Gilead Sciences Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U12837,GRMd,General Mills Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U12903,HALd,Halliburton Co,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U13091,HRSd,L3Harris Technologies Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U13510,ILTd,Illinois Tool Works Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U13589,INLd,Intel Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U13771,ITUd,Intuit Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U13894,J5Ad,Warner Bros Discovery Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U14175,KOSl,Kosmos Energy Ltd,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U14192,KTFd,Mondelez International Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U14386,LOMd,Lockheed Martin Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U14536,M44d,MARA Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U14600,MDOd,McDonald's Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U14683,MLB1d,MercadoLibre Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U14783,MTEd,Micron Technology Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U15035,NTHd,Northrop Grumman Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U15048,NVDd,NVIDIA Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U15116,ONKd,ONEOK Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U15121,OPCd,Occidental Petroleum Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U15165,OYCd,Delta Air Lines Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U15213,PARd,Parker-Hannifin Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U15236,PCE1d,Booking Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U15263,PEPd,PepsiCo Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U15336,PLUNd,Plug Power Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U16427,SUNBl,Sunbelt Rentals Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U16474,SWNd,Southwest Airlines Co,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U16555,SYPd,Synopsys Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U16707,TKEd,Take-Two Interactive Software Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U16875,UAL1d,United Airlines Holdings Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U17156,UT8d,Uber Technologies Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U17166,UWSd,Waste Management Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U17336,VIAd,Viatris Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U17531,WDCd,Western Digital Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U17664,WMTd,Walmart Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U18173,XONAd,Exxon Mobil Corp,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U18208,XS4d,ON Semiconductor Corp,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U18414,ZOEd,Zoetis Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U18538,07G0d,Corpay Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U18540,096d,HubSpot Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U18541,0A1Ol,Zoom Communications Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U18547,0A3Zl,Cloudflare Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U18549,0A60l,FuelCell Energy Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U18559,0C6d,Cargurus Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U18577,0HAVl,Agilent Technologies Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U18579,0HC3l,Alaska Air Group Inc,US,us_cboe_secondary_sec_v2_38bk,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U18580,0HCHl,Alexandria Real Estate Equities Inc,US,us_cboe_secondary_sec_v2_38bk,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
