asset_id,ticker,company_name_source_value,resolved_company_name,resolved_company_name_raw,resolution_status,resolution_reason,isin,home_mic,home_country,primary_fundamental_route,source_row_hash,credentials_used,phase,created_at_utc
U37232,MUX,SDX1,MUTARES KGAA,MUTARES KGAA  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2NB650,XETR,DE,eodhd_fundamentals,deb9f7849de668557698d75f588fd075ab36e99b44105b66810106f0bb4d5e9e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37233,INS,GER0,INSTONE REAL EST.GRP,INSTONE REAL EST.GRP O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2NBX80,XETR,DE,eodhd_fundamentals,b6463987aec24593b5ba95c574bc7c9b1a3531c2095d30f91c252691a5e526c5,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37234,123F,GER0,123FAHRSCHULE SE,123FAHRSCHULE SE INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2P4HL9,XETR,DE,eodhd_fundamentals,63c9f1a4bb081d8011ebf4c2d0457d38e076f6caa1d01454d5180720ba5559aa,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37235,CA1,GER0,CIRCUS SE,CIRCUS SE INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2YN355,XETR,DE,eodhd_fundamentals,a4a797fd777c310390cfea4d442daf1a7ea50b053df49b5b9d96c64b6c3bfaac,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37236,KTA,GER0,KNAUS AG,KNAUS AG  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2YN504,XETR,DE,eodhd_fundamentals,b5210311e2cee52ecb46017d0479fc6560e15ce5a9972fcc3c6364cfd8c2e509,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37237,EMH,GER0,PFERDEWETTEN.DE AG NA ON,PFERDEWETTEN.DE AG NA ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2YN777,XETR,DE,eodhd_fundamentals,85b9d55816b4737381cac7fb94963d6acb18e205c49bfb5bda4f787da5757159,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37238,TMV,SDX1,TEAMVIEWER SE,TEAMVIEWER SE  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2YN900,XETR,DE,eodhd_fundamentals,0a80c3de237c98be039b82d43f8efe170194ae6fee1f65ca60d446ff6d7214a6,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37239,ACT,SDX1,ALZCHEM GROUP AG,ALZCHEM GROUP AG INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2YNT30,XETR,DE,eodhd_fundamentals,fc9ae6c8b4e2ec67ecff6cf5dc1c4b93fb856560bf7653a73a964a7a0d952ec9,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37240,VIH1,GER0,VIB VERMOEGEN,VIB VERMOEGEN  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A2YPDD0,XETR,DE,eodhd_fundamentals,f10a93105d19c28cdc1674b2110d14f6629fe06d756b6647bd928d1a92f91791,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37241,KA1,GER0,HAUSVORTEIL AG,HAUSVORTEIL AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A31C222,XETR,DE,eodhd_fundamentals,107701b0257897bb530cfcac3af0ed39aa181711ff5826834c1a8608ef24384b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37242,SLSA,GER0,SOLUTIANCE AG,SOLUTIANCE AG  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A32VN59,XETR,DE,eodhd_fundamentals,72877d2d3d9bf38afb9e6d13c98086714646994450981d67eba2e3405621f3ce,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37243,SZ50,GER0,LUEBKE KELBER AG,LUEBKE KELBER AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A35JR33,XETR,DE,eodhd_fundamentals,539a04eda4373c461b69f1827dde03b69f7d99190505db9ee76ae7471c3fc9d4,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37244,CLIQ,GER0,CLIQ DIGITAL AG,CLIQ DIGITAL AG  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A35JS40,XETR,DE,eodhd_fundamentals,e0cbff3ca9f30fc178c30fd4d0aa52525d7f994f0b15c278adfc69f97ab5e701,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37245,27N0,GER0,CANNOVUM CANNABIS INH ON,CANNOVUM CANNABIS INH ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A37FUP2,XETR,DE,eodhd_fundamentals,62bb9b8c2a5e2df4b7933aeb28863d5985174b4dfff4ad340575b9c5af9e634b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37246,7V0,GER0,DARWIN AG,DARWIN AG INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3C35W0,XETR,DE,eodhd_fundamentals,60c13706f3f596032f47ee8d1895d0dfd78962500be71e425bfe8269d2204059,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37247,HGEA,GER0,HGEARS AG,HGEARS AG  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3CMGN3,XETR,DE,eodhd_fundamentals,0d1d2252d0e16dcee65fa87a11df7e9c154e4b0d9821a671c96ff4e30bb08bc8,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37248,14D,GER0,TOKENTUS INVESTMENT AG,TOKENTUS INVESTMENT AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3CN9R8,XETR,DE,eodhd_fundamentals,991dcd9f97cb26574b6663e3464716176c97fe371a89fc3647336836818f267e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37249,SPC,GER0,STAIGE ONE AG,STAIGE ONE AG INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3CQ5L6,XETR,DE,eodhd_fundamentals,f219882aba5462cd851dbb03a42eab6c8cd090d59278d60dae54748aec7a012e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37250,BIKE,GER0,BIKE24 HLDG,BIKE24 HLDG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3CQ7F4,XETR,DE,eodhd_fundamentals,4bb8d401939f80e68679d093a0d9418b4d34ab8eb8812c63f4d84a47cd005776,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37251,MRX,GER0,MISTER SPEX SE,MISTER SPEX SE INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3CSAE2,XETR,DE,eodhd_fundamentals,853c3118b99070712ab84a429119545ac4aef2b6f1b6fa64e2bd0f297dc5d387,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37252,S188,GER0,SMT SCHARF AG,SMT SCHARF AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3DRAE2,XETR,DE,eodhd_fundamentals,486748249be4c6fdc77ca2d535c40e26844d7240e8a2c65baa89fc2991620c06,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37253,HIGH,GER0,CANTOURAGE GROUP SE,CANTOURAGE GROUP SE O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3DSV01,XETR,DE,eodhd_fundamentals,07da300ba23e02cfe52f4be2b5432ce86d66ea614c7e15f8fa84f8a7fdafc3ed,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37254,D77,GER0,DN GROUP AG,DN GROUP AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3DW408,XETR,DE,eodhd_fundamentals,aa401206e1acefa8fd1cb0dd691df3ac0cfc04069edd6d0711880db5760b4c11,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37255,IOS,MDX1,IONOS GROUP SE,IONOS GROUP SE NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3E00M1,XETR,DE,eodhd_fundamentals,a306c467a891badff780a28119f440b8e85d93b68f6e444378c5b07a97fbe652,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37256,SBX,GER0,SYNBIOTIC SE,SYNBIOTIC SE  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3E5A59,XETR,DE,eodhd_fundamentals,1cb499b867637d420c1b1be2e39d5264eb01f5aba53898e49d9f0d7056b0c395,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37257,CDZ0,GER0,MHP HOTEL AG,MHP HOTEL AG INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3E5C24,XETR,DE,eodhd_fundamentals,a0bb2bac791518359ce9894a10ca8be1e5753a9dc4616793492430b1a6dd5ab0,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37258,FPE,MDX1,FUCHS SE  NA ST,FUCHS SE  NA ST O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3E5D56,XETR,DE,eodhd_fundamentals,49ff0d4308000532c6588a8a67028ad11a90c9818898f5b0e5a55a84c8f5ac26,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37259,FPE3,MDX1,FUCHS SE  VZO,FUCHS SE  VZO NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3E5D64,XETR,DE,eodhd_fundamentals,8858a6f5123df4e34033f00de73bb888842d8a71116d461a86efbddd5b55bade,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37260,HP3A,GER0,RINGMETALL SE,RINGMETALL SE  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3E5E55,XETR,DE,eodhd_fundamentals,8028ff3b87bda672e2c05048baca398ebf837199bdc4578ff7c87cbd0aa9cc51,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37261,VEZ,GER0,PLANETHIC GROUP,PLANETHIC GROUP INH. O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3E5ED2,XETR,DE,eodhd_fundamentals,089c1d2ea60a6bbec0dab7f34f430c257cfce33e3c52409369c1a5e109ca7a46,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37262,1SXP,SDX1,SCHOTT PHARMA,SCHOTT PHARMA INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3ENQ51,XETR,DE,eodhd_fundamentals,42f85a36fc41b36e13da445ec56528dc079bca3b6178da8c9b4c94172a1ab21b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37263,0M0,GER0,AVERDION SE,AVERDION SE INH. O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3ESL51,XETR,DE,eodhd_fundamentals,5a1bfe1c4b48956490d2dd289ecc469787314e322873b46fdb671e0c7c24e193,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37264,MWB0,GER0,MWB FAIRTRADE WPHDL.NA ON,MWB FAIRTRADE WPHDL.NA ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3EYLC7,XETR,DE,eodhd_fundamentals,049474e3bd776c293c5b431eaf502adfe70e0e12a7c6366a1d9b17670c4cfb39,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37265,AAQ1,GER0,AAP IMPLANTATE AG,AAP IMPLANTATE AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3H2101,XETR,DE,eodhd_fundamentals,ed452cde3c7cd4cbf1b0bcd795517cc35cc116316b3770b84613a67de36cb4ae,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37266,MA10,GER0,BINECT AG,BINECT AG  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3H2135,XETR,DE,eodhd_fundamentals,8b0b4ae4049b0258d9caf690b173160d8dae84c56ca20cfe913a5ae4d76f1940,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37267,NA9,SDX1,NAGARRO SE,NAGARRO SE  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3H2200,XETR,DE,eodhd_fundamentals,55469209e6f6017dc81d893c509e8669d9ec5dda4e333f822c0e32a561d266e5,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37268,HABA,SDX1,HAMBORNER REIT AG,HAMBORNER REIT AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3H2333,XETR,DE,eodhd_fundamentals,d9359a5077f561a2146c03a3e13fe695261d98c1cc924ee3bc0e16ea65065dad,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37269,INW,GER0,GBS SOFTWARE AG,GBS SOFTWARE AG INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3MQR99,XETR,DE,eodhd_fundamentals,7e765d0b5464b500ca3453b7d16a8c42839a229a70f623ea7c61a954735d20b8,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37270,3330,GER0,ROSTRA AGC,ROSTRA AGC INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A3MQRK6,XETR,DE,eodhd_fundamentals,36ae886e5b425719b55ba00c36f356b8f4d8eed62dcb92420f6634a11893acc4,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37271,PDA0,GER0,PRO DV AG,PRO DV AG INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A4096T1,XETR,DE,eodhd_fundamentals,c00f7e02795ec80eef31233ad198663e0b5f9af4a4cbb3a6f403a68513327d2f,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37272,PTP,GER0,PENTIXAPHARM HLDG,PENTIXAPHARM HLDG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40AEG0,XETR,DE,eodhd_fundamentals,ce7706853ad967865808522f5db196301678c43f7315d6f44a6bc682bc4d8339,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37273,EIN,SDX1,EINHELL GERMANY VZO,EINHELL GERMANY VZO O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ESU3,XETR,DE,eodhd_fundamentals,70cce804f906f784302681e89f04f50b95584b37daecf7f77f15f7e72f58cd76,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37274,3ITN,GER0,AUDIUS SE,AUDIUS SE  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ET13,XETR,DE,eodhd_fundamentals,1de4fcded41da1dfd29febaf6221efe683a2bea261c1cc693ff5a283651b8f47,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37275,FXT,GER0,FINEXITY AG,FINEXITY AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ET88,XETR,DE,eodhd_fundamentals,0ec955eb19343448fc1d31d41a3f903e1528ad926dddc044399cb225e99fd580,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37276,G6P0,GER0,GOING PUBLIC MEDIA NA ON,GOING PUBLIC MEDIA NA ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40KXC8,XETR,DE,eodhd_fundamentals,28f858084b939d73bde9bb2df84764c631e1246ce2b48139bbe1d03a890b7a96,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37277,AMM,GER0,GROUNDS R.EST.,GROUNDS R.EST. NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40KXL9,XETR,DE,eodhd_fundamentals,5be9f5014ee79f4e6a8d1882a76f40531ec7868d2f45cb6bb87848bc0a1185b6,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37278,1INN,GER0,INNOSCRIPTA SE,INNOSCRIPTA SE INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40QVM8,XETR,DE,eodhd_fundamentals,72671a3e76d14ed05eeee4a13b6b14a2ab2f6cab65b00def8fa2863220e44d0c,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37279,TIW,GER0,TIN INN HLDG AG V,TIN INN HLDG AG VNA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ZTT8,XETR,DE,eodhd_fundamentals,7bc6b5b824b9f02369a44ba84c233d077b4acc12a0e51c7ae1b0e917bd59913e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37280,VG80,GER0,ASCORY BANK AG,ASCORY BANK AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ZUV2,XETR,DE,eodhd_fundamentals,ce482ee01d34e9ff8bb6a38b67fb3418db1507b9498d373b7bae8f18bdccfeee,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37281,VME,GER0,VIROMED MEDICAL,VIROMED MEDICAL NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ZVN7,XETR,DE,eodhd_fundamentals,f68d2b9b35a99e953f68972d06283b4b3edaee3e6c739571d88c8df9d69ef663,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37282,UMD,GER0,UMT UTD MOB.TECHN. INH ON,UMT UTD MOB.TECHN. INH ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ZVU2,XETR,DE,eodhd_fundamentals,d4f09956115d358f261b90b73c639822ac7281faea8c4641df9d85c7c512b690,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37283,CECV,GER0,CECONOMY AG ON Z.VERK.,CECONOMY AG ON Z.VERK.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ZVV0,XETR,DE,eodhd_fundamentals,ad1b887bc8c91dd7183c869a8f2fa2379854e76ac5bde9bf6dd69d2865499549,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37284,TPG0,GER0,THE PLATFORM GROUP NA ON,THE PLATFORM GROUP NA ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A40ZW88,XETR,DE,eodhd_fundamentals,dbbb9ec62e03f832d53695789a00c9f58e49a874f908e10d125e188cc433e018,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37285,N4G0,GER0,THE NAGA GROUP AG,THE NAGA GROUP AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YCM0,XETR,DE,eodhd_fundamentals,a702f064ec04d28ac33fc419741a8d2f4781439c1b79fa9b86ad571160c72bd5,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37286,EFF0,GER0,DT.EFF.U.WECH.-BET.G.,DT.EFF.U.WECH.-BET.G.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YCR9,XETR,DE,eodhd_fundamentals,e5f8d07c527f89b0b501bf5f52976e821c3858dbbf88c58713364c1587dfe94a,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37287,QBY0,GER0,Q.BEYOND AG,Q.BEYOND AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YDG0,XETR,DE,eodhd_fundamentals,261ba5a072a4490ae13088c1d1c3bb9105ce78d69912b842e2008f39d19eefba,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37288,M3B0,GER0,PYRAMID AG,PYRAMID AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YDL0,XETR,DE,eodhd_fundamentals,3f2a04cbcccbb198359668c9cf09a243add04285cac244fe6566396eb74dbbcc,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37289,CBK0,DAX1,COMMERZBANK AG Z. VERK.,COMMERZBANK AG Z. VERK.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YE64,XETR,DE,eodhd_fundamentals,b8a308b92c1c012426b7e29a25ad19439f43684555d3ca676542ebf616bd86bf,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37290,SNG0,GER0,SINGULUS TECHNOL.,SINGULUS TECHNOL. EO 1,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YE98,XETR,DE,eodhd_fundamentals,3bc62e03ada0b6323aff9d789595d69a058b1ab26e784555176ccba866de21a7,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37291,D6H0,GER0,DATAGROUP SE,DATAGROUP SE NA. O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YEV7,XETR,DE,eodhd_fundamentals,cca211877d98620a84ff9cb9b8afa9877807f95fcaa620f8ffd6f13f39ce0b88,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37292,BOS,MDX1,HUGO BOSS AG NA Z.VERK.,HUGO BOSS AG NA Z.VERK.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YFA8,XETR,DE,eodhd_fundamentals,c3d5ad146137f83a6910ec197070f611418a95ea0225ae853b021b582169f693,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37293,C3R,GER0,CHERRY SE  O.N.KONV.,CHERRY SE  O.N.KONV.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A41YFJ9,XETR,DE,eodhd_fundamentals,5c467d1e3d73a5e107184a50ae854faf76c2fbd25207f4834bbca030ec3b712e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37294,EVAC,GER0,ELECTROVAC AG,ELECTROVAC AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A420ZL4,XETR,DE,eodhd_fundamentals,8c2fe5a79e742ba499ef8601791bb0cfd3b95be484270e7e9cc028391444931a,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37295,XK4,GER0,GABLER GRP AG,GABLER GRP AG INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A421RZ9,XETR,DE,eodhd_fundamentals,32a4385a9a5d1367b92b1092730218a778d3b37826cded355e0bf2aefe95e007,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37296,B8FK,GER0,BIOFRONTERA AG,BIOFRONTERA AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000A4BGGM7,XETR,DE,eodhd_fundamentals,2a1cfeb54fec0b1c1948b3ede3a1e59249538ebeaaa69f61cccc1a30061c4468,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37297,AMV0,MDX1,AUMOVIO SE,AUMOVIO SE NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000AUM0V10,XETR,DE,eodhd_fundamentals,953b990c75b2e491beef91bc59fae636015f1e37f6aabbd4d479f240c496a703,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37298,BAS,DAX1,BASF SE,BASF SE NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000BASF111,XETR,DE,eodhd_fundamentals,2384507aab9c71d18eb32c455559f9016ad128116dc82769e4a05013c4324a65,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37299,BAYN,DAX1,BAYER AG,BAYER AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000BAY0017,XETR,DE,eodhd_fundamentals,26686a0bb190688a90af31bcb416afaefd9e1c42510801e5f66749650483867b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37300,OBCK,SDX1,OTTOBOCK SE+CO.KGAA,OTTOBOCK SE+CO.KGAA  O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000BCK2223,XETR,DE,eodhd_fundamentals,d0e44aa135ccbf47c3dc79b6de74e852c6faba42acc59c0614516c1b2598c9ef,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37301,DOU,SDX1,DOUGLAS AG,DOUGLAS AG  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000BEAU1Y4,XETR,DE,eodhd_fundamentals,0d56d3f9f1912cd0d46f164ff6cfad262b42093f8ad5556c814e5edde5f7494c,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37302,BIG1,GER0,BIO-GATE AG,BIO-GATE AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000BGAG981,XETR,DE,eodhd_fundamentals,735486bc66ff3932b58f82dac8581f8bd9fdede4c851a805b7c39c29a1ed470b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37303,CBK,DAX1,COMMERZBANK AG,COMMERZBANK AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000CBK1001,XETR,DE,eodhd_fundamentals,52f9257e3f8f9a5aabff60a8ffd709f9a264cefa62a4ff5714826d6218c57a97,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37304,DTG,DAX1,DAIMLER TRUCK HLDG NA ON,DAIMLER TRUCK HLDG NA ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000DTR0CK8,XETR,DE,eodhd_fundamentals,2b040386d24a254d1f0ef80ee6b0c95f648efcd72640a3e780bfef52b23f8fa3,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37305,DWS,MDX1,DWS GROUP GMBH+CO.KGAA ON,DWS GROUP GMBH+CO.KGAA ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE000DWS1007,XETR,DE,eodhd_fundamentals,62e581d90d80e6354ad1341a30304d0c25ef05b8c7fa251ca3cf79e49852e769,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
