asset_id,ticker,company_name,home_exchange,home_mic,home_country,home_currency,provider_route,provider,provider_symbol,collection_status,rows_collected,first_date,last_date,raw_cache_path,failure_reason,phase,scoring_calculated,ranking_calculated,recommendations_generated,phase9c_authorized
U36999,LSX,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,lsx.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36999.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37318,LUS1,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,lus1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37318.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36976,LXS,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,lxs.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36976.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37147,M12,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,m12.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37147.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37288,M3B0,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,m3b0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37288.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37130,M3V,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,m3v.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37130.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37117,M5S,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,m5s.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37117.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37138,M7U,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,m7u.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37138.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37266,MA10,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ma10.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37266.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37020,MAK,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mak.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37020.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37116,MBB,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mbb.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37116.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37065,MBG,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mbg.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37065.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37103,MBK,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mbk.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37103.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36962,MBQ,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mbq.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36962.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37049,MED,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,med.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37049.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37031,MLL,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mll.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37031.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37045,MLP,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mlp.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37045.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37200,MPCK,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mpck.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37200.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37050,MRK,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mrk.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37050.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37251,MRX,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mrx.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37251.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37012,MSAG,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,msag.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37012.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37113,MTX,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mtx.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37113.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37053,MUB,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mub.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37053.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37048,MUM,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mum.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37048.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37108,MUV2,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,muv2.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37108.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37232,MUX,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mux.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37232.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37118,MVV1,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mvv1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37118.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37264,MWB0,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mwb0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37264.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37215,MXHN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mxhn.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37215.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36979,MZX,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,mzx.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36979.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37285,N4G0,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,n4g0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37285.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37267,NA9,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,na9.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37267.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37146,NB2,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nb2.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37146.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37109,NBG6,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nbg6.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37109.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37165,NC5A,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nc5a.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37165.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37319,NCH2,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nch2.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37319.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37054,NDA,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nda.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37054.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37112,NDX1,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ndx1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37112.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37042,NEM,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nem.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37042.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37190,NF4,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nf4.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37190.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37143,NFN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nfn.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37143.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37046,NN6,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,nn6.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37046.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37185,NOEJ,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,noej.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37185.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37129,NTG,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ntg.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37129.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37036,O4B,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,o4b.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37036.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37300,OBCK,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,obck.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37300.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36964,OBS,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,obs.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36964.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37018,OHB,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ohb.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37018.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37119,P4O,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,p4o.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37119.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37320,P911,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,p911.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37320.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37321,PAH3,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pah3.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37321.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37322,PAT,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pat.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37322.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37100,PBB,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pbb.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37100.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37033,PCZ,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pcz.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37033.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37271,PDA0,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pda0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37271.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37323,PFSE,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pfse.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37323.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37055,PFV,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pfv.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37055.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37191,PGH,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pgh.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37191.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36990,PGN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pgn.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36990.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37123,PNE3,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pne3.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37123.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37163,PO1,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,po1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37163.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37121,PSA,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,psa.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37121.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37154,PSAN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,psan.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37154.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37324,PSM,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,psm.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37324.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37178,PTHH,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pthh.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37178.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37272,PTP,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ptp.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37272.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37058,PUM,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pum.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37058.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37057,PWO,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pwo.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37057.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37222,PYR,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pyr.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37222.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37056,PZS,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,pzs.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37056.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36959,QB7,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,qb7.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36959.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37287,QBY0,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,qby0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37287.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36943,R1B,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,r1b.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36943.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37325,R3NK,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,r3nk.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37325.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37060,RAA,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,raa.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37060.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37194,RCMN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,rcmn.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37194.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37063,RHK,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,rhk.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37063.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37061,RHM,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,rhm.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37061.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37192,RSL2,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,rsl2.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37192.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37059,RTC,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,rtc.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37059.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37172,RTV,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,rtv.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37172.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37062,RWE,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,rwe.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37062.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37252,S188,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,s188.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37252.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37114,S92,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,s92.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37114.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37066,SAP,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,sap.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37066.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37086,SAX,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,sax.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37086.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37224,SB1,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,sb1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37224.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37331,SBS,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,sbs.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37331.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37256,SBX,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,sbx.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37256.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36946,SCE,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,sce.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36946.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37316,SDF,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,sdf.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37316.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37197,SF3,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,sf3.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37197.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
