ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date
AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,4386563072.0,13.75,1780687.0,1780687.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,24484446.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AMSC,American Superconductor Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Specialty Industrial Machinery,common_stock,True,2019382784.0,42.34,1224407.0,1224407.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,51841392.38,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AMSF,"AMERISAFE, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Insurance - Specialty,common_stock,True,592909568.0,31.7,221147.0,221147.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7010359.899999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AMSS,AMASS Brands Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Beverages - Wineries & Distilleries,common_stock,True,50381824.0,3.38,1983550.0,1983550.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6704399.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AMST,Amesite Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,7901530.0,1.35,3272471.0,3272471.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4417835.850000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AMTX,"Aemetis, Inc - Common Stock",NASDAQ,USA,North America,USD,Basic Materials,Specialty Chemicals,common_stock,True,158324576.0,2.25,1819412.0,1819412.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4093677.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AMZN,"Amazon.com, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Internet Retail,common_stock,True,2646571745280.0,246.03,44933614.0,44933614.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11055017052.42,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANAB,"AnaptysBio, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1465812352.0,50.37,826216.0,826216.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,41616499.919999994,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANDE,"The Andersons, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Food Distribution,common_stock,True,2479475712.0,72.81,343469.0,343469.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,25007977.89,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANGH,Anghami Inc. - Ordinary Shares,NASDAQ,USA,North America,USD,Communication Services,Entertainment,common_stock,True,31726828.0,3.5,4833.0,4833.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16915.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANGI,Angi Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,239452256.0,5.92,1373333.0,1373333.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8130131.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANGO,"AngioDynamics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,493347840.0,11.94,393009.0,393009.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4692527.46,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANIK,Anika Therapeutics Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,192665424.0,14.48,114407.0,114407.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1656613.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,1844004864.0,81.11,359852.0,359852.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,29187595.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANIX,"Anixa Biosciences, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,83149088.0,2.48,109342.0,109342.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,271168.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANL,Adlai Nortye Ltd. - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,640759424.0,9.95,357958.0,357958.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3561682.0999999996,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANNA,"AleAnna, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Energy,Oil & Gas E&P,common_stock,True,124457600.0,3.04,4521841.0,4521841.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13746396.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANNX,"Annexon, Inc. - common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,866727040.0,5.29,2503487.0,2503487.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13243446.23,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANPA,Rich Sparkle Holdings Limited - Ordinary Shares,NASDAQ,USA,North America,USD,Industrials,Specialty Business Services,common_stock,True,88647304.0,5.87,27985.0,27985.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,164271.95,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANTA,Antalpha Platform Holding Company - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Credit Services,common_stock,True,170106944.0,7.09,5090.0,5090.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36088.1,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANTX,"AN2 Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,137581728.0,3.82,1457498.0,1457498.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5567642.359999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ANY,Sphere 3D Corp. - Common Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,26862452.0,4.04,3257366.0,3257366.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13159758.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,1257341568.0,42.01,831646.0,831646.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,34937448.46,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AOUT,"American Outdoor Brands, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Leisure,common_stock,True,123564408.0,9.81,40577.0,40577.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,398060.37,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APA,APA Corporation - Common Stock,NASDAQ,USA,North America,USD,Energy,Oil & Gas E&P,common_stock,True,12926406656.0,36.57,8099574.0,8099574.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,296201421.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APAC,StoneBridge Acquisition II Corporation - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,81631232.0,10.14,2268.0,2268.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22997.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APC,ARKO Petroleum Corp. - Class A Common Stock,NASDAQ,USA,North America,USD,Energy,Oil & Gas Refining & Marketing,common_stock,True,1626633472.0,19.7,160358.0,160358.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3159052.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APEI,"American Public Education, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Education & Training Services,common_stock,True,965784640.0,52.65,344641.0,344641.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,18145348.65,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APGE,"Apogee Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,6552844288.0,86.92,935658.0,935658.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,81327393.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
API,"Agora, Inc. - ADS",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,406684448.0,4.81,430707.0,430707.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2071700.67,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APLD,Applied Digital Corporation - Common Stock,NASDAQ,USA,North America,USD,Technology,Information Technology Services,common_stock,True,11322188800.0,39.62,21877955.0,21877955.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,866804577.0999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APLM,Apollomics Inc. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,30744728.0,14.0,7558.0,7558.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,105812.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APM,Aptorum Group Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,8225194.0,1.01,63807.0,63807.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,64445.07,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APOG,"Apogee Enterprises, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Building Products & Equipment,common_stock,True,790200640.0,37.01,255052.0,255052.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9439474.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APP,Applovin Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Communication Services,Advertising Agencies,common_stock,True,187185512448.0,557.2,4677550.0,4677550.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2606330860.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APPF,"AppFolio, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,5902753280.0,166.94,362128.0,362128.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,60453648.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APPN,Appian Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,1815481728.0,24.73,905212.0,905212.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22385892.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APPS,"Digital Turbine, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1087164416.0,9.01,4104528.0,4104528.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36981797.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APRE,"Aprea Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,9180590.0,0.7414,370419.0,370419.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,274628.6466,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APVO,Aptevo Therapeutics Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,5881615.0,4.72,56906.0,56906.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,268596.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APWC,"Asia Pacific Wire & Cable Corporation Limited  - Common shares, Par value .01 per share",NASDAQ,USA,North America,USD,Industrials,Electrical Equipment & Parts,common_stock,True,54839168.0,1.33,5846.0,5846.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7775.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APXT,Apex Treasury Corporation - Class A Ordinary Share,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,461438400.0,10.04,66855.0,66855.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,671224.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
APYX,Apyx Medical Corporation - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,187176560.0,4.47,172458.0,172458.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,770887.26,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AQB,"AquaBounty Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Farm Products,common_stock,True,5044260.0,0.98,37352.0,37352.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36604.96,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AQMS,"Aqua Metals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Waste Management,common_stock,True,11733401.0,3.49,47828.0,47828.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,166919.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AQST,"Aquestive Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,493018976.0,3.93,1623128.0,1623128.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6378893.04,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARAI,Arrive AI Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Scientific & Technical Instruments,common_stock,True,23684164.0,0.4567,9517565.0,9517565.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4346671.9355,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARAY,Accuray Incorporated - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,40673688.0,0.3419,3253468.0,3253468.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1112360.7092,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARBB,ARB IOT Group Limited - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Information Technology Services,common_stock,True,9903086.0,5.61,39479.0,39479.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,221477.19,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARBE,Arbe Robotics Ltd. - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Scientific & Technical Instruments,common_stock,True,111611272.0,0.91,2256482.0,2256482.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2053398.62,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARBK,Argo Blockchain plc - American Depositary Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,50344048.0,3.44,27282.0,27282.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,93850.08,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARCB,ArcBest Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Trucking,common_stock,True,3452889600.0,155.09,313980.0,313980.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,48695158.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARCL,ARC Group Acquisition I Corp - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,177357376.0,9.89,112805.0,112805.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1115641.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARCT,Arcturus Therapeutics Holdings Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,207488400.0,7.3,462690.0,462690.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3377637.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARDX,"Ardelyx, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1373483392.0,5.56,3538209.0,3538209.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19672442.04,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AREC,American Resources Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Coking Coal,common_stock,True,225709376.0,2.11,2901160.0,2901160.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6121447.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARGX,argenx SE - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,55703015424.0,891.32,323457.0,323457.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,288303693.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARHS,"Arhaus, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,895948608.0,6.33,1382701.0,1382701.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8752497.33,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARKO,ARKO Corp. - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,840271040.0,7.49,948266.0,948266.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7102512.34,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARKR,Ark Restaurants Corp. - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,22538482.0,6.25,5290.0,5290.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,33062.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARM,Arm Holdings plc - American Depositary Shares,NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,366276247552.0,342.93,9836884.0,9836884.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3373362630.12,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
AROW,Arrow Financial Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,619177024.0,37.46,87287.0,87287.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3269771.02,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARQ,"Arq, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Pollution & Treatment Controls,common_stock,True,111608264.0,2.6,828885.0,828885.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2155101.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARQQ,Arqit Quantum Inc. - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,211265280.0,12.14,423331.0,423331.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5139238.34,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2655520000.0,21.23,1538146.0,1538146.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32654839.580000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARRY,"Array Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Solar,common_stock,True,1244455424.0,8.09,5169822.0,5169822.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,41823859.98,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARTL,"Artelo Biosciences, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,4810045.0,1.38,4324706.0,4324706.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5968094.279999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARTNA,Artesian Resources Corporation - Class A Non-Voting Common Stock,NASDAQ,USA,North America,USD,Utilities,Utilities - Regulated Water,common_stock,True,340293472.0,32.96,70815.0,70815.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2334062.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARTV,"Artiva Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,332829152.0,6.85,413606.0,413606.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2833201.0999999996,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARTW,"Art's-Way Manufacturing Co., Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,13471603.0,2.6,37711.0,37711.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,98048.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARVN,"Arvinas, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,478747296.0,7.42,889377.0,889377.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6599177.34,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,10295239680.0,73.09,2025455.0,2025455.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,148040505.95000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ARXS,"Arxis, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,16171291648.0,39.41,1755423.0,1755423.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,69181220.42999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASBP,"Aspire Biopharma Holdings, Inc.  - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,6916550.0,5.34,13075579.0,13075579.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,69823591.86,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASLE,AerSale Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Airports & Air Services,common_stock,True,301000512.0,6.37,323726.0,323726.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2062134.62,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASMB,"Assembly Biosciences, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,453815008.0,22.9,128712.0,128712.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2947504.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASML,ASML Holding N.V. - New York Registry Shares,NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,632755585024.0,1641.74,1702714.0,1702714.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2795413682.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASND,Ascendis Pharma A/S - Ordinary Share,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,13001548800.0,210.45,634825.0,634825.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,133598921.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASO,"Academy Sports and Outdoors, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,3338296064.0,51.75,1467341.0,1467341.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,75934896.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASPI,ASP Isotopes Inc. - Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Chemicals,common_stock,True,844812160.0,6.71,5224011.0,5224011.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,35053113.81,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASPS,Altisource Portfolio Solutions S.A. - Common Stock,NASDAQ,USA,North America,USD,Real Estate,Real Estate Services,common_stock,True,69252744.0,6.14,23852.0,23852.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,146451.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASRT,"Assertio Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,151473504.0,23.44,293739.0,293739.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6885242.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASRV,AmeriServ Financial Inc. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,63446364.0,3.74,11569.0,11569.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,43268.060000000005,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASST,"Strive, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,1097858688.0,13.92,3951939.0,3951939.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,55010990.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASTC,Astrotech Corporation - Common Stock,NASDAQ,USA,North America,USD,Technology,Scientific & Technical Instruments,common_stock,True,60276516.0,33.5,5966998.0,5966998.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,199894433.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASTE,"Astec Industries, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,1154919808.0,50.23,222665.0,222665.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11184462.95,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASTH,Astrana Health Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,1883674112.0,37.99,447038.0,447038.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16982973.62,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
ASTI,"Ascent Solar Technologies, Inc - Common Stock",NASDAQ,USA,North America,USD,Technology,Solar,common_stock,True,61029168.0,6.45,1599525.0,1599525.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10316936.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
