asset_id,ticker,cik,feature,reason,current_fy,previous_fy,metric,phase
U00305,AVBH,0001443575,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00305,AVBH,0001443575,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00306,AVBP,0001868279,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00306,AVBP,0001868279,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00306,AVBP,0001868279,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00306,AVBP,0001868279,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00306,AVBP,0001868279,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00306,AVBP,0001868279,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00306,AVBP,0001868279,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00306,AVBP,0001868279,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00306,AVBP,0001868279,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00307,AVGO,0001730168,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00307,AVGO,0001730168,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00307,AVGO,0001730168,return_on_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00307,AVGO,0001730168,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00307,AVGO,0001730168,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00308,AVIR,0001593899,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00308,AVIR,0001593899,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00308,AVIR,0001593899,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00308,AVIR,0001593899,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00308,AVIR,0001593899,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00308,AVIR,0001593899,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00308,AVIR,0001593899,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00308,AVIR,0001593899,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00308,AVIR,0001593899,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00309,AVLN,0001540171,revenue_yoy_growth,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,net_income_yoy_growth,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,operating_cash_flow_yoy_growth,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,assets_yoy_growth,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,equity_yoy_growth,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,net_margin,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,return_on_assets,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,return_on_equity,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,operating_cash_flow_margin,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,liabilities_to_assets,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,equity_to_assets,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,free_cash_flow,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,free_cash_flow_margin,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,capex_to_revenue,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,cash_conversion_ratio,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,growth_acceleration_flag,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,margin_expansion_flag,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,positive_fcf_flag,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,balance_strength_flag,no_annual_evidence,,,,v2.38G
U00309,AVLN,0001540171,fundamental_momentum_flag,no_annual_evidence,,,,v2.38G
U00310,AVNW,0001377789,revenue_yoy_growth,missing_previous_year,2026,2025,revenue,v2.38G
U00310,AVNW,0001377789,net_margin,missing_or_invalid_revenue,2026,,revenue,v2.38G
U00310,AVNW,0001377789,operating_cash_flow_margin,missing_or_invalid_revenue,2026,,revenue,v2.38G
U00310,AVNW,0001377789,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2026,,revenue,v2.38G
U00310,AVNW,0001377789,capex_to_revenue,missing_or_invalid_revenue_or_capex,2026,,revenue,v2.38G
U00312,AVPT,0001777921,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00313,AVR,0002011514,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00313,AVR,0002011514,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00313,AVR,0002011514,operating_cash_flow_yoy_growth,missing_previous_year,2025,2024,operating_cash_flow,v2.38G
U00313,AVR,0002011514,assets_yoy_growth,missing_previous_year,2025,2024,assets,v2.38G
U00313,AVR,0002011514,equity_yoy_growth,missing_previous_year,2025,2024,equity,v2.38G
U00313,AVR,0002011514,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00313,AVR,0002011514,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00315,AVTX,0001534120,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00315,AVTX,0001534120,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00315,AVTX,0001534120,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00315,AVTX,0001534120,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00315,AVTX,0001534120,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00315,AVTX,0001534120,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00316,AVX,0001826397,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00316,AVX,0001826397,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00316,AVX,0001826397,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00316,AVX,0001826397,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00316,AVX,0001826397,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00316,AVX,0001826397,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00317,AVXL,0001314052,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00317,AVXL,0001314052,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00317,AVXL,0001314052,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00317,AVXL,0001314052,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00317,AVXL,0001314052,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00317,AVXL,0001314052,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00317,AVXL,0001314052,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00317,AVXL,0001314052,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00317,AVXL,0001314052,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00318,AWRE,0001015739,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00318,AWRE,0001015739,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00318,AWRE,0001015739,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00318,AWRE,0001015739,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00318,AWRE,0001015739,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00318,AWRE,0001015739,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00318,AWRE,0001015739,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00318,AWRE,0001015739,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00318,AWRE,0001015739,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00319,AXG,0001959224,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,net_income,v2.38G
U00319,AXG,0001959224,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,operating_cash_flow,v2.38G
U00319,AXG,0001959224,cash_conversion_ratio,missing_or_invalid_net_income,2026,,net_income,v2.38G
U00320,AXGN,0000805928,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00320,AXGN,0000805928,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00323,AXSM,0001579428,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00323,AXSM,0001579428,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00323,AXSM,0001579428,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00324,AXTI,0001051627,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00324,AXTI,0001051627,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00324,AXTI,0001051627,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00326,AYTU,0001385818,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00326,AYTU,0001385818,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00326,AYTU,0001385818,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00326,AYTU,0001385818,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00328,AZI,0001959726,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00328,AZI,0001959726,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00328,AZI,0001959726,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00328,AZI,0001959726,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00328,AZI,0001959726,return_on_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00328,AZI,0001959726,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00328,AZI,0001959726,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00329,AZTA,0000933974,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00329,AZTA,0000933974,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00331,BAER,0001941536,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00331,BAER,0001941536,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00331,BAER,0001941536,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00332,BAFN,0001649739,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00332,BAFN,0001649739,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00332,BAFN,0001649739,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00332,BAFN,0001649739,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00332,BAFN,0001649739,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00332,BAFN,0001649739,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00333,BAND,0001514416,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00333,BAND,0001514416,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00333,BAND,0001514416,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00333,BAND,0001514416,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00333,BAND,0001514416,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00334,BANF,0000760498,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00334,BANF,0000760498,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00334,BANF,0000760498,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00334,BANF,0000760498,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00334,BANF,0000760498,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00335,BANL,0001914805,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00335,BANL,0001914805,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00335,BANL,0001914805,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00336,BANR,0000946673,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00336,BANR,0000946673,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00336,BANR,0000946673,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00336,BANR,0000946673,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00336,BANR,0000946673,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00338,BAOS,0001811216,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00338,BAOS,0001811216,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00338,BAOS,0001811216,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00339,BATRA,0001958140,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00339,BATRA,0001958140,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00339,BATRA,0001958140,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00339,BATRA,0001958140,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00339,BATRA,0001958140,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00340,BATRK,0001958140,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00340,BATRK,0001958140,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00340,BATRK,0001958140,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00340,BATRK,0001958140,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00340,BATRK,0001958140,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00344,BBGI,0001099160,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00344,BBGI,0001099160,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00344,BBGI,0001099160,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00344,BBGI,0001099160,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00345,BBIO,0001743881,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00345,BBIO,0001743881,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00345,BBIO,0001743881,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00345,BBIO,0001743881,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00345,BBIO,0001743881,return_on_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00345,BBIO,0001743881,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00345,BBIO,0001743881,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00346,BBLG,0001419554,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00346,BBLG,0001419554,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00346,BBLG,0001419554,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00346,BBLG,0001419554,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00346,BBLG,0001419554,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00346,BBLG,0001419554,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00346,BBLG,0001419554,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00346,BBLG,0001419554,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00346,BBLG,0001419554,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00347,BBNX,0001674632,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00347,BBNX,0001674632,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00347,BBNX,0001674632,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00347,BBNX,0001674632,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00348,BBOT,0001869105,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00348,BBOT,0001869105,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00348,BBOT,0001869105,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00348,BBOT,0001869105,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00348,BBOT,0001869105,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00348,BBOT,0001869105,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00348,BBOT,0001869105,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00348,BBOT,0001869105,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00349,BBSI,0000902791,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00349,BBSI,0000902791,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00349,BBSI,0000902791,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00349,BBSI,0000902791,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00349,BBSI,0000902791,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00349,BBSI,0000902791,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00350,BCAB,0001826892,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00350,BCAB,0001826892,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00350,BCAB,0001826892,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00350,BCAB,0001826892,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00350,BCAB,0001826892,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00350,BCAB,0001826892,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00350,BCAB,0001826892,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00350,BCAB,0001826892,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00350,BCAB,0001826892,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00350,BCAB,0001826892,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00351,BCAL,0001795815,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00351,BCAL,0001795815,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00351,BCAL,0001795815,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00351,BCAL,0001795815,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00351,BCAL,0001795815,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00353,BCAX,0002023658,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00353,BCAX,0002023658,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00353,BCAX,0002023658,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00353,BCAX,0002023658,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00353,BCAX,0002023658,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00353,BCAX,0002023658,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00353,BCAX,0002023658,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00353,BCAX,0002023658,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00354,BCBP,0001228454,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00354,BCBP,0001228454,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00354,BCBP,0001228454,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00354,BCBP,0001228454,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00354,BCBP,0001228454,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00354,BCBP,0001228454,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00355,BCDA,0000925741,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00355,BCDA,0000925741,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00355,BCDA,0000925741,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00355,BCDA,0000925741,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00355,BCDA,0000925741,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00355,BCDA,0000925741,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00355,BCDA,0000925741,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00355,BCDA,0000925741,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00356,BCG,0001953984,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00356,BCG,0001953984,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00358,BCML,0001730984,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00358,BCML,0001730984,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00358,BCML,0001730984,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00358,BCML,0001730984,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00358,BCML,0001730984,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00359,BCPC,0000009326,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00359,BCPC,0000009326,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00359,BCPC,0000009326,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00360,BCRX,0000882796,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00360,BCRX,0000882796,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00360,BCRX,0000882796,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00360,BCRX,0000882796,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00360,BCRX,0000882796,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00360,BCRX,0000882796,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00360,BCRX,0000882796,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00360,BCRX,0000882796,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00360,BCRX,0000882796,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00360,BCRX,0000882796,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00361,BCTX,0001610820,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00361,BCTX,0001610820,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00361,BCTX,0001610820,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00361,BCTX,0001610820,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00361,BCTX,0001610820,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00361,BCTX,0001610820,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00361,BCTX,0001610820,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00361,BCTX,0001610820,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00361,BCTX,0001610820,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00361,BCTX,0001610820,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00362,BDCI,0002042292,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00362,BDCI,0002042292,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
