path,suffix,size_bytes,name_signal_pointer_like,content_scanned,contains_previous_operational_base_name,contains_final_reference_name,contains_activated_reference_name,contains_pointer_language,existing_file_modified_by_v2_21h,recommended_action
outputs/full_universe_source_acquisition/singapore_expanded_rebuild_validation_candidate_v2_21d_s.md,.md,6007,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/singapore_expanded_rebuild_validation_candidate_validation_summary_v2_21d_s.csv,.csv,492,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/singapore_promotion_freeze_decision_checks_v2_21e_s.csv,.csv,3130,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/singapore_promotion_freeze_decision_decision_register_v2_21e_s.csv,.csv,1116,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/singapore_promotion_freeze_decision_manifest_v2_21e_s.csv,.csv,1148,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/singapore_promotion_freeze_decision_next_actions_v2_21e_s.csv,.csv,967,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/singapore_promotion_freeze_decision_summary_v2_21e_s.csv,.csv,2180,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/singapore_promotion_freeze_decision_v2_21e_s.json,.json,17046,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/singapore_promotion_freeze_decision_v2_21e_s.md,.md,6286,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/source_expansion_plan_v2_3c.json,.json,6739,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/source_expansion_plan_v2_3c.md,.md,4993,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/source_provider_inventory_v2_3d.csv,.csv,2369,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/source_provider_inventory_v2_3d.json,.json,8867,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/source_provider_inventory_v2_3d.md,.md,4633,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/target_policy_50k_v2_18a.csv,.csv,790,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_acquisition_raw_validation_checks_v2_21b.csv,.csv,2196,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_acquisition_raw_validation_next_actions_v2_21b.csv,.csv,876,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_acquisition_raw_validation_summary_v2_21b.csv,.csv,1413,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_acquisition_raw_validation_v2_21b.json,.json,19743,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_acquisition_raw_validation_v2_21b.md,.md,4296,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_extraction_dedup_dry_run_checks_v2_21c.csv,.csv,1895,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_extraction_dedup_dry_run_extracted_candidates_v2_21c.csv,.csv,1440,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_extraction_dedup_dry_run_next_actions_v2_21c.csv,.csv,836,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_extraction_dedup_dry_run_summary_v2_21c.csv,.csv,1472,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_extraction_dedup_dry_run_v2_21c.json,.json,14093,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_extraction_dedup_dry_run_v2_21c.md,.md,4057,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_false_positive_review_checks_v2_21c2.csv,.csv,2180,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_false_positive_review_decision_register_v2_21c2.csv,.csv,1031,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_false_positive_review_next_actions_v2_21c2.csv,.csv,843,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_false_positive_review_summary_v2_21c2.csv,.csv,1561,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_false_positive_review_v2_21c2.json,.json,16411,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_candidate_false_positive_review_v2_21c2.md,.md,5243,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_capacity_controls_v2_21a.csv,.csv,653,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_checks_v2_21a.csv,.csv,2596,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_decision_register_v2_21a.csv,.csv,937,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_next_actions_v2_21a.csv,.csv,877,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_source_candidates_v2_21a.csv,.csv,1150,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_summary_v2_21a.csv,.csv,1375,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_target_markets_v2_21a.csv,.csv,511,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_v2_21a.json,.json,16758,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_gap_decision_gate_v2_21a.md,.md,5445,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_missing_official_endpoint_review_checks_v2_21c3_review.csv,.csv,2026,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_missing_official_endpoint_review_decision_register_v2_21c3_review.csv,.csv,1193,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_missing_official_endpoint_review_next_actions_v2_21c3_review.csv,.csv,965,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_missing_official_endpoint_review_route_options_v2_21c3_review.csv,.csv,961,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_missing_official_endpoint_review_summary_v2_21c3_review.csv,.csv,1518,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_missing_official_endpoint_review_v2_21c3_review.json,.json,16666,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_missing_official_endpoint_review_v2_21c3_review.md,.md,5712,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_official_endpoint_discovery_checks_v2_21c3.csv,.csv,2098,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_official_endpoint_discovery_decision_register_v2_21c3.csv,.csv,965,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_official_endpoint_discovery_endpoint_inventory_v2_21c3.csv,.csv,4853,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_official_endpoint_discovery_next_actions_v2_21c3.csv,.csv,846,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_official_endpoint_discovery_summary_v2_21c3.csv,.csv,1584,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_official_endpoint_discovery_v2_21c3.json,.json,40493,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_official_endpoint_discovery_v2_21c3.md,.md,8974,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_singapore_structured_candidate_extraction_dedup_dry_run_checks_v2_21c4s.csv,.csv,2418,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_singapore_structured_candidate_extraction_dedup_dry_run_eligible_candidates_v2_21c4s.csv,.csv,378100,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_singapore_structured_candidate_extraction_dedup_dry_run_next_actions_v2_21c4s.csv,.csv,926,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_singapore_structured_candidate_extraction_dedup_dry_run_summary_v2_21c4s.csv,.csv,1947,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_singapore_structured_candidate_extraction_dedup_dry_run_v2_21c4s.json,.json,13143,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/targeted_market_singapore_structured_candidate_extraction_dedup_dry_run_v2_21c4s.md,.md,4565,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_acquisition_next_phase_checklist_v2_16b.csv,.csv,757,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_acquisition_plan_v2_16b.json,.json,17285,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_acquisition_plan_v2_16b.md,.md,8652,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_acquisition_risk_matrix_v2_16b.csv,.csv,1583,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_candidate_endpoint_seeds_v2_16d.csv,.csv,310972,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_candidate_extraction_dry_run_v2_16e.json,.json,57528,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_candidate_extraction_dry_run_v2_16e.md,.md,7112,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_candidate_extraction_source_diagnostics_v2_16e.csv,.csv,1852,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_candidate_validation_rows_v2_16f.csv,.csv,6690,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_closure_decision_log_v2_16i.csv,.csv,960,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_closure_phase_inventory_v2_16i.csv,.csv,2807,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_closure_report_v2_16i.json,.json,13713,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_closure_report_v2_16i.md,.md,6762,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_controlled_endpoint_probe_v2_16d2.json,.json,6736,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_controlled_endpoint_probe_v2_16d2.md,.md,4297,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_expanded_rebuild_candidate_additions_v2_16g.csv,.csv,691,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_expanded_rebuild_candidate_row_audit_v2_16g.csv,.csv,381,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_expanded_rebuild_candidate_v2_16g.json,.json,7868,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_expanded_rebuild_candidate_v2_16g.md,.md,4363,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_expanded_validation_profile_v2_16h.csv,.csv,907,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_expanded_validation_row_checks_v2_16h.csv,.csv,3186,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_expanded_validation_v2_16h.json,.json,9602,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_expanded_validation_v2_16h.md,.md,5052,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_provider_route_checklist_v2_16a.csv,.csv,684,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_provider_route_confirmation_v2_16a.json,.json,8470,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_provider_route_confirmation_v2_16a.md,.md,5209,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_provider_route_decision_matrix_v2_16a.csv,.csv,1050,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_raw_acquisition_manifest_v2_16c.csv,.csv,3651,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_raw_acquisition_manifest_v2_16c.json,.json,15543,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_raw_acquisition_manifest_v2_16c.md,.md,5963,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_raw_acquisition_source_actions_v2_16c.csv,.csv,1915,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_raw_file_diagnostics_v2_16d.csv,.csv,3110,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_source_candidates_v2_16b.csv,.csv,3451,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_taxonomy_policy_v2_16b.csv,.csv,1396,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_validation_v2_16d.json,.json,91865,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/tmx_validation_v2_16d.md,.md,9615,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_acquisition_plan_v2_18b.json,.json,6763,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_acquisition_plan_v2_18b.md,.md,6756,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_candidate_extraction_dry_run_v2_18e.json,.json,9219,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_candidate_extraction_dry_run_v2_18e.md,.md,6113,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_candidate_validation_classification_v2_18f.csv,.csv,256283,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_candidate_validation_match_evidence_v2_18f.csv,.csv,441355,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_candidate_validation_next_actions_v2_18f.csv,.csv,615,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_candidate_validation_summary_by_bucket_v2_18f.csv,.csv,329,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_closure_checks_v2_18i.csv,.csv,3375,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_closure_metric_summary_v2_18i.csv,.csv,516,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_closure_next_actions_v2_18i.csv,.csv,828,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_closure_phase_ledger_v2_18i.csv,.csv,1940,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_closure_report_v2_18i.json,.json,11613,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_closure_report_v2_18i.md,.md,8662,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_closure_source_status_v2_18i.csv,.csv,667,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_rebuild_added_rows_v2_18g.csv,.csv,350037,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_rebuild_candidate_v2_18g.json,.json,9267,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_rebuild_candidate_v2_18g.md,.md,6343,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_rebuild_next_actions_v2_18g.csv,.csv,768,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_rebuild_profile_v2_18g.csv,.csv,1424,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_rebuild_withheld_rows_v2_18g.csv,.csv,462,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_validation_issue_audit_v2_18h.csv,.csv,4125,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_validation_next_actions_v2_18h.csv,.csv,491,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_validation_profile_v2_18h.csv,.csv,1758,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_validation_v2_18h.json,.json,12547,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_expanded_validation_v2_18h.md,.md,7192,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_filter_policy_v2_18b.csv,.csv,1833,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_raw_acquisition_repair_endpoint_discovery_v2_18c_fix.csv,.csv,2862,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_raw_acquisition_repair_v2_18c_fix.json,.json,10475,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_raw_acquisition_repair_v2_18c_fix.md,.md,8135,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_raw_acquisition_v2_18c.json,.json,9191,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_raw_acquisition_v2_18c.md,.md,7695,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_raw_validation_v2_18d.json,.json,9909,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_raw_validation_v2_18d.md,.md,8969,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_repaired_raw_validation_next_actions_v2_18d_fix.csv,.csv,680,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_repaired_raw_validation_v2_18d_fix.json,.json,11030,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_repaired_raw_validation_v2_18d_fix.md,.md,9767,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/twse_tpex_source_plan_v2_18b.csv,.csv,3246,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/validate_expanded_source_with_cboe_v2_8f.json,.json,5172,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/validate_expanded_source_with_cboe_v2_8f.md,.md,4485,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/validate_expanded_source_with_sec_v2_7c.json,.json,6128,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/validate_expanded_source_with_sec_v2_7c.md,.md,3911,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe/controlled_large_universe_audit_v1_9b.json,.json,26461,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe/controlled_large_universe_audit_v1_9b.md,.md,1938,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe/controlled_large_universe_files_v1_9b.csv,.csv,1792,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/batches/batch_1000/small_batch_dry_run_v2_2d.json,.json,1863,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/batches/batch_1000/small_batch_dry_run_v2_2d.md,.md,1855,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/batches/batch_1000/small_batch_universe_v2_2d.csv,.csv,194860,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/dry_run_59k_skeleton_v2_2b.json,.json,1883,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/dry_run_59k_skeleton_v2_2b.md,.md,1644,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/full_59k_dry_run_gate_v2_2e.json,.json,2146,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/full_59k_dry_run_gate_v2_2e.md,.md,1914,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/source_validation_columns_v2_2c.csv,.csv,360,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/source_validation_v2_2c.json,.json,1906,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_dry_run_59k/source_validation_v2_2c.md,.md,1755,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/controlled_scale_250_500_1000_files_v2_1a.csv,.csv,1853,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/controlled_scale_250_500_1000_v2_1a.json,.json,26526,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/controlled_scale_250_500_1000_v2_1a.md,.md,1962,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/dry_run_59k_plan_v2_2a.json,.json,3887,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/dry_run_59k_plan_v2_2a.md,.md,2857,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/generate_controlled_scale_outputs_files_v2_1b.csv,.csv,2940,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/generate_controlled_scale_outputs_v2_1b.json,.json,6777,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/generate_controlled_scale_outputs_v2_1b.md,.md,2134,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/large_universe_mode_closure_v2_1e.json,.json,2662,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/large_universe_mode_closure_v2_1e.md,.md,2497,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/performance_ui_large_mode_files_v2_1c.csv,.csv,2053,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/performance_ui_large_mode_readiness_v2_1c.json,.json,6109,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/large_universe_mode/performance_ui_large_mode_readiness_v2_1c.md,.md,2267,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/mvp/local_research_mvp_queue_v2_0.csv,.csv,1302,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/mvp/local_research_mvp_v2_0.json,.json,3980,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/mvp/local_research_mvp_v2_0.md,.md,1491,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scale_readiness/scale_readiness_audit_v1_9a.json,.json,9220,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scale_readiness/scale_readiness_audit_v1_9a.md,.md,1409,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scale_readiness/scale_readiness_files_v1_9a.csv,.csv,698,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scale_tests/scale_test_report.md,.md,578,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scale_tests/scale_test_summary.json,.json,1537,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scoring/combined_score_calibration_audit_v1_6e.md,.md,1340,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scoring/combined_score_v1_report.md,.md,736,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scoring/combined_score_v1_summary.json,.json,966,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scoring/combined_score_weight_sensitivity_v1_6e.csv,.csv,1157,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scouting/ai_profiles_dry_run/ai_profile_prompt_01_AUPH_quality_analyst.json,.json,15917,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scouting/ai_profiles_dry_run/ai_profile_prompt_01_AUPH_quality_analyst.md,.md,14974,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scouting/ai_profiles_dry_run/ai_profile_prompt_01_AUPH_risk_analyst.json,.json,15908,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scouting/ai_profiles_dry_run/ai_profile_prompt_01_AUPH_risk_analyst.md,.md,14963,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scouting/ai_profiles_dry_run/ai_profile_prompt_01_AUPH_skeptic_analyst.json,.json,15980,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scouting/ai_profiles_dry_run/ai_profile_prompt_01_AUPH_skeptic_analyst.md,.md,15035,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scouting/ai_profiles_dry_run/ai_profile_prompt_01_AUPH_value_analyst.json,.json,15947,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/scouting/ai_profiles_dry_run/ai_profile_prompt_01_AUPH_value_analyst.md,.md,15004,False,True,False,False,False,True,False,review_only_no_automatic_mutation
