symbol,candidate_name,crosscheck_name,crosscheck_found,name_match_type,crosscheck_raw_json
2852,第一保,第一保,True,exact,"{""Change"": ""0.0500"", ""ClosingPrice"": ""26.90"", ""Code"": ""2852"", ""Date"": ""1150810"", ""HighestPrice"": ""26.90"", ""LowestPrice"": ""26.75"", ""Name"": ""第一保"", ""OpeningPrice"": ""26.80"", ""TradeValue"": ""2452340"", ""TradeVolume"": ""91338"", ""Transaction"": ""103""}"
2855,統一證,統一證,True,exact,"{""Change"": ""1.3500"", ""ClosingPrice"": ""45.85"", ""Code"": ""2855"", ""Date"": ""1150810"", ""HighestPrice"": ""46.10"", ""LowestPrice"": ""44.05"", ""Name"": ""統一證"", ""OpeningPrice"": ""44.50"", ""TradeValue"": ""237582505"", ""TradeVolume"": ""5237431"", ""Transaction"": ""3131""}"
2867,三商壽,三商壽,True,exact,"{""Change"": ""-0.1100"", ""ClosingPrice"": ""9.70"", ""Code"": ""2867"", ""Date"": ""1150810"", ""HighestPrice"": ""9.80"", ""LowestPrice"": ""9.56"", ""Name"": ""三商壽"", ""OpeningPrice"": ""9.80"", ""TradeValue"": ""118420989"", ""TradeVolume"": ""12259889"", ""Transaction"": ""4209""}"
2880,華南金,華南金,True,exact,"{""Change"": ""-0.4000"", ""ClosingPrice"": ""44.00"", ""Code"": ""2880"", ""Date"": ""1150810"", ""HighestPrice"": ""44.85"", ""LowestPrice"": ""43.35"", ""Name"": ""華南金"", ""OpeningPrice"": ""44.70"", ""TradeValue"": ""1127605812"", ""TradeVolume"": ""25602739"", ""Transaction"": ""19722""}"
2881,富邦金,富邦金,True,exact,"{""Change"": ""1.5000"", ""ClosingPrice"": ""128.50"", ""Code"": ""2881"", ""Date"": ""1150810"", ""HighestPrice"": ""129.00"", ""LowestPrice"": ""125.50"", ""Name"": ""富邦金"", ""OpeningPrice"": ""128.00"", ""TradeValue"": ""1331803733"", ""TradeVolume"": ""10410703"", ""Transaction"": ""6685""}"
2882,國泰金,國泰金,True,exact,"{""Change"": ""1.6000"", ""ClosingPrice"": ""101.00"", ""Code"": ""2882"", ""Date"": ""1150810"", ""HighestPrice"": ""101.00"", ""LowestPrice"": ""98.00"", ""Name"": ""國泰金"", ""OpeningPrice"": ""100.00"", ""TradeValue"": ""1430212656"", ""TradeVolume"": ""14336276"", ""Transaction"": ""8240""}"
2884,玉山金,玉山金,True,exact,"{""Change"": ""-0.3500"", ""ClosingPrice"": ""37.80"", ""Code"": ""2884"", ""Date"": ""1150810"", ""HighestPrice"": ""38.20"", ""LowestPrice"": ""37.25"", ""Name"": ""玉山金"", ""OpeningPrice"": ""38.15"", ""TradeValue"": ""994602065"", ""TradeVolume"": ""26421693"", ""Transaction"": ""24876""}"
2885,元大金,元大金,True,exact,"{""Change"": ""0.5000"", ""ClosingPrice"": ""68.20"", ""Code"": ""2885"", ""Date"": ""1150810"", ""HighestPrice"": ""69.00"", ""LowestPrice"": ""67.80"", ""Name"": ""元大金"", ""OpeningPrice"": ""68.60"", ""TradeValue"": ""1378260085"", ""TradeVolume"": ""20144057"", ""Transaction"": ""8492""}"
2886,兆豐金,兆豐金,True,exact,"{""Change"": ""0.1000"", ""ClosingPrice"": ""51.00"", ""Code"": ""2886"", ""Date"": ""1150810"", ""HighestPrice"": ""51.90"", ""LowestPrice"": ""50.20"", ""Name"": ""兆豐金"", ""OpeningPrice"": ""51.90"", ""TradeValue"": ""1181367972"", ""TradeVolume"": ""23274176"", ""Transaction"": ""13961""}"
2887,台新新光金,台新新光金,True,exact,"{""Change"": ""0.7500"", ""ClosingPrice"": ""35.90"", ""Code"": ""2887"", ""Date"": ""1150810"", ""HighestPrice"": ""35.90"", ""LowestPrice"": ""34.65"", ""Name"": ""台新新光金"", ""OpeningPrice"": ""35.40"", ""TradeValue"": ""1276873033"", ""TradeVolume"": ""36103481"", ""Transaction"": ""13142""}"
2889,國票金,國票金,True,exact,"{""Change"": ""0.0500"", ""ClosingPrice"": ""15.35"", ""Code"": ""2889"", ""Date"": ""1150810"", ""HighestPrice"": ""15.40"", ""LowestPrice"": ""15.20"", ""Name"": ""國票金"", ""OpeningPrice"": ""15.35"", ""TradeValue"": ""56723422"", ""TradeVolume"": ""3709124"", ""Transaction"": ""1489""}"
2890,永豐金,永豐金,True,exact,"{""Change"": ""-0.0500"", ""ClosingPrice"": ""38.90"", ""Code"": ""2890"", ""Date"": ""1150810"", ""HighestPrice"": ""39.00"", ""LowestPrice"": ""38.45"", ""Name"": ""永豐金"", ""OpeningPrice"": ""38.90"", ""TradeValue"": ""405701317"", ""TradeVolume"": ""10456774"", ""Transaction"": ""6123""}"
2891,中信金,中信金,True,exact,"{""Change"": ""0.9000"", ""ClosingPrice"": ""66.50"", ""Code"": ""2891"", ""Date"": ""1150810"", ""HighestPrice"": ""66.50"", ""LowestPrice"": ""64.90"", ""Name"": ""中信金"", ""OpeningPrice"": ""65.80"", ""TradeValue"": ""1499674955"", ""TradeVolume"": ""22731119"", ""Transaction"": ""12026""}"
2892,第一金,第一金,True,exact,"{""Change"": ""-0.6000"", ""ClosingPrice"": ""34.95"", ""Code"": ""2892"", ""Date"": ""1150810"", ""HighestPrice"": ""35.70"", ""LowestPrice"": ""34.90"", ""Name"": ""第一金"", ""OpeningPrice"": ""35.70"", ""TradeValue"": ""1802022225"", ""TradeVolume"": ""51369106"", ""Transaction"": ""12810""}"
2897,王道銀行,王道銀行,True,exact,"{""Change"": ""0.0000"", ""ClosingPrice"": ""10.15"", ""Code"": ""2897"", ""Date"": ""1150810"", ""HighestPrice"": ""10.20"", ""LowestPrice"": ""10.05"", ""Name"": ""王道銀行"", ""OpeningPrice"": ""10.20"", ""TradeValue"": ""26012202"", ""TradeVolume"": ""2571777"", ""Transaction"": ""653""}"
2901,欣欣,欣欣,True,exact,"{""Change"": ""-0.1000"", ""ClosingPrice"": ""23.90"", ""Code"": ""2901"", ""Date"": ""1150810"", ""HighestPrice"": ""23.90"", ""LowestPrice"": ""23.90"", ""Name"": ""欣欣"", ""OpeningPrice"": ""23.90"", ""TradeValue"": ""76939"", ""TradeVolume"": ""3216"", ""Transaction"": ""32""}"
2903,遠百,遠百,True,exact,"{""Change"": ""0.0500"", ""ClosingPrice"": ""22.05"", ""Code"": ""2903"", ""Date"": ""1150810"", ""HighestPrice"": ""22.10"", ""LowestPrice"": ""21.90"", ""Name"": ""遠百"", ""OpeningPrice"": ""22.05"", ""TradeValue"": ""12866991"", ""TradeVolume"": ""584791"", ""Transaction"": ""438""}"
2904,匯僑,匯僑,True,exact,"{""Change"": ""-0.1500"", ""ClosingPrice"": ""13.05"", ""Code"": ""2904"", ""Date"": ""1150810"", ""HighestPrice"": ""13.10"", ""LowestPrice"": ""12.90"", ""Name"": ""匯僑"", ""OpeningPrice"": ""12.90"", ""TradeValue"": ""360989"", ""TradeVolume"": ""27713"", ""Transaction"": ""48""}"
2905,三商,三商,True,exact,"{""Change"": ""0.1000"", ""ClosingPrice"": ""16.50"", ""Code"": ""2905"", ""Date"": ""1150810"", ""HighestPrice"": ""16.55"", ""LowestPrice"": ""16.30"", ""Name"": ""三商"", ""OpeningPrice"": ""16.50"", ""TradeValue"": ""10524140"", ""TradeVolume"": ""641490"", ""Transaction"": ""335""}"
2906,高林,高林,True,exact,"{""Change"": ""0.3500"", ""ClosingPrice"": ""13.50"", ""Code"": ""2906"", ""Date"": ""1150810"", ""HighestPrice"": ""13.55"", ""LowestPrice"": ""13.25"", ""Name"": ""高林"", ""OpeningPrice"": ""13.25"", ""TradeValue"": ""1687618"", ""TradeVolume"": ""125762"", ""Transaction"": ""134""}"
2908,特力,特力,True,exact,"{""Change"": ""0.3000"", ""ClosingPrice"": ""21.80"", ""Code"": ""2908"", ""Date"": ""1150810"", ""HighestPrice"": ""21.80"", ""LowestPrice"": ""21.45"", ""Name"": ""特力"", ""OpeningPrice"": ""21.50"", ""TradeValue"": ""2270045"", ""TradeVolume"": ""104988"", ""Transaction"": ""69""}"
2910,統領,統領,True,exact,"{""Change"": ""0.3000"", ""ClosingPrice"": ""24.55"", ""Code"": ""2910"", ""Date"": ""1150810"", ""HighestPrice"": ""26.10"", ""LowestPrice"": ""24.55"", ""Name"": ""統領"", ""OpeningPrice"": ""26.10"", ""TradeValue"": ""293093"", ""TradeVolume"": ""11606"", ""Transaction"": ""14""}"
2911,麗嬰房,麗嬰房,True,exact,"{""Change"": ""0.2900"", ""ClosingPrice"": ""7.09"", ""Code"": ""2911"", ""Date"": ""1150810"", ""HighestPrice"": ""7.25"", ""LowestPrice"": ""7.01"", ""Name"": ""麗嬰房"", ""OpeningPrice"": ""7.25"", ""TradeValue"": ""1385444"", ""TradeVolume"": ""194099"", ""Transaction"": ""189""}"
2912,統一超,統一超,True,exact,"{""Change"": ""-1.5000"", ""ClosingPrice"": ""219.50"", ""Code"": ""2912"", ""Date"": ""1150810"", ""HighestPrice"": ""222.00"", ""LowestPrice"": ""219.00"", ""Name"": ""統一超"", ""OpeningPrice"": ""222.00"", ""TradeValue"": ""333830967"", ""TradeVolume"": ""1519795"", ""Transaction"": ""2870""}"
2913,農林,農林,True,exact,"{""Change"": ""0.0500"", ""ClosingPrice"": ""11.05"", ""Code"": ""2913"", ""Date"": ""1150810"", ""HighestPrice"": ""11.05"", ""LowestPrice"": ""10.95"", ""Name"": ""農林"", ""OpeningPrice"": ""11.00"", ""TradeValue"": ""13651985"", ""TradeVolume"": ""1241617"", ""Transaction"": ""536""}"
2915,潤泰全,潤泰全,True,exact,"{""Change"": ""1.5000"", ""ClosingPrice"": ""53.40"", ""Code"": ""2915"", ""Date"": ""1150810"", ""HighestPrice"": ""53.40"", ""LowestPrice"": ""52.20"", ""Name"": ""潤泰全"", ""OpeningPrice"": ""52.40"", ""TradeValue"": ""156997596"", ""TradeVolume"": ""2960708"", ""Transaction"": ""1625""}"
2923,鼎固-KY,鼎固-KY,True,exact,"{""Change"": ""0.3500"", ""ClosingPrice"": ""27.55"", ""Code"": ""2923"", ""Date"": ""1150810"", ""HighestPrice"": ""27.80"", ""LowestPrice"": ""27.00"", ""Name"": ""鼎固-KY"", ""OpeningPrice"": ""27.00"", ""TradeValue"": ""1722354"", ""TradeVolume"": ""63168"", ""Transaction"": ""98""}"
2929,淘帝-KY,淘帝-KY,True,exact,"{""Change"": ""-0.0300"", ""ClosingPrice"": ""5.49"", ""Code"": ""2929"", ""Date"": ""1150810"", ""HighestPrice"": ""5.52"", ""LowestPrice"": ""5.47"", ""Name"": ""淘帝-KY"", ""OpeningPrice"": ""5.52"", ""TradeValue"": ""647773"", ""TradeVolume"": ""117892"", ""Transaction"": ""80""}"
2939,永邑-KY,永邑-KY,True,exact,"{""Change"": ""0.7000"", ""ClosingPrice"": ""19.60"", ""Code"": ""2939"", ""Date"": ""1150810"", ""HighestPrice"": ""20.75"", ""LowestPrice"": ""19.30"", ""Name"": ""永邑-KY"", ""OpeningPrice"": ""20.75"", ""TradeValue"": ""2327550"", ""TradeVolume"": ""118000"", ""Transaction"": ""65""}"
2945,三商家購,三商家購,True,exact,"{""Change"": ""-1.2000"", ""ClosingPrice"": ""40.50"", ""Code"": ""2945"", ""Date"": ""1150810"", ""HighestPrice"": ""41.10"", ""LowestPrice"": ""40.50"", ""Name"": ""三商家購"", ""OpeningPrice"": ""40.95"", ""TradeValue"": ""1721068"", ""TradeVolume"": ""42282"", ""Transaction"": ""40""}"
3002,歐格,歐格,True,exact,"{""Change"": ""0.3500"", ""ClosingPrice"": ""16.90"", ""Code"": ""3002"", ""Date"": ""1150810"", ""HighestPrice"": ""17.40"", ""LowestPrice"": ""16.80"", ""Name"": ""歐格"", ""OpeningPrice"": ""17.00"", ""TradeValue"": ""3468057"", ""TradeVolume"": ""204557"", ""Transaction"": ""147""}"
3003,健和興,健和興,True,exact,"{""Change"": ""6.2000"", ""ClosingPrice"": ""68.70"", ""Code"": ""3003"", ""Date"": ""1150810"", ""HighestPrice"": ""68.70"", ""LowestPrice"": ""64.50"", ""Name"": ""健和興"", ""OpeningPrice"": ""64.50"", ""TradeValue"": ""326866165"", ""TradeVolume"": ""4772263"", ""Transaction"": ""2609""}"
3004,豐達科,豐達科,True,exact,"{""Change"": ""2.5000"", ""ClosingPrice"": ""126.50"", ""Code"": ""3004"", ""Date"": ""1150810"", ""HighestPrice"": ""127.00"", ""LowestPrice"": ""124.50"", ""Name"": ""豐達科"", ""OpeningPrice"": ""125.50"", ""TradeValue"": ""32867121"", ""TradeVolume"": ""260800"", ""Transaction"": ""369""}"
3005,神基,神基,True,exact,"{""Change"": ""-0.5000"", ""ClosingPrice"": ""114.50"", ""Code"": ""3005"", ""Date"": ""1150810"", ""HighestPrice"": ""115.00"", ""LowestPrice"": ""112.00"", ""Name"": ""神基"", ""OpeningPrice"": ""114.00"", ""TradeValue"": ""398837512"", ""TradeVolume"": ""3515172"", ""Transaction"": ""2948""}"
3006,晶豪科,晶豪科,True,exact,"{""Change"": ""19.0000"", ""ClosingPrice"": ""275.50"", ""Code"": ""3006"", ""Date"": ""1150810"", ""HighestPrice"": ""281.50"", ""LowestPrice"": ""265.00"", ""Name"": ""晶豪科"", ""OpeningPrice"": ""275.50"", ""TradeValue"": ""6333422575"", ""TradeVolume"": ""23057646"", ""Transaction"": ""41129""}"
3008,大立光,大立光,True,exact,"{""Change"": ""15.0000"", ""ClosingPrice"": ""4400.00"", ""Code"": ""3008"", ""Date"": ""1150810"", ""HighestPrice"": ""4565.00"", ""LowestPrice"": ""4345.00"", ""Name"": ""大立光"", ""OpeningPrice"": ""4480.00"", ""TradeValue"": ""8660709775"", ""TradeVolume"": ""1949566"", ""Transaction"": ""11161""}"
3010,華立,華立,True,exact,"{""Change"": ""2.0000"", ""ClosingPrice"": ""122.50"", ""Code"": ""3010"", ""Date"": ""1150810"", ""HighestPrice"": ""124.00"", ""LowestPrice"": ""120.50"", ""Name"": ""華立"", ""OpeningPrice"": ""121.50"", ""TradeValue"": ""77585331"", ""TradeVolume"": ""633061"", ""Transaction"": ""619""}"
3011,今皓,今皓,True,exact,"{""Change"": ""-0.2000"", ""ClosingPrice"": ""11.45"", ""Code"": ""3011"", ""Date"": ""1150810"", ""HighestPrice"": ""11.75"", ""LowestPrice"": ""11.40"", ""Name"": ""今皓"", ""OpeningPrice"": ""11.60"", ""TradeValue"": ""7307413"", ""TradeVolume"": ""635509"", ""Transaction"": ""279""}"
3013,晟銘電,晟銘電,True,exact,"{""Change"": ""2.1000"", ""ClosingPrice"": ""87.20"", ""Code"": ""3013"", ""Date"": ""1150810"", ""HighestPrice"": ""87.40"", ""LowestPrice"": ""85.00"", ""Name"": ""晟銘電"", ""OpeningPrice"": ""85.50"", ""TradeValue"": ""88461269"", ""TradeVolume"": ""1020452"", ""Transaction"": ""1135""}"
3014,聯陽,聯陽,True,exact,"{""Change"": ""1.5000"", ""ClosingPrice"": ""136.50"", ""Code"": ""3014"", ""Date"": ""1150810"", ""HighestPrice"": ""137.00"", ""LowestPrice"": ""134.50"", ""Name"": ""聯陽"", ""OpeningPrice"": ""135.50"", ""TradeValue"": ""344366063"", ""TradeVolume"": ""2530542"", ""Transaction"": ""2475""}"
3015,全漢,全漢,True,exact,"{""Change"": ""3.9000"", ""ClosingPrice"": ""58.70"", ""Code"": ""3015"", ""Date"": ""1150810"", ""HighestPrice"": ""59.30"", ""LowestPrice"": ""55.00"", ""Name"": ""全漢"", ""OpeningPrice"": ""55.90"", ""TradeValue"": ""69283549"", ""TradeVolume"": ""1209384"", ""Transaction"": ""890""}"
3016,嘉晶,嘉晶,True,exact,"{""Change"": ""9.0000"", ""ClosingPrice"": ""107.00"", ""Code"": ""3016"", ""Date"": ""1150810"", ""HighestPrice"": ""107.50"", ""LowestPrice"": ""99.00"", ""Name"": ""嘉晶"", ""OpeningPrice"": ""100.50"", ""TradeValue"": ""605362253"", ""TradeVolume"": ""5797696"", ""Transaction"": ""4471""}"
3017,奇鋐,奇鋐,True,exact,"{""Change"": ""-20.0000"", ""ClosingPrice"": ""2765.00"", ""Code"": ""3017"", ""Date"": ""1150810"", ""HighestPrice"": ""2890.00"", ""LowestPrice"": ""2755.00"", ""Name"": ""奇鋐"", ""OpeningPrice"": ""2865.00"", ""TradeValue"": ""9345241965"", ""TradeVolume"": ""3326767"", ""Transaction"": ""12738""}"
3018,隆銘綠能,隆銘綠能,True,exact,"{""Change"": ""-0.2500"", ""ClosingPrice"": ""14.00"", ""Code"": ""3018"", ""Date"": ""1150810"", ""HighestPrice"": ""14.25"", ""LowestPrice"": ""13.85"", ""Name"": ""隆銘綠能"", ""OpeningPrice"": ""14.25"", ""TradeValue"": ""1318636"", ""TradeVolume"": ""94156"", ""Transaction"": ""156""}"
3019,亞光,亞光,True,exact,"{""Change"": ""5.0000"", ""ClosingPrice"": ""134.50"", ""Code"": ""3019"", ""Date"": ""1150810"", ""HighestPrice"": ""135.00"", ""LowestPrice"": ""130.50"", ""Name"": ""亞光"", ""OpeningPrice"": ""132.00"", ""TradeValue"": ""312410012"", ""TradeVolume"": ""2345953"", ""Transaction"": ""2172""}"
3021,鴻名,鴻名,True,exact,"{""Change"": ""0.3000"", ""ClosingPrice"": ""21.00"", ""Code"": ""3021"", ""Date"": ""1150810"", ""HighestPrice"": ""21.15"", ""LowestPrice"": ""20.85"", ""Name"": ""鴻名"", ""OpeningPrice"": ""20.85"", ""TradeValue"": ""1890088"", ""TradeVolume"": ""89949"", ""Transaction"": ""73""}"
3022,威強電,威強電,True,exact,"{""Change"": ""10.0000"", ""ClosingPrice"": ""113.00"", ""Code"": ""3022"", ""Date"": ""1150810"", ""HighestPrice"": ""113.00"", ""LowestPrice"": ""102.00"", ""Name"": ""威強電"", ""OpeningPrice"": ""105.00"", ""TradeValue"": ""943192395"", ""TradeVolume"": ""8598306"", ""Transaction"": ""7477""}"
3023,信邦,信邦,True,exact,"{""Change"": ""0.0000"", ""ClosingPrice"": ""314.50"", ""Code"": ""3023"", ""Date"": ""1150810"", ""HighestPrice"": ""315.00"", ""LowestPrice"": ""306.50"", ""Name"": ""信邦"", ""OpeningPrice"": ""313.00"", ""TradeValue"": ""509767404"", ""TradeVolume"": ""1646314"", ""Transaction"": ""4165""}"
3024,憶聲,憶聲,True,exact,"{""Change"": ""0.4000"", ""ClosingPrice"": ""13.10"", ""Code"": ""3024"", ""Date"": ""1150810"", ""HighestPrice"": ""13.10"", ""LowestPrice"": ""12.70"", ""Name"": ""憶聲"", ""OpeningPrice"": ""12.70"", ""TradeValue"": ""11366346"", ""TradeVolume"": ""878428"", ""Transaction"": ""440""}"
3025,星通,星通,True,exact,"{""Change"": ""1.3000"", ""ClosingPrice"": ""54.80"", ""Code"": ""3025"", ""Date"": ""1150810"", ""HighestPrice"": ""55.00"", ""LowestPrice"": ""53.70"", ""Name"": ""星通"", ""OpeningPrice"": ""53.70"", ""TradeValue"": ""8718304"", ""TradeVolume"": ""159537"", ""Transaction"": ""181""}"
3026,禾伸堂,禾伸堂,True,exact,"{""Change"": ""53.0000"", ""ClosingPrice"": ""588.00"", ""Code"": ""3026"", ""Date"": ""1150810"", ""HighestPrice"": ""588.00"", ""LowestPrice"": ""551.00"", ""Name"": ""禾伸堂"", ""OpeningPrice"": ""555.00"", ""TradeValue"": ""724579836"", ""TradeVolume"": ""1250697"", ""Transaction"": ""1304""}"
3027,盛達,盛達,True,exact,"{""Change"": ""0.0000"", ""ClosingPrice"": ""18.60"", ""Code"": ""3027"", ""Date"": ""1150810"", ""HighestPrice"": ""18.75"", ""LowestPrice"": ""18.55"", ""Name"": ""盛達"", ""OpeningPrice"": ""18.70"", ""TradeValue"": ""2989783"", ""TradeVolume"": ""160519"", ""Transaction"": ""165""}"
3028,增你強,增你強,True,exact,"{""Change"": ""2.6000"", ""ClosingPrice"": ""68.50"", ""Code"": ""3028"", ""Date"": ""1150810"", ""HighestPrice"": ""69.40"", ""LowestPrice"": ""67.80"", ""Name"": ""增你強"", ""OpeningPrice"": ""68.50"", ""TradeValue"": ""139139663"", ""TradeVolume"": ""2027911"", ""Transaction"": ""1714""}"
3029,零壹,零壹,True,exact,"{""Change"": ""-0.5000"", ""ClosingPrice"": ""109.00"", ""Code"": ""3029"", ""Date"": ""1150810"", ""HighestPrice"": ""112.50"", ""LowestPrice"": ""108.50"", ""Name"": ""零壹"", ""OpeningPrice"": ""112.00"", ""TradeValue"": ""129092784"", ""TradeVolume"": ""1175558"", ""Transaction"": ""1530""}"
3030,德律,德律,True,exact,"{""Change"": ""6.5000"", ""ClosingPrice"": ""296.50"", ""Code"": ""3030"", ""Date"": ""1150810"", ""HighestPrice"": ""302.50"", ""LowestPrice"": ""293.00"", ""Name"": ""德律"", ""OpeningPrice"": ""295.00"", ""TradeValue"": ""318967168"", ""TradeVolume"": ""1071143"", ""Transaction"": ""2187""}"
3032,偉訓,偉訓,True,exact,"{""Change"": ""-0.9000"", ""ClosingPrice"": ""81.30"", ""Code"": ""3032"", ""Date"": ""1150810"", ""HighestPrice"": ""83.00"", ""LowestPrice"": ""81.10"", ""Name"": ""偉訓"", ""OpeningPrice"": ""83.00"", ""TradeValue"": ""37210179"", ""TradeVolume"": ""456150"", ""Transaction"": ""481""}"
3033,威健,威健,True,exact,"{""Change"": ""2.3000"", ""ClosingPrice"": ""49.35"", ""Code"": ""3033"", ""Date"": ""1150810"", ""HighestPrice"": ""49.85"", ""LowestPrice"": ""47.60"", ""Name"": ""威健"", ""OpeningPrice"": ""47.70"", ""TradeValue"": ""386375222"", ""TradeVolume"": ""7850970"", ""Transaction"": ""4751""}"
3034,聯詠,聯詠,True,exact,"{""Change"": ""2.0000"", ""ClosingPrice"": ""544.00"", ""Code"": ""3034"", ""Date"": ""1150810"", ""HighestPrice"": ""557.00"", ""LowestPrice"": ""541.00"", ""Name"": ""聯詠"", ""OpeningPrice"": ""546.00"", ""TradeValue"": ""1643710357"", ""TradeVolume"": ""3004623"", ""Transaction"": ""4025""}"
3035,智原,智原,True,exact,"{""Change"": ""6.0000"", ""ClosingPrice"": ""178.00"", ""Code"": ""3035"", ""Date"": ""1150810"", ""HighestPrice"": ""180.50"", ""LowestPrice"": ""171.00"", ""Name"": ""智原"", ""OpeningPrice"": ""173.00"", ""TradeValue"": ""1106985185"", ""TradeVolume"": ""6269806"", ""Transaction"": ""6429""}"
3036,文曄,文曄,True,exact,"{""Change"": ""17.5000"", ""ClosingPrice"": ""229.00"", ""Code"": ""3036"", ""Date"": ""1150810"", ""HighestPrice"": ""230.50"", ""LowestPrice"": ""213.50"", ""Name"": ""文曄"", ""OpeningPrice"": ""213.50"", ""TradeValue"": ""4604039165"", ""TradeVolume"": ""20379407"", ""Transaction"": ""16557""}"
3037,欣興,欣興,True,exact,"{""Change"": ""37.0000"", ""ClosingPrice"": ""992.00"", ""Code"": ""3037"", ""Date"": ""1150810"", ""HighestPrice"": ""995.00"", ""LowestPrice"": ""976.00"", ""Name"": ""欣興"", ""OpeningPrice"": ""979.00"", ""TradeValue"": ""7369228586"", ""TradeVolume"": ""7464140"", ""Transaction"": ""20747""}"
3038,全台,全台,True,exact,"{""Change"": ""-0.1000"", ""ClosingPrice"": ""20.70"", ""Code"": ""3038"", ""Date"": ""1150810"", ""HighestPrice"": ""20.90"", ""LowestPrice"": ""20.65"", ""Name"": ""全台"", ""OpeningPrice"": ""20.90"", ""TradeValue"": ""2464279"", ""TradeVolume"": ""118832"", ""Transaction"": ""106""}"
3040,遠見,遠見,True,exact,"{""Change"": ""-0.5000"", ""ClosingPrice"": ""37.95"", ""Code"": ""3040"", ""Date"": ""1150810"", ""HighestPrice"": ""38.45"", ""LowestPrice"": ""37.50"", ""Name"": ""遠見"", ""OpeningPrice"": ""37.50"", ""TradeValue"": ""3177688"", ""TradeVolume"": ""83573"", ""Transaction"": ""342""}"
3041,揚智,揚智,True,exact,"{""Change"": ""2.0500"", ""ClosingPrice"": ""24.55"", ""Code"": ""3041"", ""Date"": ""1150810"", ""HighestPrice"": ""24.70"", ""LowestPrice"": ""22.70"", ""Name"": ""揚智"", ""OpeningPrice"": ""23.05"", ""TradeValue"": ""34490617"", ""TradeVolume"": ""1450593"", ""Transaction"": ""1235""}"
3042,晶技,晶技,True,exact,"{""Change"": ""12.5000"", ""ClosingPrice"": ""180.50"", ""Code"": ""3042"", ""Date"": ""1150810"", ""HighestPrice"": ""184.00"", ""LowestPrice"": ""173.50"", ""Name"": ""晶技"", ""OpeningPrice"": ""181.50"", ""TradeValue"": ""2542145039"", ""TradeVolume"": ""14146914"", ""Transaction"": ""10698""}"
3043,科風,科風,True,exact,"{""Change"": ""0.6500"", ""ClosingPrice"": ""20.60"", ""Code"": ""3043"", ""Date"": ""1150810"", ""HighestPrice"": ""20.80"", ""LowestPrice"": ""20.20"", ""Name"": ""科風"", ""OpeningPrice"": ""20.20"", ""TradeValue"": ""1744091"", ""TradeVolume"": ""85052"", ""Transaction"": ""95""}"
3044,健鼎,健鼎,True,exact,"{""Change"": ""7.5000"", ""ClosingPrice"": ""401.50"", ""Code"": ""3044"", ""Date"": ""1150810"", ""HighestPrice"": ""410.50"", ""LowestPrice"": ""396.50"", ""Name"": ""健鼎"", ""OpeningPrice"": ""396.50"", ""TradeValue"": ""856549387"", ""TradeVolume"": ""2116540"", ""Transaction"": ""3285""}"
3045,台灣大,台灣大,True,exact,"{""Change"": ""-1.0000"", ""ClosingPrice"": ""110.50"", ""Code"": ""3045"", ""Date"": ""1150810"", ""HighestPrice"": ""111.50"", ""LowestPrice"": ""109.50"", ""Name"": ""台灣大"", ""OpeningPrice"": ""111.50"", ""TradeValue"": ""1068646025"", ""TradeVolume"": ""9703119"", ""Transaction"": ""4670""}"
3046,建碁,建碁,True,exact,"{""Change"": ""2.4000"", ""ClosingPrice"": ""59.10"", ""Code"": ""3046"", ""Date"": ""1150810"", ""HighestPrice"": ""60.00"", ""LowestPrice"": ""57.10"", ""Name"": ""建碁"", ""OpeningPrice"": ""57.70"", ""TradeValue"": ""61415393"", ""TradeVolume"": ""1053700"", ""Transaction"": ""854""}"
3047,訊舟,訊舟,True,exact,"{""Change"": ""0.2000"", ""ClosingPrice"": ""14.60"", ""Code"": ""3047"", ""Date"": ""1150810"", ""HighestPrice"": ""14.60"", ""LowestPrice"": ""14.30"", ""Name"": ""訊舟"", ""OpeningPrice"": ""14.30"", ""TradeValue"": ""8383437"", ""TradeVolume"": ""578920"", ""Transaction"": ""325""}"
3048,益登,益登,True,exact,"{""Change"": ""-0.2000"", ""ClosingPrice"": ""57.30"", ""Code"": ""3048"", ""Date"": ""1150810"", ""HighestPrice"": ""59.40"", ""LowestPrice"": ""57.10"", ""Name"": ""益登"", ""OpeningPrice"": ""58.50"", ""TradeValue"": ""196281221"", ""TradeVolume"": ""3389440"", ""Transaction"": ""2862""}"
3049,精金,精金,True,exact,"{""Change"": ""0.3500"", ""ClosingPrice"": ""11.00"", ""Code"": ""3049"", ""Date"": ""1150810"", ""HighestPrice"": ""11.20"", ""LowestPrice"": ""10.75"", ""Name"": ""精金"", ""OpeningPrice"": ""10.90"", ""TradeValue"": ""25506468"", ""TradeVolume"": ""2315302"", ""Transaction"": ""1196""}"
3050,鈺德,鈺德,True,exact,"{""Change"": ""0.1000"", ""ClosingPrice"": ""11.35"", ""Code"": ""3050"", ""Date"": ""1150810"", ""HighestPrice"": ""11.35"", ""LowestPrice"": ""11.15"", ""Name"": ""鈺德"", ""OpeningPrice"": ""11.30"", ""TradeValue"": ""6671631"", ""TradeVolume"": ""593497"", ""Transaction"": ""200""}"
