probe_id,original_candidate_url,normalized_candidate_url,source_raw_file,base_validation_score,source_strategy_priority,source_strategy_allowed,source_strategy_proposed_use,probe_type,risk,should_execute_in_next_phase,rationale,expected_evidence
4d00dc3d35ba1417,https://www.euronext.com/assets/js/optimized/js_Vtu8GgqMrs-kwcPhmffW1-i0BbJUSSeg-JYd4tk6weg.lILEofXwojkEAdhuFpskKveDUEVV0AiiDIDnWFj0ls0.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_Vtu8GgqMrs-kwcPhmffW1-i0BbJUSSeg-JYd4tk6weg.lILEofXwojkEAdhuFpskKveDUEVV0AiiDIDnWFj0ls0.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
7474983c7b536496,https://www.euronext.com/assets/js/optimized/js_W-EKgC28FxiITmp3A1_TnAouYyCiiegLdpDC9D57UVQ.ETYGC1CaDxvpDHB3mN49NwSm3FYyxmSeShXTGBChB_I.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_W-EKgC28FxiITmp3A1_TnAouYyCiiegLdpDC9D57UVQ.ETYGC1CaDxvpDHB3mN49NwSm3FYyxmSeShXTGBChB_I.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
171c6d2f42ff3293,https://www.euronext.com/assets/js/optimized/js_WVOajfETYpT25uKHIn29RWM4PN3HqN3_8xnivqeyy7U.7vNR6HgM-1Tzgz02RCoxau-MQx6SLHGYMt6zrd6g1ng.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_WVOajfETYpT25uKHIn29RWM4PN3HqN3_8xnivqeyy7U.7vNR6HgM-1Tzgz02RCoxau-MQx6SLHGYMt6zrd6g1ng.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
7c33bf383f2ac36f,https://www.euronext.com/assets/js/optimized/js_X6ojxG8e4MC_lR0h9_oNCEqgZTktkE5P1sOh2_SWoIk.-aqJzAFhF2moIbQKpwE2lDS-Uw_oclIQa3zgKrWnh8I.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_X6ojxG8e4MC_lR0h9_oNCEqgZTktkE5P1sOh2_SWoIk.-aqJzAFhF2moIbQKpwE2lDS-Uw_oclIQa3zgKrWnh8I.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
b84ebed605c4261e,https://www.euronext.com/assets/js/optimized/js_Y-bMLaC-j47z-hrZdruEhAX-VyU497pa_jHUBZThjfM.hNtwzgQ7dfZQ2Y5R8zn_EQ35CEO-udnatgc-Eg_P7II.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_Y-bMLaC-j47z-hrZdruEhAX-VyU497pa_jHUBZThjfM.hNtwzgQ7dfZQ2Y5R8zn_EQ35CEO-udnatgc-Eg_P7II.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
2ef0b0805ac4a78f,https://www.euronext.com/assets/js/optimized/js_ZjuSXik75M4wmzbxOffZ7gw0ra2hyS8KeOwUSU_-cr0.NxAxXPkjaBi30aSrqO_iM4mgTAg1gyGoPgj0uvssK-0.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_ZjuSXik75M4wmzbxOffZ7gw0ra2hyS8KeOwUSU_-cr0.NxAxXPkjaBi30aSrqO_iM4mgTAg1gyGoPgj0uvssK-0.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
0b24ff6fd9ff4ea4,https://www.euronext.com/assets/js/optimized/js_ZmpPaHesG4kzni67_aq0dYBNm6rWn8b3fJOEJaQ3TUU.-6migwe-wK_iti_dPyBFfsHJeoMmbzXPN9sKrKshTEY.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_ZmpPaHesG4kzni67_aq0dYBNm6rWn8b3fJOEJaQ3TUU.-6migwe-wK_iti_dPyBFfsHJeoMmbzXPN9sKrKshTEY.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
079ff93b6d55e7f2,https://www.euronext.com/assets/js/optimized/js__ixORzMF4pSjDt7ejuLXmwJsf2YyduLZe5K4GSOodSU.i-np9-z7GnllPTM0JSJSZZHucQRRBO3RFot5VHwG-9E.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js__ixORzMF4pSjDt7ejuLXmwJsf2YyduLZe5K4GSOodSU.i-np9-z7GnllPTM0JSJSZZHucQRRBO3RFot5VHwG-9E.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
807790852251f97d,https://www.euronext.com/assets/js/optimized/js_a60qLZpyqX0sVwXD3SqHcFWeUy2urx5mIST5Pb8EqW4.yTa7J68b1Wb-xMm9zYlqp-ob-dftm9GbaXImCXJDeug.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_a60qLZpyqX0sVwXD3SqHcFWeUy2urx5mIST5Pb8EqW4.yTa7J68b1Wb-xMm9zYlqp-ob-dftm9GbaXImCXJDeug.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
52c0546bac931de2,https://www.euronext.com/assets/js/optimized/js_aiJq_DAsN5HnaelKdOJgeUFrOyuAT_K-wWcU-dWUQ5w.sO08GI4FMNjgLIOP8Uo_NAVneaKxRaIGua1_KhSGOjI.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_aiJq_DAsN5HnaelKdOJgeUFrOyuAT_K-wWcU-dWUQ5w.sO08GI4FMNjgLIOP8Uo_NAVneaKxRaIGua1_KhSGOjI.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
ebc5288896bd094b,https://www.euronext.com/assets/js/optimized/js_asPbC5Udg5e-pDFCdWe4tLW79-rHXEs68lMli8Zq29Q._II9sbfuS3LMPrtHAVT-tYEGmqs8Nadb7a40qpoIYLs.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_asPbC5Udg5e-pDFCdWe4tLW79-rHXEs68lMli8Zq29Q._II9sbfuS3LMPrtHAVT-tYEGmqs8Nadb7a40qpoIYLs.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
8f1f936600fe2fc9,https://www.euronext.com/assets/js/optimized/js_eBIHUo_l9vdz2eIHIJDHDCRRp-hVVtwti5mU6EO8EVU.0RSTszO5gWjV-zoKNltqwEuEA-xssTlFTZ_zoEDtjzc.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_eBIHUo_l9vdz2eIHIJDHDCRRp-hVVtwti5mU6EO8EVU.0RSTszO5gWjV-zoKNltqwEuEA-xssTlFTZ_zoEDtjzc.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
9618a23df61bc19c,https://www.euronext.com/assets/js/optimized/js_fJmVtBaG2GJg0R4_RdbThW3vqAvA3BKQmFD0lg8qzNY.tXDaPwPp4W-pj1DjZtlszJV8Vwb7dgpsklq3gq9kDlg.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_fJmVtBaG2GJg0R4_RdbThW3vqAvA3BKQmFD0lg8qzNY.tXDaPwPp4W-pj1DjZtlszJV8Vwb7dgpsklq3gq9kDlg.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
e39af70eecd23a9e,https://www.euronext.com/assets/js/optimized/js_fkqN4wKD2tAOAiI28lh3MyfeWAMMWG75kLe9mVeF14E.VdeYMafYVX95FAgxCodRadizr6GgnaUwpmk6mJtzO68.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_fkqN4wKD2tAOAiI28lh3MyfeWAMMWG75kLe9mVeF14E.VdeYMafYVX95FAgxCodRadizr6GgnaUwpmk6mJtzO68.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
142db520643b1c69,https://www.euronext.com/assets/js/optimized/js_gNFcrkNwT5NlriyvN2-Wgg5zTAgAZ9uSzDMJdgl-lxA.ZJpYUvdprQ4zNpwb6pwPoCVYuRN04jGMIMXxytYhRVI.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_gNFcrkNwT5NlriyvN2-Wgg5zTAgAZ9uSzDMJdgl-lxA.ZJpYUvdprQ4zNpwb6pwPoCVYuRN04jGMIMXxytYhRVI.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
338c9035dc172599,https://www.euronext.com/assets/js/optimized/js_gWp5Uk5vb04boL02rtrE-Uwkig_r7ZJYGLLjufq24sg.USkSbaw1WnVnOdKyWSsw4uoDMBTQwrym4JZd6PffP-0.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_gWp5Uk5vb04boL02rtrE-Uwkig_r7ZJYGLLjufq24sg.USkSbaw1WnVnOdKyWSsw4uoDMBTQwrym4JZd6PffP-0.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
93263131082dfab3,https://www.euronext.com/assets/js/optimized/js_ghOJFeWkcFp-TMlXSSN1m6oBeaMbXZ5YPxsbKyV6P18.5xe_She_Y4SCRCn3WNgke7MGcrGKVKpvNFZ41yCXzwU.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_ghOJFeWkcFp-TMlXSSN1m6oBeaMbXZ5YPxsbKyV6P18.5xe_She_Y4SCRCn3WNgke7MGcrGKVKpvNFZ41yCXzwU.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
97202bafe37e39b6,https://www.euronext.com/assets/js/optimized/js_i7U9Nd1WcaYiXDXD0gPdr9SCKP9ftTYkXhUAoEXC-XM.c7OrovFrq8hzQ_pvezqd20CTVM00Jrs3pnf2pMbuGIc.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_i7U9Nd1WcaYiXDXD0gPdr9SCKP9ftTYkXhUAoEXC-XM.c7OrovFrq8hzQ_pvezqd20CTVM00Jrs3pnf2pMbuGIc.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
0c5db4c1006b1efb,https://www.euronext.com/assets/js/optimized/js_iBSCCdBUih2Q5ijm6nK1ehqIISct4g-7xh7asg8U93E.DS4xOU5YFCJ9X9BsUCZgpqkLMNQq2UHqVrkoi4-LRvQ.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_iBSCCdBUih2Q5ijm6nK1ehqIISct4g-7xh7asg8U93E.DS4xOU5YFCJ9X9BsUCZgpqkLMNQq2UHqVrkoi4-LRvQ.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
93a1ce9fd0eaf751,https://www.euronext.com/assets/js/optimized/js_iWyrHkFdUCXQZpcMtqLxe10mWRLV7kTM47_M0-B52x0.QMK83ftPvTHCSUqg0Y5pCdI-QkEefRgsjf6shPM6rSQ.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_iWyrHkFdUCXQZpcMtqLxe10mWRLV7kTM47_M0-B52x0.QMK83ftPvTHCSUqg0Y5pCdI-QkEefRgsjf6shPM6rSQ.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
905e57a540c774d2,https://www.euronext.com/assets/js/optimized/js_imVEJeXqFJ_-IJ4VO0iEaKITODBAiAL-RvqlvQCQPSg.iMI1-eSF2zjyRbAGzCVoVMjtGcdnTE1Ao1kLd-Y8aqU.js?v=3.7.1,https://www.euronext.com/assets/js/optimized/js_imVEJeXqFJ_-IJ4VO0iEaKITODBAiAL-RvqlvQCQPSg.iMI1-eSF2zjyRbAGzCVoVMjtGcdnTE1Ao1kLd-Y8aqU.js?v=3.7.1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
ba18ea56d9359fd7,https://www.euronext.com/assets/js/optimized/js_j2O00_CJIjtcdwu4FaJMf8AjCf7w7ziop44y8fAXoIM.blHIuVkABLdDK8zyDaXD51ltkfUdRPgShSqmTf0regM.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_j2O00_CJIjtcdwu4FaJMf8AjCf7w7ziop44y8fAXoIM.blHIuVkABLdDK8zyDaXD51ltkfUdRPgShSqmTf0regM.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
58be9c598bf87041,https://www.euronext.com/assets/js/optimized/js_lS4i4vR-NR-DeRPhKMrPtc9v-orCayg_ZP2a6kwSrD4.vSRZOgqA373z-nc1RxHDxGQ9etCKrpWzgMKaKemC4nw.js?v=4.3.0,https://www.euronext.com/assets/js/optimized/js_lS4i4vR-NR-DeRPhKMrPtc9v-orCayg_ZP2a6kwSrD4.vSRZOgqA373z-nc1RxHDxGQ9etCKrpWzgMKaKemC4nw.js?v=4.3.0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
a5ec35b1974b610e,https://www.euronext.com/assets/js/optimized/js_mtzfQvH44Ynl-oDdVszwxxHEeBsDRVxpQdbLcKWwRzQ.4JvDfc0qug4qtC9ze4X8Xg86rtDBu96QVvce-BaSHmg.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_mtzfQvH44Ynl-oDdVszwxxHEeBsDRVxpQdbLcKWwRzQ.4JvDfc0qug4qtC9ze4X8Xg86rtDBu96QVvce-BaSHmg.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
160bc59060f15a09,https://www.euronext.com/assets/js/optimized/js_n0EXDW6XFP9KCI-O3u9ussz21q22--RqbtumTXJShyc.D-qxw32LpkSn6TZOyMVXfOH87m5rASxwiRIiDjxleXo.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_n0EXDW6XFP9KCI-O3u9ussz21q22--RqbtumTXJShyc.D-qxw32LpkSn6TZOyMVXfOH87m5rASxwiRIiDjxleXo.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
dca13021ea8a1015,https://www.euronext.com/assets/js/optimized/js_nfw6mLAnMcEor1F14raPGmkl1T8SkR-wer8tVRvRW8c.eGdN2Zn71OT6AWRQ1kQlPrtFARFw9N7T4jERuKREFNQ.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_nfw6mLAnMcEor1F14raPGmkl1T8SkR-wer8tVRvRW8c.eGdN2Zn71OT6AWRQ1kQlPrtFARFw9N7T4jERuKREFNQ.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
f7872e7998625a83,https://www.euronext.com/assets/js/optimized/js_nsS35-LQ-554xCY42g-OwDZHZ01_ekfHTXJ-DHPYSSM.6jNAKudYvrki8ZzlGHm4Dqy5ynymZrgFPWIM7ZZaNdY.js?v=1.0.1,https://www.euronext.com/assets/js/optimized/js_nsS35-LQ-554xCY42g-OwDZHZ01_ekfHTXJ-DHPYSSM.6jNAKudYvrki8ZzlGHm4Dqy5ynymZrgFPWIM7ZZaNdY.js?v=1.0.1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
23a644605b5a07d9,https://www.euronext.com/assets/js/optimized/js_olDZCZQTntoMEOUwzqpjbQlQg2LvyrdePxqcllGroVA.-NU0HDGNo0K6pFaFklSyLN62Oik5s8TylSrnMo2PdPo.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_olDZCZQTntoMEOUwzqpjbQlQg2LvyrdePxqcllGroVA.-NU0HDGNo0K6pFaFklSyLN62Oik5s8TylSrnMo2PdPo.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
fbc27cf498e381db,https://www.euronext.com/assets/js/optimized/js_ox8cF8SCOJlwKQkdZznNwtOne9eutLxB1Feuvq2VSk0.Hpd96YLM1UgJ_jlJJ9PfuQvW84vN5H7qKkuq0QcsqIQ.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_ox8cF8SCOJlwKQkdZznNwtOne9eutLxB1Feuvq2VSk0.Hpd96YLM1UgJ_jlJJ9PfuQvW84vN5H7qKkuq0QcsqIQ.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
1f41ed5574e978e4,https://www.euronext.com/assets/js/optimized/js_qjk8CjBH64PLeIBz5mxcPE-Au60kosBcEusnXLVy9h0.4UPxDtrR8m-gvRj5iTGpE2I8wF0qYd0IrkIZmJPEGNI.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_qjk8CjBH64PLeIBz5mxcPE-Au60kosBcEusnXLVy9h0.4UPxDtrR8m-gvRj5iTGpE2I8wF0qYd0IrkIZmJPEGNI.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
dee11b71f4af2f8e,https://www.euronext.com/assets/js/optimized/js_qllmFuEivnz7fnkJr8yfJaXAj4D2SRoexy5w_skMbVA.BKSPdbgbJiR0Ev_TTKAa6ac_bD17oiS_O3wmTRYqJ9Y.js?v=1.x,https://www.euronext.com/assets/js/optimized/js_qllmFuEivnz7fnkJr8yfJaXAj4D2SRoexy5w_skMbVA.BKSPdbgbJiR0Ev_TTKAa6ac_bD17oiS_O3wmTRYqJ9Y.js?v=1.x,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
8e3f92471234811b,https://www.euronext.com/assets/js/optimized/js_rUKtJIdyBHX7sihQOvEd1tY6BWbTprAhoJoyTMZXTEY.SNxbOdut0Eo56su2ZNVh_5vrXPcKoSwuk7P9zaZX2ec.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_rUKtJIdyBHX7sihQOvEd1tY6BWbTprAhoJoyTMZXTEY.SNxbOdut0Eo56su2ZNVh_5vrXPcKoSwuk7P9zaZX2ec.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
873230213b2cbe2b,https://www.euronext.com/assets/js/optimized/js_sLJyPJC-GIOdK0VzPdGfoIFpvLaCRZ81rSi-nvGu37g.r4Kz-orSd9SyiM7yt7J5d-a3-q-SamnaQZImgRcxxJM.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_sLJyPJC-GIOdK0VzPdGfoIFpvLaCRZ81rSi-nvGu37g.r4Kz-orSd9SyiM7yt7J5d-a3-q-SamnaQZImgRcxxJM.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
856df83231661c27,https://www.euronext.com/assets/js/optimized/js_tGdtKby87_rGCheUuLPCMhoUFiRxhgL8abPhw6meZm8.Up0NEwClRpBRmBuFW8fMCPAgyfjWGkeNWbtBeWEzSiA.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_tGdtKby87_rGCheUuLPCMhoUFiRxhgL8abPhw6meZm8.Up0NEwClRpBRmBuFW8fMCPAgyfjWGkeNWbtBeWEzSiA.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_static_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
6c5a6cc506c12a07,https://www.euronext.com/assets/js/optimized/js_tnGQb5BQTMd-Xs2aXVVnLYKpe2RfhvevxBFH2DsOzhg.dpW4z58pVBLd_vNs_PR0kag0y0wGguGthzoDZjRfl0Q.js?thxpq1,https://www.euronext.com/assets/js/optimized/js_tnGQb5BQTMd-Xs2aXVVnLYKpe2RfhvevxBFH2DsOzhg.dpW4z58pVBLd_vNs_PR0kag0y0wGguGthzoDZjRfl0Q.js?thxpq1,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
a8692511d85e3120,https://www.euronext.com/assets/js/optimized/js_uD65KUgpNxSBxSoTP0zpYdfVz1RipcnQEvoH3b1M_D4.Ffi-pT3pJaHw9kL5wxFA9lIl6w3M-2HQHpqJLDHtwIY.js?v=6.3.0,https://www.euronext.com/assets/js/optimized/js_uD65KUgpNxSBxSoTP0zpYdfVz1RipcnQEvoH3b1M_D4.Ffi-pT3pJaHw9kL5wxFA9lIl6w3M-2HQHpqJLDHtwIY.js?v=6.3.0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
08ad839bdda9359e,https://www.euronext.com/assets/js/optimized/js_up_oH12rcZw-ZC3YEq1EkPaX_rJKC0PFWgSeCvurtJQ.gV4rNBWCkoEDwimta37EBSpU2w9Eza7qvDjconRWWPA.js?v=10.6.9,https://www.euronext.com/assets/js/optimized/js_up_oH12rcZw-ZC3YEq1EkPaX_rJKC0PFWgSeCvurtJQ.gV4rNBWCkoEDwimta37EBSpU2w9Eza7qvDjconRWWPA.js?v=10.6.9,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,15,9,False,excluded_no_relevant_market_data_marker,manual_review_probe,high_irrelevant,False,Candidate is Euronext-related but not strong enough for automated extraction.,Manual evidence before allowing any extraction attempt.
