ticker,company_name,exchange,country,source_provider,source_file,instrument_type,instrument_scope,classification_confidence,classification_reason,sector,industry,market_cap,raw_cik,raw_exchange,provider_precedence,merge_action,merge_reason,isin,currency,mic,source_version,source_url,hkex_category,hkex_subcategory,hkex_board_lot,provider,source_phase,symbol,security_name,instrument_id,product_assignment_group_description,asset_type
,Kanani Industries Limited,NSE,India,,,,,,,,,,,,,,,INE879E01037,INR,,,,,,,nse_india_v2_17g,,KANANIIND,,nse_india_a4fdd26abd1333d5,,equity
,Kanpur Plastipack Limited,NSE,India,,,,,,,,,,,,,,,INE694E01014,INR,,,,,,,nse_india_v2_17g,,KANPRPLA,,nse_india_a9320fee48196c92,,equity
,Kansai Nerolac Paints Limited,NSE,India,,,,,,,,,,,,,,,INE531A01024,INR,,,,,,,nse_india_v2_17g,,KANSAINER,,nse_india_2a12feb3470664e1,,equity
,Kapston Services Limited,NSE,India,,,,,,,,,,,,,,,INE542Z01028,INR,,,,,,,nse_india_v2_17g,,KAPSTON,,nse_india_36639ff8580de172,,equity
,Karma Energy Limited,NSE,India,,,,,,,,,,,,,,,INE725L01011,INR,,,,,,,nse_india_v2_17g,,KARMAENG,,nse_india_11af74c3d2a73c21,,equity
,Kavveri Defence & Wireless Technologies Limited,NSE,India,,,,,,,,,,,,,,,INE641C01019,INR,,,,,,,nse_india_v2_17g,,KAVDEFENCE,,nse_india_ee5a85abce045fbf,,equity
,Kaya Limited,NSE,India,,,,,,,,,,,,,,,INE587G01015,INR,,,,,,,nse_india_v2_17g,,KAYA,,nse_india_dddb70eeee9eee73,,equity
,Kaynes Technology India Limited,NSE,India,,,,,,,,,,,,,,,INE918Z01012,INR,,,,,,,nse_india_v2_17g,,KAYNES,,nse_india_9ea7e897713db4b1,,equity
,KCP Limited,NSE,India,,,,,,,,,,,,,,,INE805C01028,INR,,,,,,,nse_india_v2_17g,,KCP,,nse_india_892a1a9e6eabcef3,,equity
,KCP Sugar and Industries Corporation Limited,NSE,India,,,,,,,,,,,,,,,INE790B01024,INR,,,,,,,nse_india_v2_17g,,KCPSUGIND,,nse_india_beb098aab167aa40,,equity
,KDDL Limited,NSE,India,,,,,,,,,,,,,,,INE291D01011,INR,,,,,,,nse_india_v2_17g,,KDDL,,nse_india_c275a84d797ad81d,,equity
,KEC International Limited,NSE,India,,,,,,,,,,,,,,,INE389H01022,INR,,,,,,,nse_india_v2_17g,,KEC,,nse_india_16c34e1dc5d7049c,,equity
,Kirloskar Electric Company Limited,NSE,India,,,,,,,,,,,,,,,INE134B01017,INR,,,,,,,nse_india_v2_17g,,KECL,,nse_india_e3510442d447bb08,,equity
,DSJ Keep Learning Limited,NSE,India,,,,,,,,,,,,,,,INE055C01020,INR,,,,,,,nse_india_v2_17g,,KEEPLEARN,,nse_india_e4625f31da3c7170,,equity
,KEI Industries Limited,NSE,India,,,,,,,,,,,,,,,INE878B01027,INR,,,,,,,nse_india_v2_17g,,KEI,,nse_india_abcdc83269d2d45e,,equity
,Kellton Tech Solutions Limited,NSE,India,,,,,,,,,,,,,,,INE164B01030,INR,,,,,,,nse_india_v2_17g,,KELLTONTEC,,nse_india_4f211b46fdc3e07a,,equity
,Kennametal India Limited,NSE,India,,,,,,,,,,,,,,,INE717A01029,INR,,,,,,,nse_india_v2_17g,,KENNAMET,,nse_india_3e9cf1c671f99571,,equity
,Kernex Microsystems (India) Limited,NSE,India,,,,,,,,,,,,,,,INE202H01019,INR,,,,,,,nse_india_v2_17g,,KERNEX,,nse_india_f4a3cfa81a3882fb,,equity
,Keynote Financial Services Limited,NSE,India,,,,,,,,,,,,,,,INE681C01015,INR,,,,,,,nse_india_v2_17g,,KEYFINSERV,,nse_india_204b6431c380ec30,,equity
,Kfin Technologies Limited,NSE,India,,,,,,,,,,,,,,,INE138Y01010,INR,,,,,,,nse_india_v2_17g,,KFINTECH,,nse_india_59eb974fb92efa3f,,equity
,Khaitan Chemicals & Fertilizers Limited,NSE,India,,,,,,,,,,,,,,,INE745B01028,INR,,,,,,,nse_india_v2_17g,,KHAICHEM,,nse_india_aa0ea6f734c4638e,,equity
,Khaitan (India) Limited,NSE,India,,,,,,,,,,,,,,,INE731C01018,INR,,,,,,,nse_india_v2_17g,,KHAITANLTD,,nse_india_af57bb491dc7e2b9,,equity
,Khandwala Securities Limited,NSE,India,,,,,,,,,,,,,,,INE060B01014,INR,,,,,,,nse_india_v2_17g,,KHANDSE,,nse_india_d08298ebf8a52b7b,,equity
,Kalyani Investment Company Limited,NSE,India,,,,,,,,,,,,,,,INE029L01018,INR,,,,,,,nse_india_v2_17g,,KICL,,nse_india_43d11f8707b74997,,equity
,Krishna Institute of Medical Sciences Limited,NSE,India,,,,,,,,,,,,,,,INE967H01025,INR,,,,,,,nse_india_v2_17g,,KIMS,,nse_india_2cb6aefbf8d834f3,,equity
,Kingfa Science & Technology (India) Limited,NSE,India,,,,,,,,,,,,,,,INE473D01015,INR,,,,,,,nse_india_v2_17g,,KINGFA,,nse_india_0086c6dba7782edb,,equity
,KIOCL Limited,NSE,India,,,,,,,,,,,,,,,INE880L01014,INR,,,,,,,nse_india_v2_17g,,KIOCL,,nse_india_0acac91c4d67c426,,equity
,Kiran Vyapar Limited,NSE,India,,,,,,,,,,,,,,,INE555P01013,INR,,,,,,,nse_india_v2_17g,,KIRANVYPAR,,nse_india_383e1be2cb90f356,,equity
,Kiri Industries Limited,NSE,India,,,,,,,,,,,,,,,INE415I01015,INR,,,,,,,nse_india_v2_17g,,KIRIINDUS,,nse_india_5cefbfc5d765b897,,equity
,Kirloskar Ferrous Industries Limited,NSE,India,,,,,,,,,,,,,,,INE884B01025,INR,,,,,,,nse_india_v2_17g,,KIRLFER,,nse_india_8ffb1a65f0fc713c,,equity
,Kirloskar Brothers Limited,NSE,India,,,,,,,,,,,,,,,INE732A01036,INR,,,,,,,nse_india_v2_17g,,KIRLOSBROS,,nse_india_89031de48a3fce99,,equity
,Kirloskar Oil Engines Limited,NSE,India,,,,,,,,,,,,,,,INE146L01010,INR,,,,,,,nse_india_v2_17g,,KIRLOSENG,,nse_india_b49fc7b3dbd92dff,,equity
,Kirloskar Industries Limited,NSE,India,,,,,,,,,,,,,,,INE250A01039,INR,,,,,,,nse_india_v2_17g,,KIRLOSIND,,nse_india_984e5d9365b36fcd,,equity
,Kirloskar Pneumatic Company Limited,NSE,India,,,,,,,,,,,,,,,INE811A01020,INR,,,,,,,nse_india_v2_17g,,KIRLPNU,,nse_india_3ef9336220bc7c43,,equity
,OnEMI Technology Solutions Limited,NSE,India,,,,,,,,,,,,,,,INE12F801023,INR,,,,,,,nse_india_v2_17g,,KISSHT,,nse_india_eadb146cc88b5c20,,equity
,Kitex Garments Limited,NSE,India,,,,,,,,,,,,,,,INE602G01020,INR,,,,,,,nse_india_v2_17g,,KITEX,,nse_india_a0c212574f58c691,,equity
,Kewal Kiran Clothing Limited,NSE,India,,,,,,,,,,,,,,,INE401H01017,INR,,,,,,,nse_india_v2_17g,,KKCL,,nse_india_9500edbdc94ba048,,equity
,Kilburn Engineering Limited,NSE,India,,,,,,,,,,,,,,,INE338F01015,INR,,,,,,,nse_india_v2_17g,,KLBRENG-B,,nse_india_4a1538227373789d,,equity
,Knowledge Marine & Engineering Works Limited,NSE,India,,,,,,,,,,,,,,,INE0CJD01029,INR,,,,,,,nse_india_v2_17g,,KMEW,,nse_india_c71e3f9951169865,,equity
,K.M.Sugar Mills Limited,NSE,India,,,,,,,,,,,,,,,INE157H01023,INR,,,,,,,nse_india_v2_17g,,KMSUGAR,,nse_india_685e2fc885df760e,,equity
,Knack Packaging Limited,NSE,India,,,,,,,,,,,,,,,INE17QZ01016,INR,,,,,,,nse_india_v2_17g,,KNACK,,nse_india_cd40233949967488,,equity
,KN Agri Resources Limited,NSE,India,,,,,,,,,,,,,,,INE0KNW01016,INR,,,,,,,nse_india_v2_17g,,KNAGRI,,nse_india_9134f6a224300bf8,,equity
,KNR Constructions Limited,NSE,India,,,,,,,,,,,,,,,INE634I01029,INR,,,,,,,nse_india_v2_17g,,KNRCON,,nse_india_768396ec46972021,,equity
,Kohinoor Foods Limited,NSE,India,,,,,,,,,,,,,,,INE080B01012,INR,,,,,,,nse_india_v2_17g,,KOHINOOR,,nse_india_6767e5fc7de7c63a,,equity
,Kokuyo Camlin Limited,NSE,India,,,,,,,,,,,,,,,INE760A01029,INR,,,,,,,nse_india_v2_17g,,KOKUYOCMLN,,nse_india_b3596197a0e63511,,equity
,Kolte - Patil Developers Limited,NSE,India,,,,,,,,,,,,,,,INE094I01018,INR,,,,,,,nse_india_v2_17g,,KOLTEPATIL,,nse_india_23b5f255a865199d,,equity
,Kothari Sugars And Chemicals Limited,NSE,India,,,,,,,,,,,,,,,INE419A01022,INR,,,,,,,nse_india_v2_17g,,KOTARISUG,,nse_india_164aafe389a23532,,equity
,Kothari Petrochemicals Limited,NSE,India,,,,,,,,,,,,,,,INE720A01015,INR,,,,,,,nse_india_v2_17g,,KOTHARIPET,,nse_india_b2a9f4b5d7c5b5fc,,equity
,Kothari Products Limited,NSE,India,,,,,,,,,,,,,,,INE823A01017,INR,,,,,,,nse_india_v2_17g,,KOTHARIPRO,,nse_india_df6b805800b4e1ae,,equity
,Kothari Industrial Corporation Limited,NSE,India,,,,,,,,,,,,,,,INE972A01020,INR,,,,,,,nse_india_v2_17g,,KOTIC,,nse_india_1d8ad93bb163e7d9,,equity
,Kovai Medical Center & Hospital Limited,NSE,India,,,,,,,,,,,,,,,INE177F01017,INR,,,,,,,nse_india_v2_17g,,KOVAI,,nse_india_39e5744616665335,,equity
,K.P. Energy Limited,NSE,India,,,,,,,,,,,,,,,INE127T01021,INR,,,,,,,nse_india_v2_17g,,KPEL,,nse_india_604b5d898b55bf99,,equity
,KPI Green Energy Limited,NSE,India,,,,,,,,,,,,,,,INE542W01025,INR,,,,,,,nse_india_v2_17g,,KPIGREEN,,nse_india_81cda62d1cea1ca6,,equity
,Kalpataru Projects International Limited,NSE,India,,,,,,,,,,,,,,,INE220B01022,INR,,,,,,,nse_india_v2_17g,,KPIL,,nse_india_56b319ced34600b5,,equity
,KPIT Technologies Limited,NSE,India,,,,,,,,,,,,,,,INE04I401011,INR,,,,,,,nse_india_v2_17g,,KPITTECH,,nse_india_0af584c242fb305d,,equity
,Kwality Pharmaceuticals Limited,NSE,India,,,,,,,,,,,,,,,INE552U01010,INR,,,,,,,nse_india_v2_17g,,KPL,,nse_india_8dd89a50eebcb697,,equity
,K.P.R. Mill Limited,NSE,India,,,,,,,,,,,,,,,INE930H01031,INR,,,,,,,nse_india_v2_17g,,KPRMILL,,nse_india_95e1118ee596bad3,,equity
,KRBL Limited,NSE,India,,,,,,,,,,,,,,,INE001B01026,INR,,,,,,,nse_india_v2_17g,,KRBL,,nse_india_bacf678784778649,,equity
,Krebs Biochemicals and Industries Limited,NSE,India,,,,,,,,,,,,,,,INE268B01013,INR,,,,,,,nse_india_v2_17g,,KREBSBIO,,nse_india_0f3b202178e28309,,equity
,Krishana Phoschem Limited,NSE,India,,,,,,,,,,,,,,,INE506W01020,INR,,,,,,,nse_india_v2_17g,,KRISHANA,,nse_india_cab50737e37c90e1,,equity
,Krishival Foods Limited,NSE,India,,,,,,,,,,,,,,,INE0GGO01015,INR,,,,,,,nse_india_v2_17g,,KRISHIVAL,,nse_india_7f18325c51c3641d,,equity
,Krishna Defence And Allied Industries Limited,NSE,India,,,,,,,,,,,,,,,INE0J5601015,INR,,,,,,,nse_india_v2_17g,,KRISHNADEF,,nse_india_5d8a30bebd8e752d,,equity
,Kritika Wires Limited,NSE,India,,,,,,,,,,,,,,,INE00Z501029,INR,,,,,,,nse_india_v2_17g,,KRITIKA,,nse_india_772cf59451f1b71c,,equity
,Kriti Nutrients Limited,NSE,India,,,,,,,,,,,,,,,INE798K01010,INR,,,,,,,nse_india_v2_17g,,KRITINUT,,nse_india_eb0314b9c7285cb4,,equity
,Kronox Lab Sciences Limited,NSE,India,,,,,,,,,,,,,,,INE0ATZ01017,INR,,,,,,,nse_india_v2_17g,,KRONOX,,nse_india_57f29c824ea6ee18,,equity
,Kross Limited,NSE,India,,,,,,,,,,,,,,,INE0O6601022,INR,,,,,,,nse_india_v2_17g,,KROSS,,nse_india_d3f24fe735c316a3,,equity
,Krsnaa Diagnostics Limited,NSE,India,,,,,,,,,,,,,,,INE08LI01020,INR,,,,,,,nse_india_v2_17g,,KRSNAA,,nse_india_e852cf85e764f51a,,equity
,Krystal Integrated Services Limited,NSE,India,,,,,,,,,,,,,,,INE0QN801017,INR,,,,,,,nse_india_v2_17g,,KRYSTAL,,nse_india_95d67862955add4f,,equity
,Kaveri Seed Company Limited,NSE,India,,,,,,,,,,,,,,,INE455I01029,INR,,,,,,,nse_india_v2_17g,,KSCL,,nse_india_c527a2adab6e2fe6,,equity
,KSH International Limited,NSE,India,,,,,,,,,,,,,,,INE987S01020,INR,,,,,,,nse_india_v2_17g,,KSHINTL,,nse_india_a454a6d5a22d538e,,equity
,Kalyani Steels Limited,NSE,India,,,,,,,,,,,,,,,INE907A01026,INR,,,,,,,nse_india_v2_17g,,KSL,,nse_india_1e39d00ec14483f6,,equity
,Ksolves India Limited,NSE,India,,,,,,,,,,,,,,,INE0D6I01023,INR,,,,,,,nse_india_v2_17g,,KSOLVES,,nse_india_e8e5601f9e34937b,,equity
,KSR Footwear Limited,NSE,India,,,,,,,,,,,,,,,INE1SPP01016,INR,,,,,,,nse_india_v2_17g,,KSR,,nse_india_c9e34b8491497ff2,,equity
,Kuantum Papers Limited,NSE,India,,,,,,,,,,,,,,,INE529I01021,INR,,,,,,,nse_india_v2_17g,,KUANTUM,,nse_india_a585339652674a4e,,equity
,Kusumgar Limited,NSE,India,,,,,,,,,,,,,,,INE0ISX01025,INR,,,,,,,nse_india_v2_17g,,KUSUMGAR,,nse_india_438c3dcb5c28b490,,equity
,Kwality Wall's (India) Limited,NSE,India,,,,,,,,,,,,,,,INE2KCE01013,INR,,,,,,,nse_india_v2_17g,,KWIL,,nse_india_049ab5b18d03c915,,equity
,Lagnam Spintex Limited,NSE,India,,,,,,,,,,,,,,,INE548Z01017,INR,,,,,,,nse_india_v2_17g,,LAGNAM,,nse_india_09e9dcbf11e7fd4d,,equity
,Lahoti Overseas Limited,NSE,India,,,,,,,,,,,,,,,INE515C01023,INR,,,,,,,nse_india_v2_17g,,LAHOTIOV,,nse_india_682e7942d34a0e0f,,equity
,Lorenzini Apparels Limited,NSE,India,,,,,,,,,,,,,,,INE740X01023,INR,,,,,,,nse_india_v2_17g,,LAL,,nse_india_bb40bb6607660237,,equity
,Dr. Lal Path Labs Ltd.,NSE,India,,,,,,,,,,,,,,,INE600L01024,INR,,,,,,,nse_india_v2_17g,,LALPATHLAB,,nse_india_9cc2008df1adc2ca,,equity
,Lambodhara Textiles Limited,NSE,India,,,,,,,,,,,,,,,INE112F01022,INR,,,,,,,nse_india_v2_17g,,LAMBODHARA,,nse_india_fe40ef2b85724907,,equity
,Lancor Holdings Limited,NSE,India,,,,,,,,,,,,,,,INE572G01025,INR,,,,,,,nse_india_v2_17g,,LANCORHOL,,nse_india_c74dbedd24db4d4a,,equity
,Landmark Cars Limited,NSE,India,,,,,,,,,,,,,,,INE559R01029,INR,,,,,,,nse_india_v2_17g,,LANDMARK,,nse_india_fd2ed444084de4b8,,equity
,Landsmill Green Limited,NSE,India,,,,,,,,,,,,,,,INE688J01023,INR,,,,,,,nse_india_v2_17g,,LANDSMILL,,nse_india_9470c55bc0d915b5,,equity
,La Opala RG Limited,NSE,India,,,,,,,,,,,,,,,INE059D01020,INR,,,,,,,nse_india_v2_17g,,LAOPALA,,nse_india_d77efa0b7302555d,,equity
,Lasa Supergenerics Limited,NSE,India,,,,,,,,,,,,,,,INE670X01014,INR,,,,,,,nse_india_v2_17g,,LASA,,nse_india_ef18ad7bbd00ed46,,equity
,Laser Power & Infra Limited,NSE,India,,,,,,,,,,,,,,,INE17IR01028,INR,,,,,,,nse_india_v2_17g,,LASERPOWER,,nse_india_406ce37682633c55,,equity
,Latent View Analytics Limited,NSE,India,,,,,,,,,,,,,,,INE0I7C01011,INR,,,,,,,nse_india_v2_17g,,LATENTVIEW,,nse_india_133933a4b618a838,,equity
,Laurus Labs Limited,NSE,India,,,,,,,,,,,,,,,INE947Q01028,INR,,,,,,,nse_india_v2_17g,,LAURUSLABS,,nse_india_5b7160c03267ff32,,equity
,Laxmi Cotspin Limited,NSE,India,,,,,,,,,,,,,,,INE801V01019,INR,,,,,,,nse_india_v2_17g,,LAXMICOT,,nse_india_c8cb849550b669ed,,equity
,Laxmi Dental Limited,NSE,India,,,,,,,,,,,,,,,INE0WO601020,INR,,,,,,,nse_india_v2_17g,,LAXMIDENTL,,nse_india_f552662710fefede,,equity
,LCC Infotech Limited,NSE,India,,,,,,,,,,,,,,,INE938A01021,INR,,,,,,,nse_india_v2_17g,,LCCINFOTEC,,nse_india_1bb0b6e1f1bb0b2c,,equity
,Lohia Corp Limited,NSE,India,,,,,,,,,,,,,,,INE0QJW01029,INR,,,,,,,nse_india_v2_17g,,LCL,,nse_india_a85b94cf5aff4e3b,,equity
,Le Merite Exports Limited,NSE,India,,,,,,,,,,,,,,,INE0G1L01025,INR,,,,,,,nse_india_v2_17g,,LEMERITE,,nse_india_67074bab1f00c103,,equity
,Lemon Tree Hotels Limited,NSE,India,,,,,,,,,,,,,,,INE970X01018,INR,,,,,,,nse_india_v2_17g,,LEMONTREE,,nse_india_9764c527039e2df0,,equity
,Lenskart Solutions Limited,NSE,India,,,,,,,,,,,,,,,INE956O01016,INR,,,,,,,nse_india_v2_17g,,LENSKART,,nse_india_3db5a834183673e8,,equity
,Lexus Granito (India) Limited,NSE,India,,,,,,,,,,,,,,,INE500X01013,INR,,,,,,,nse_india_v2_17g,,LEXUS,,nse_india_61fa012a719498d3,,equity
,Lakshmi Finance & Industrial Corporation Limited,NSE,India,,,,,,,,,,,,,,,INE850E01012,INR,,,,,,,nse_india_v2_17g,,LFIC,,nse_india_0052eb8e3c758023,,equity
,LG Balakrishnan & Bros Limited,NSE,India,,,,,,,,,,,,,,,INE337A01034,INR,,,,,,,nse_india_v2_17g,,LGBBROSLTD,,nse_india_9d92199338b6aae0,,equity
,LG Electronics India Limited,NSE,India,,,,,,,,,,,,,,,INE324D01010,INR,,,,,,,nse_india_v2_17g,,LGEINDIA,,nse_india_63ca10d34fc43a09,,equity
,Libas Consumer Products Limited,NSE,India,,,,,,,,,,,,,,,INE908V01012,INR,,,,,,,nse_india_v2_17g,,LIBAS,,nse_india_8443e004090fc222,,equity
,Liberty Shoes Limited,NSE,India,,,,,,,,,,,,,,,INE557B01019,INR,,,,,,,nse_india_v2_17g,,LIBERTSHOE,,nse_india_257c898e0f587f5f,,equity
,LIC Housing Finance Limited,NSE,India,,,,,,,,,,,,,,,INE115A01026,INR,,,,,,,nse_india_v2_17g,,LICHSGFIN,,nse_india_542ab7ac2c2e625a,,equity
,Life Insurance Corporation Of India,NSE,India,,,,,,,,,,,,,,,INE0J1Y01017,INR,,,,,,,nse_india_v2_17g,,LICI,,nse_india_979a831a485f3dc5,,equity
,Likhitha Infrastructure Limited,NSE,India,,,,,,,,,,,,,,,INE060901027,INR,,,,,,,nse_india_v2_17g,,LIKHITHA,,nse_india_c11a29e62e31f300,,equity
,Linc Limited,NSE,India,,,,,,,,,,,,,,,INE802B01027,INR,,,,,,,nse_india_v2_17g,,LINC,,nse_india_2e46334845cabd0a,,equity
,Lincoln Pharmaceuticals Limited,NSE,India,,,,,,,,,,,,,,,INE405C01035,INR,,,,,,,nse_india_v2_17g,,LINCOLN,,nse_india_f236d091ccbe4ba5,,equity
,Linde India Limited,NSE,India,,,,,,,,,,,,,,,INE473A01011,INR,,,,,,,nse_india_v2_17g,,LINDEINDIA,,nse_india_a87ceb9cf2b6332a,,equity
,LLOYDS ENGINEERING WORKS LIMITED,NSE,India,,,,,,,,,,,,,,,INE093R01011,INR,,,,,,,nse_india_v2_17g,,LLOYDSENGG,,nse_india_93e99f83376a1a9c,,equity
,Lloyds Enterprises Limited,NSE,India,,,,,,,,,,,,,,,INE080I01025,INR,,,,,,,nse_india_v2_17g,,LLOYDSENT,,nse_india_ca9d3259ce963ce9,,equity
,Lloyds Metals And Energy Limited,NSE,India,,,,,,,,,,,,,,,INE281B01032,INR,,,,,,,nse_india_v2_17g,,LLOYDSME,,nse_india_d1c42ab9e165914c,,equity
,LMW Limited,NSE,India,,,,,,,,,,,,,,,INE269B01029,INR,,,,,,,nse_india_v2_17g,,LMW,,nse_india_91dcdd9efc54b6a4,,equity
,Lodha Developers Limited,NSE,India,,,,,,,,,,,,,,,INE670K01029,INR,,,,,,,nse_india_v2_17g,,LODHA,,nse_india_360ef9feb49684e3,,equity
,Lords Chloro Alkali Limited,NSE,India,,,,,,,,,,,,,,,INE846D01012,INR,,,,,,,nse_india_v2_17g,,LORDSCHLO,,nse_india_870aeb828e35c17e,,equity
,Sri Lotus Developers and Realty Limited,NSE,India,,,,,,,,,,,,,,,INE0V9Q01010,INR,,,,,,,nse_india_v2_17g,,LOTUSDEV,,nse_india_88780f111a63b3fb,,equity
,Lotus Eye Hospital and Institute Limited,NSE,India,,,,,,,,,,,,,,,INE947I01017,INR,,,,,,,nse_india_v2_17g,,LOTUSEYE,,nse_india_c66e1a50e74a689f,,equity
,Lovable Lingerie Limited,NSE,India,,,,,,,,,,,,,,,INE597L01014,INR,,,,,,,nse_india_v2_17g,,LOVABLE,,nse_india_45ec7ad42215a856,,equity
,Loyal Textile Mills Limited,NSE,India,,,,,,,,,,,,,,,INE970D01010,INR,,,,,,,nse_india_v2_17g,,LOYALTEX,,nse_india_2362f5a1f056c1ef,,equity
,Landmark Property Development Company Limited,NSE,India,,,,,,,,,,,,,,,INE197J01017,INR,,,,,,,nse_india_v2_17g,,LPDC,,nse_india_cc44affb2a9dc8bb,,equity
,Larsen & Toubro Limited,NSE,India,,,,,,,,,,,,,,,INE018A01030,INR,,,,,,,nse_india_v2_17g,,LT,,nse_india_00ea2e6a34d6dcb1,,equity
,L&T Finance Limited,NSE,India,,,,,,,,,,,,,,,INE498L01015,INR,,,,,,,nse_india_v2_17g,,LTF,,nse_india_0df0ed1c6b096320,,equity
,LT Foods Limited,NSE,India,,,,,,,,,,,,,,,INE818H01020,INR,,,,,,,nse_india_v2_17g,,LTFOODS,,nse_india_0401f6648c9ca7ec,,equity
,LTM Limited,NSE,India,,,,,,,,,,,,,,,INE214T01019,INR,,,,,,,nse_india_v2_17g,,LTM,,nse_india_ed494c63474b0e9b,,equity
,L&T Technology Services Limited,NSE,India,,,,,,,,,,,,,,,INE010V01017,INR,,,,,,,nse_india_v2_17g,,LTTS,,nse_india_dc6645f088f64066,,equity
,Lumax Industries Limited,NSE,India,,,,,,,,,,,,,,,INE162B01018,INR,,,,,,,nse_india_v2_17g,,LUMAXIND,,nse_india_e7d19b430f1301d0,,equity
,Lumax Auto Technologies Limited,NSE,India,,,,,,,,,,,,,,,INE872H01027,INR,,,,,,,nse_india_v2_17g,,LUMAXTECH,,nse_india_a0380584724135b9,,equity
,Lupin Limited,NSE,India,,,,,,,,,,,,,,,INE326A01037,INR,,,,,,,nse_india_v2_17g,,LUPIN,,nse_india_a82dfd86db495317,,equity
,Lux Industries Limited,NSE,India,,,,,,,,,,,,,,,INE150G01020,INR,,,,,,,nse_india_v2_17g,,LUXIND,,nse_india_33bc4a9602d26888,,equity
,Laxmi Organic Industries Limited,NSE,India,,,,,,,,,,,,,,,INE576O01020,INR,,,,,,,nse_india_v2_17g,,LXCHEM,,nse_india_c48cc443912efb54,,equity
,Mahindra & Mahindra Limited,NSE,India,,,,,,,,,,,,,,,INE101A01026,INR,,,,,,,nse_india_v2_17g,,M&M,,nse_india_d29cfb746c9e819b,,equity
,Mahindra & Mahindra Financial Services Limited,NSE,India,,,,,,,,,,,,,,,INE774D01024,INR,,,,,,,nse_india_v2_17g,,M&MFIN,,nse_india_b6d98f4e114f4a17,,equity
,Maan Aluminium Limited,NSE,India,,,,,,,,,,,,,,,INE215I01027,INR,,,,,,,nse_india_v2_17g,,MAANALU,,nse_india_e3c94bcbfbed05db,,equity
,Macpower CNC Machines Limited,NSE,India,,,,,,,,,,,,,,,INE155Z01011,INR,,,,,,,nse_india_v2_17g,,MACPOWER,,nse_india_3b52522262df806f,,equity
,Madhav Marbles and Granites Limited,NSE,India,,,,,,,,,,,,,,,INE925C01016,INR,,,,,,,nse_india_v2_17g,,MADHAV,,nse_india_52461de38b5605ae,,equity
,Madhav Infra Projects Limited,NSE,India,,,,,,,,,,,,,,,INE631R01026,INR,,,,,,,nse_india_v2_17g,,MADHAVIPL,,nse_india_5e09365d1d8d69ad,,equity
,Madras Fertilizers Limited,NSE,India,,,,,,,,,,,,,,,INE414A01015,INR,,,,,,,nse_india_v2_17g,,MADRASFERT,,nse_india_a864e2a5e12842c5,,equity
,Mafatlal Industries Limited,NSE,India,,,,,,,,,,,,,,,INE270B01035,INR,,,,,,,nse_india_v2_17g,,MAFATIND,,nse_india_41b08230005af532,,equity
,Magadh Sugar & Energy Limited,NSE,India,,,,,,,,,,,,,,,INE347W01011,INR,,,,,,,nse_india_v2_17g,,MAGADSUGAR,,nse_india_ceaf9d9728becd91,,equity
,Magnum Ventures Limited,NSE,India,,,,,,,,,,,,,,,INE387I01016,INR,,,,,,,nse_india_v2_17g,,MAGNUM,,nse_india_7d824248501b2685,,equity
,Maha Rashtra Apex Corporation Limited,NSE,India,,,,,,,,,,,,,,,INE843B01013,INR,,,,,,,nse_india_v2_17g,,MAHAPEXLTD,,nse_india_3214bcb9e4974d69,,equity
,Mahamaya Steel Industries Limited,NSE,India,,,,,,,,,,,,,,,INE451L01014,INR,,,,,,,nse_india_v2_17g,,MAHASTEEL,,nse_india_2caee8db1f288715,,equity
,Mahindra EPC Irrigation Limited,NSE,India,,,,,,,,,,,,,,,INE215D01010,INR,,,,,,,nse_india_v2_17g,,MAHEPC,,nse_india_accecab9039ac9ea,,equity
,Mahindra Lifespace Developers Limited,NSE,India,,,,,,,,,,,,,,,INE813A01018,INR,,,,,,,nse_india_v2_17g,,MAHLIFE,,nse_india_a8cd1e44acd035e8,,equity
,Mahindra Logistics Limited,NSE,India,,,,,,,,,,,,,,,INE766P01016,INR,,,,,,,nse_india_v2_17g,,MAHLOG,,nse_india_f72b89ec4c72a775,,equity
,Maharashtra Scooters Limited,NSE,India,,,,,,,,,,,,,,,INE288A01013,INR,,,,,,,nse_india_v2_17g,,MAHSCOOTER,,nse_india_497a4d4623ad86f2,,equity
,Maharashtra Seamless Limited,NSE,India,,,,,,,,,,,,,,,INE271B01025,INR,,,,,,,nse_india_v2_17g,,MAHSEAMLES,,nse_india_671dacaf0cbdba63,,equity
,Maithan Alloys Limited,NSE,India,,,,,,,,,,,,,,,INE683C01011,INR,,,,,,,nse_india_v2_17g,,MAITHANALL,,nse_india_7900a15b7790c03a,,equity
,Majestic Auto Limited,NSE,India,,,,,,,,,,,,,,,INE201B01022,INR,,,,,,,nse_india_v2_17g,,MAJESAUT,,nse_india_f4616ab776ee93fd,,equity
,Mallcom (India) Limited,NSE,India,,,,,,,,,,,,,,,INE389C01015,INR,,,,,,,nse_india_v2_17g,,MALLCOM,,nse_india_958324f6743dfc39,,equity
,Malu Paper Mills Limited,NSE,India,,,,,,,,,,,,,,,INE383H01017,INR,,,,,,,nse_india_v2_17g,,MALUPAPER,,nse_india_5378cb89b51ae70b,,equity
,Mamata Machinery Limited,NSE,India,,,,,,,,,,,,,,,INE0TO701015,INR,,,,,,,nse_india_v2_17g,,MAMATA,,nse_india_2e5348f6daa0de12,,equity
