exchange,ticker,source,merge_action,merge_reason
NYSE,CLX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMBT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CMCL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMDB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMRE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CMT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CMTG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CNL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNMD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNNE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNO$A,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNQ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CNX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CODI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,COHN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COHR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COLD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COMP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CON,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COOK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COPL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,COPR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COSO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COTY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,COUR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CPA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CPAY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CPF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CPHI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CPK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CPNG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CPRI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CPS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CPT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRBG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRCL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRD.A,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRD.B,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CRF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRGY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CRT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CSAN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CSL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CSR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CSTM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CSV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CSW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CTEV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CTGO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CTM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CTO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CTOS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CTRE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CTRI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CTS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CTVA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CUBE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CUBI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CURB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CURV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CUZ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CVE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CVEO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CVI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CVLG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CVM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CVNA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CVR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CVS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CVSA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,CVU,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CVX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CWEN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CWH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CWK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CWT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CXM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CXT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CXW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CYD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,CYH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,D,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DAC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DAL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DAN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DAR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DBD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DBI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DBL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DBRG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DBRG$H,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DBRG$I,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DBRG$J,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,DC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DCBG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DCH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DCI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DCO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DCOM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,DDC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DDD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DDS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DDT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DEA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DEC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DECK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DEI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DELL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DEO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DFH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DFIN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE Arca,DGP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DGX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE Arca,DGZ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DHF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DHI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DHR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DHT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DHX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,DHY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DIN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DINO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DIS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,DIT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE Arca,DJP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DKS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DLB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DLR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DLX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DLY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DMA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DMC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DMO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DNA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,DNN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DNOW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DNP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DOC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DOCN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DOCS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DOLE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DOUG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DOV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DOW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DPC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DPG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DRI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DSL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,DSS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DSU,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DSX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DTB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DTE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DTF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DTG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DTK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DTM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DTW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DUK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DUKB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DVA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DVN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DXC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DXYZ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,DY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE Arca,DZZ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,E,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,EAD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EAF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EARN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EAT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EBF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EBS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ECAT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ECC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,ECF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ECG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ECL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ECO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ECVT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ED,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EDD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EDF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EDU,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EEA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EEX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EFC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EFOR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EFR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EFT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EFX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EFXT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,EGG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EGO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EGP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EGY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EHC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EHI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EIC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EIG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EIX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,ELA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ELAN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ELF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,ELLO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,ELMD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ELME,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ELS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ELV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EMA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EMBJ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EMD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EME,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EMF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EMN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EMO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EMR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ENB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ENHA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ENOV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ENR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ENS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ENVA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EOD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EOG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EOI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,EONR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EOS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EOT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,EP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EPAC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EPAM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EPC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EPD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,EPM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EPR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EPRT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EQBK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EQH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EQNR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EQR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EQS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EQT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,EQX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,ERC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,ERH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ERO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EROC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,EROK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ES,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ESAB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ESE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ESI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ESNT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE American,ESP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ESRT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ESS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ESTC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ETB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ETD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NYSE,ETG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
