row_number,ticker,company_name,exchange,country,source_provider,instrument_type,isin,currency,type_bucket_v2_33a,missing_ticker,missing_company_name,missing_country,missing_isin,missing_currency,missing_sector,missing_industry,missing_market_cap,duplicate_exchange_ticker,duplicate_isin_cross_listing_candidate,identity_complete,financial_coverage_fields_present,v2_33a_status,eligibility_decision_v2_33b,eligibility_reason_v2_33b,eligible_for_financial_enrichment,eligible_for_opportunity_ranking,opportunity_ranking_block_reason,eligibility_decision_v2_33b2,eligibility_reason_v2_33b2,eligibility_refinement_v2_33b2
37560,INX,IMCD NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0010801007,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37561,1AE,ARGENX SE,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0010832176,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37562,3SQ1,AHT SYNGAS TECHNOLOGY NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0010872388,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37564,2FE,FERRARI NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0011585146,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37565,AHOG,KONINKLIJKE AHOLD DELHAIZE N,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0011794037,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37566,INN1,ING GROEP NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0011821202,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37567,G14,SIGNIFY NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0011821392,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37568,A16,ASR NEDERLAND NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0011872643,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37569,RDC,REDCARE PHARMACY NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0012044747,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37570,EYX,EXOR NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0012059018,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37572,BSI,BE SEMICONDUCTOR INDUSTRIES,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0012866412,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37573,1N8,ADYEN NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0012969182,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37574,3E1,ELASTIC NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0013056914,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37575,AKU1,AKZO NOBEL N.V.,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0013267909,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37576,1TY,PROSUS NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0013654783,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37577,8TI,STELLANTIS NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL00150001Q9,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37578,0VD,UNIVERSAL MUSIC GROUP NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0015000IY2,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37579,R3D,IVECO GROUP NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0015000LU4,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37580,8ZQ,FERROVIAL NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0015001FS8,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37581,Z98,JBS NV-A,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0015002J37,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37582,QIA,QIAGEN N.V.,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0015002SN0,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37583,NW0,CSG NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0015073TS8,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37584,58H,DAVIDE CAMPARI-MILANO NV,XETR,NL,deutsche_boerse_xetra_all_tradable_instruments,CS,NL0015435975,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37585,HMSB,HENNES & MAURITZ AB-B SHS,XETR,SE,deutsche_boerse_xetra_all_tradable_instruments,CS,SE0000106270,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37586,ERCG,ERICSSON LM-A SHS,XETR,SE,deutsche_boerse_xetra_all_tradable_instruments,CS,SE0000108649,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37587,ERCB,ERICSSON LM-B SHS,XETR,SE,deutsche_boerse_xetra_all_tradable_instruments,CS,SE0000108656,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37589,AAO,AAON INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0003602069,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37590,541,ADT INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00090Q1031,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37591,4XY,API GROUP CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00187Y1001,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37592,SOBA,AT&T INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00206R1023,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37593,3ZU0,AST SPACEMOBILE INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00217D1000,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37594,AHV,AXT INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00246W1036,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37595,ABL,ABBOTT LABORATORIES,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0028241000,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37596,4AB,ABBVIE INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00287Y1091,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37597,AFT,ABERCROMBIE & FITCH CO-CL A,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0028962076,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37598,801,ACADEMY SPORTS & OUTDOORS IN,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00402L1070,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37599,7RA,ACADIA HEALTHCARE CO INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00404A1097,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37600,QH9,ADTRAN HOLDINGS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00486H1059,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37602,ADB,ADOBE INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00724F1012,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37603,AWN,ADVANCE AUTO PARTS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00751Y1064,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37604,E6Z,AECOM,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00766T1007,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37605,AMD,ADVANCED MICRO DEVICES,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0079031078,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37606,6DA,ADVANCED DRAINAGE SYSTEMS IN,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00790R1041,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37607,AVX,ADVANCED ENERGY INDUSTRIES,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0079731008,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37608,JPX,AEROVIRONMENT INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0080731088,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37609,AFS,AFFILIATED MANAGERS GROUP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0082521081,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37610,AG8,AGILENT TECHNOLOGIES INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US00846U1016,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37611,6Z1,AIRBNB INC-CLASS A,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0090661010,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37612,AP3,AIR PRODUCTS & CHEMICALS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0091581068,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37613,AMC,ALBEMARLE CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0126531013,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37614,185,ALCOA CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0138721065,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37615,AHLA,ALIBABA GROUP HOLDING-SP ADR,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US01609W1027,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37616,AFW,ALIGN TECHNOLOGY INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0162551016,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37618,6V5,ALLEGRO MICROSYSTEMS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US01749D1054,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37619,1A7,ALLISON TRANSMISSION HOLDING,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US01973R1014,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37620,ALS,ALLSTATE CORP,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US0200021014,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37621,DUL,ALNYLAM PHARMACEUTICALS INC,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US02043Q1076,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37622,ABEC,ALPHABET INC-CL C,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US02079K1079,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
37623,ABEA,ALPHABET INC-CL A,XETR,US,deutsche_boerse_xetra_all_tradable_instruments,CS,US02079K3059,,common_equity_candidate,False,False,False,False,True,True,True,True,False,False,True,0,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_v2_33p,xetra_company_name_recovered_via_openfigi_isin_exact_match,hold_provider_schema_xetra
