row_number,ticker,company_name,exchange,country,source_provider,instrument_type,isin,currency,type_bucket_v2_33a,missing_ticker,missing_company_name,missing_country,missing_isin,missing_currency,missing_sector,missing_industry,missing_market_cap,duplicate_exchange_ticker,duplicate_isin_cross_listing_candidate,identity_complete,financial_coverage_fields_present,v2_33a_status,eligibility_decision_v2_33b,eligibility_reason_v2_33b,eligible_for_financial_enrichment,eligible_for_opportunity_ranking,opportunity_ranking_block_reason,eligibility_decision_v2_33b2,eligibility_reason_v2_33b2,eligibility_refinement_v2_33b2
42889,5EV,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42890,H18,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42891,H12,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42892,BLS,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42893,NS8U,,SGX,Singapore,sgx_structured_endpoint,equity_like_trust,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42894,H15,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42895,CHZ,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42896,HSHD,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42897,41B,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42898,1J5,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42899,AIY,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42900,I49,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42901,Q0F,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42902,5JS,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42903,ITS,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42904,KUO,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42905,UD1U,,SGX,Singapore,sgx_structured_endpoint,equity_like_reit,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42906,I07,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42907,5WF,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42908,42C,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42909,C07,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42910,1J7,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42911,HJDD,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42912,1J4,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42913,C8R,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42914,J36,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42915,NHD,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42916,42R,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42917,1A0,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42918,5TT,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42919,BN4,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42920,AJBU,,SGX,Singapore,sgx_structured_endpoint,equity_like_reit,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42921,K71U,,SGX,Singapore,sgx_structured_endpoint,equity_like_reit,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42922,K03,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42923,1D0,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42924,KIN,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42925,554,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42926,CMOU,,SGX,Singapore,sgx_structured_endpoint,equity_like_reit,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42927,5OC,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42928,ER0,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42929,HLPD,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42930,Q0X,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42931,41O,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42932,BEI,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42933,LMS,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42934,ENV,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42935,L19,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42936,LCC,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42937,5UA,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42938,BKK,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42939,1H8,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42940,BTOU,,SGX,Singapore,sgx_structured_endpoint,equity_like_reit,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42941,ME8U,,SGX,Singapore,sgx_structured_endpoint,equity_like_reit,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42942,M44U,,SGX,Singapore,sgx_structured_endpoint,equity_like_reit,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42943,5LY,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42944,Z4D,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42945,5DS,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42946,SJY,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42947,HMTD,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42948,DU4,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
42949,9MT,,SGX,Singapore,sgx_structured_endpoint,equity_common_or_equity_like,,SGD,common_equity_candidate,False,True,False,True,False,True,True,True,False,False,True,1,audited_pending_eligibility_policy_v2_33b,eligible_for_financial_enrichment,equity_or_depositary_receipt_with_complete_operational_identity,False,False,financial_and_market_coverage_not_yet_available_or_validated,repaired_pending_company_name_v2_33p,sgx_ticker_recovered_company_name_genuinely_absent_from_source,hold_provider_schema_sgx
