asset_id,ticker,component,weight,raw_component_score,weighted_points,input_fields,phase
U00339,BATRA,fundamentals_quality,0.3,49.0067,14.702,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00339,BATRA,growth_momentum,0.2,56.327,11.2654,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00339,BATRA,profitability_cashflow,0.2,11.8098,2.362,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00339,BATRA,price_momentum_trend,0.2,59.3919,11.8784,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00339,BATRA,risk_liquidity,0.1,78.0271,7.8027,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00340,BATRK,fundamentals_quality,0.3,49.0067,14.702,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00340,BATRK,growth_momentum,0.2,55.0599,11.012,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00340,BATRK,profitability_cashflow,0.2,11.8098,2.362,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00340,BATRK,price_momentum_trend,0.2,54.6858,10.9372,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00340,BATRK,risk_liquidity,0.1,76.3342,7.6334,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00342,BBCP,fundamentals_quality,0.3,54.9445,16.4833,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00342,BBCP,growth_momentum,0.2,13.9473,2.7895,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00342,BBCP,profitability_cashflow,0.2,62.9134,12.5827,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00342,BBCP,price_momentum_trend,0.2,71.3648,14.273,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00342,BBCP,risk_liquidity,0.1,54.4163,5.4416,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00344,BBGI,fundamentals_quality,0.3,27.0205,8.1061,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00344,BBGI,growth_momentum,0.2,4.0301,0.806,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00344,BBGI,profitability_cashflow,0.2,6.8317,1.3663,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00344,BBGI,price_momentum_trend,0.2,87.0,17.4,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00344,BBGI,risk_liquidity,0.1,15.0,1.5,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00345,BBIO,fundamentals_quality,0.3,45.0,13.5,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00345,BBIO,growth_momentum,0.2,82.6299,16.526,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00345,BBIO,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00345,BBIO,price_momentum_trend,0.2,66.6383,13.3277,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00345,BBIO,risk_liquidity,0.1,53.4883,5.3488,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00346,BBLG,fundamentals_quality,0.3,45.0,13.5,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00346,BBLG,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00346,BBLG,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00346,BBLG,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00346,BBLG,risk_liquidity,0.1,44.0331,4.4033,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00347,BBNX,fundamentals_quality,0.3,66.3514,19.9054,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00347,BBNX,growth_momentum,0.2,85.0,17.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00347,BBNX,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00347,BBNX,price_momentum_trend,0.2,61.8828,12.3766,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00347,BBNX,risk_liquidity,0.1,40.3922,4.0392,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00348,BBOT,fundamentals_quality,0.3,45.0,13.5,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00348,BBOT,growth_momentum,0.2,11.2474,2.2495,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00348,BBOT,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00348,BBOT,price_momentum_trend,0.2,21.2324,4.2465,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00348,BBOT,risk_liquidity,0.1,54.5179,5.4518,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00349,BBSI,fundamentals_quality,0.3,29.9781,8.9934,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00349,BBSI,growth_momentum,0.2,7.49,1.498,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00349,BBSI,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00349,BBSI,price_momentum_trend,0.2,28.2073,5.6415,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00349,BBSI,risk_liquidity,0.1,51.949,5.1949,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00350,BCAB,fundamentals_quality,0.3,20.0,6.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00350,BCAB,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00350,BCAB,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00350,BCAB,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00350,BCAB,risk_liquidity,0.1,15.0,1.5,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00351,BCAL,fundamentals_quality,0.3,24.5745,7.3723,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00351,BCAL,growth_momentum,0.2,10.7088,2.1418,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00351,BCAL,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00351,BCAL,price_momentum_trend,0.2,64.7227,12.9445,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00351,BCAL,risk_liquidity,0.1,72.4241,7.2424,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00353,BCAX,fundamentals_quality,0.3,45.0,13.5,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00353,BCAX,growth_momentum,0.2,12.7565,2.5513,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00353,BCAX,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00353,BCAX,price_momentum_trend,0.2,79.682,15.9364,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00353,BCAX,risk_liquidity,0.1,66.178,6.6178,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00354,BCBP,fundamentals_quality,0.3,22.9691,6.8907,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00354,BCBP,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00354,BCBP,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00354,BCBP,price_momentum_trend,0.2,30.2165,6.0433,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00354,BCBP,risk_liquidity,0.1,57.7495,5.775,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00355,BCDA,fundamentals_quality,0.3,28.4078,8.5223,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00355,BCDA,growth_momentum,0.2,14.033,2.8066,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00355,BCDA,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00355,BCDA,price_momentum_trend,0.2,13.0299,2.606,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00355,BCDA,risk_liquidity,0.1,31.8906,3.1891,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00356,BCG,fundamentals_quality,0.3,57.8597,17.3579,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00356,BCG,growth_momentum,0.2,50.5655,10.1131,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00356,BCG,profitability_cashflow,0.2,58.629,11.7258,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00356,BCG,price_momentum_trend,0.2,3.5204,0.7041,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00356,BCG,risk_liquidity,0.1,35.1172,3.5117,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00358,BCML,fundamentals_quality,0.3,24.177,7.2531,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00358,BCML,growth_momentum,0.2,3.9183,0.7837,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00358,BCML,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00358,BCML,price_momentum_trend,0.2,30.2685,6.0537,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00358,BCML,risk_liquidity,0.1,68.8913,6.8891,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00359,BCPC,fundamentals_quality,0.3,71.4368,21.431,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00359,BCPC,growth_momentum,0.2,57.6039,11.5208,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00359,BCPC,profitability_cashflow,0.2,59.6292,11.9258,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00359,BCPC,price_momentum_trend,0.2,45.5601,9.112,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00359,BCPC,risk_liquidity,0.1,84.5295,8.4529,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00360,BCRX,fundamentals_quality,0.3,20.0,6.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00360,BCRX,growth_momentum,0.2,13.4704,2.6941,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00360,BCRX,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00360,BCRX,price_momentum_trend,0.2,76.7125,15.3425,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00360,BCRX,risk_liquidity,0.1,48.4132,4.8413,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00361,BCTX,fundamentals_quality,0.3,20.0,6.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00361,BCTX,growth_momentum,0.2,9.5821,1.9164,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00361,BCTX,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00361,BCTX,price_momentum_trend,0.2,4.0688,0.8138,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00361,BCTX,risk_liquidity,0.1,40.3238,4.0324,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00362,BDCI,fundamentals_quality,0.3,45.0,13.5,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00362,BDCI,growth_momentum,0.2,5.5218,1.1044,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00362,BDCI,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00362,BDCI,price_momentum_trend,0.2,30.4868,6.0974,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00362,BDCI,risk_liquidity,0.1,99.0027,9.9003,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00363,BDMD,fundamentals_quality,0.3,39.4458,11.8337,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00363,BDMD,growth_momentum,0.2,1.2687,0.2537,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00363,BDMD,profitability_cashflow,0.2,7.0789,1.4158,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00363,BDMD,price_momentum_trend,0.2,0.7904,0.1581,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00363,BDMD,risk_liquidity,0.1,27.2997,2.73,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00364,BDSX,fundamentals_quality,0.3,36.0273,10.8082,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00364,BDSX,growth_momentum,0.2,73.8923,14.7785,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00364,BDSX,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00364,BDSX,price_momentum_trend,0.2,95.0,19.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00364,BDSX,risk_liquidity,0.1,22.9266,2.2927,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00365,BDTX,fundamentals_quality,0.3,43.4749,13.0425,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00365,BDTX,growth_momentum,0.2,6.1111,1.2222,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00365,BDTX,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00365,BDTX,price_momentum_trend,0.2,14.3431,2.8686,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00365,BDTX,risk_liquidity,0.1,35.9173,3.5917,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00367,BEAM,fundamentals_quality,0.3,69.6748,20.9024,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00367,BEAM,growth_momentum,0.2,75.1209,15.0242,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00367,BEAM,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00367,BEAM,price_momentum_trend,0.2,65.4826,13.0965,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00367,BEAM,risk_liquidity,0.1,53.0751,5.3075,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00368,BEAT,fundamentals_quality,0.3,34.5163,10.3549,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00368,BEAT,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00368,BEAT,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00368,BEAT,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00368,BEAT,risk_liquidity,0.1,30.3209,3.0321,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00369,BEEM,fundamentals_quality,0.3,38.733,11.6199,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00369,BEEM,growth_momentum,0.2,3.1667,0.6333,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00369,BEEM,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00369,BEEM,price_momentum_trend,0.2,10.5558,2.1112,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00369,BEEM,risk_liquidity,0.1,31.9376,3.1938,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00370,BEEP,fundamentals_quality,0.3,39.4388,11.8316,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00370,BEEP,growth_momentum,0.2,21.1362,4.2272,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00370,BEEP,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00370,BEEP,price_momentum_trend,0.2,27.7915,5.5583,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00370,BEEP,risk_liquidity,0.1,30.1373,3.0137,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00371,BELFA,fundamentals_quality,0.3,83.5668,25.07,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00371,BELFA,growth_momentum,0.2,61.1385,12.2277,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00371,BELFA,profitability_cashflow,0.2,83.5611,16.7122,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00371,BELFA,price_momentum_trend,0.2,62.0429,12.4086,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00371,BELFA,risk_liquidity,0.1,53.6478,5.3648,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00372,BELFB,fundamentals_quality,0.3,83.5668,25.07,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00372,BELFB,growth_momentum,0.2,62.4481,12.4896,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00372,BELFB,profitability_cashflow,0.2,83.5611,16.7122,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00372,BELFB,price_momentum_trend,0.2,71.1754,14.2351,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00372,BELFB,risk_liquidity,0.1,56.4159,5.6416,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00373,BENF,fundamentals_quality,0.3,20.0,6.0,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00373,BENF,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00373,BENF,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00373,BENF,price_momentum_trend,0.2,2.5411,0.5082,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00373,BENF,risk_liquidity,0.1,22.4676,2.2468,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00374,BETR,fundamentals_quality,0.3,20.7904,6.2371,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00374,BETR,growth_momentum,0.2,0.0,0.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00374,BETR,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00374,BETR,price_momentum_trend,0.2,0.0,0.0,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00374,BETR,risk_liquidity,0.1,15.6916,1.5692,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00375,BFC,fundamentals_quality,0.3,24.5722,7.3717,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00375,BFC,growth_momentum,0.2,9.3624,1.8725,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00375,BFC,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00375,BFC,price_momentum_trend,0.2,52.828,10.5656,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00375,BFC,risk_liquidity,0.1,71.4584,7.1458,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
U00376,BFRG,fundamentals_quality,0.3,67.8454,20.3536,revenue_growth_yoy|net_margin|free_cash_flow_margin|debt_to_assets,v2.38K-us-experimental-scoring
U00376,BFRG,growth_momentum,0.2,70.0,14.0,revenue_growth_yoy|growth_positive_flag|price_acceleration_flag|return_3m,v2.38K-us-experimental-scoring
U00376,BFRG,profitability_cashflow,0.2,0.0,0.0,net_margin|free_cash_flow_margin|profitability_positive_flag,v2.38K-us-experimental-scoring
U00376,BFRG,price_momentum_trend,0.2,1.7574,0.3515,return_12m|return_6m|price_vs_sma_200|trend_positive_flag|recent_high_breakout_flag,v2.38K-us-experimental-scoring
U00376,BFRG,risk_liquidity,0.1,32.2652,3.2265,volatility_6m|volatility_3m|max_drawdown_12m|max_drawdown_6m|debt_to_assets|liquidity_available_flag,v2.38K-us-experimental-scoring
