asset_id,ticker,candidate_matrix_status,score_bucket,scorable,research_rank,experimental_score,quality_notes,phase
U00049,ACXP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00051,ADAG,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00055,ADGM,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00057,ADIL,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00067,ADVB,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00075,AEMD,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00077,AEP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00083,AFCG,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00084,AFJK,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00088,AGCC,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00089,AGEN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00093,AGNC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00095,AGPU,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00099,AHMA,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00100,AIAI,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00102,AIDX,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00103,AIFA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00105,AIFF,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00116,AIRJ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00117,AIRO,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00120,AISP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00121,AIXC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00125,AKTS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00129,ALDF,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00130,ALDX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00135,ALGS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00141,ALLO,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00142,ALLR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00145,ALMR,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00151,ALOV,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00152,ALOY,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00153,ALP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00158,ALTI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00161,ALXO,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00162,ALZN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00167,AMCI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00171,AMIX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00173,AMLX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00181,AMSS,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00183,AMTX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00188,ANGI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00192,ANIX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00193,ANNA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00194,ANNX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00198,ANTX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00202,APA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00204,APC,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00206,APGE,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00208,APLD,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00217,APRE,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00218,APUR,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00219,APVO,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00221,APXT,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00223,AQB,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00224,AQMS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00226,ARAI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00232,ARCI,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00236,AREC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00241,ARQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00246,ARTL,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00248,ARTV,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00252,ARXS,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00253,ASBP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00256,ASML,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00261,ASPS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00269,ASTS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00270,ASUR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00272,ATAI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00273,ATCX,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00274,ATEC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00278,ATHR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00279,ATII,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00285,ATOS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00286,ATPC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00292,AUBN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00296,AUID,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00299,AURA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00300,AURE,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00301,AUUD,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00302,AVAH,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00303,AVAT,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00304,AVAV,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00305,AVBH,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00306,AVBP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00308,AVIR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00309,AVLN,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00313,AVR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00315,AVTX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00316,AVX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00317,AVXL,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00318,AWRE,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00328,AZI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00332,BAFN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00345,BBIO,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00346,BBLG,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00348,BBOT,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00349,BBSI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00350,BCAB,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00353,BCAX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00354,BCBP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00355,BCDA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00360,BCRX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00361,BCTX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00362,BDCI,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00365,BDTX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00368,BEAT,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00370,BEEP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00373,BENF,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00376,BFRG,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00380,BGDE,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00381,BGIN,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00382,BGL,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00385,BGMS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00388,BHST,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00393,BIRD,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00394,BIVI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00397,BJDX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00400,BKNG,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00405,BLFS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00409,BLLN,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00418,BMEA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00423,BMRA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00424,BMRC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00427,BNBX,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00429,BNGO,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00430,BNKK,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00432,BNTC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00436,BOKF,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00437,BOLD,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00451,BRCB,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00456,BRLS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00458,BRR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00460,BRUN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00463,BSBK,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00478,BTOG,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00480,BTTC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00481,BULL,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00484,BVC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00488,BWEN,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00496,BYSI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00501,CABA,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00502,CABR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00505,CADL,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00506,CAES,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00507,CAI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00510,CALC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00515,CAPR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00516,CAPS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00518,CAR,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00521,CARL,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00525,CAST,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00529,CBC,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00532,CBK,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00534,CBNK,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00536,CBRS,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00539,CCAP,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00543,CCC,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00546,CCEC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00548,CCG,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00549,CCHH,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
