ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date,stage1_status,stage1_primary_reason,stage1_all_reasons
BPOP,"Popular, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,9878787072.0,153.07,501774.0,501774.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,76806546.17999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BRKR,Bruker Corporation - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,8584003072.0,56.39,2345474.0,2345474.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,132261278.86,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BRUN,Boost Run Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,1790031488.0,29.14,995057.0,995057.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,28995960.98,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BRZE,"Braze, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,2580391680.0,22.91,3293296.0,3293296.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,75449411.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BSY,"Bentley Systems, Incorporated - Class B Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,10004024320.0,32.93,2518531.0,2518531.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,82935225.83,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BTDR,Bitdeer Technologies Group - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,4250689280.0,17.47,8177725.0,8177725.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,142864855.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BTQ,BTQ Technologies Corp. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,575339008.0,4.07,2568596.0,2568596.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10454185.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
BTSG,"BrightSpring Health Services, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Health Information Services,common_stock,True,11324152832.0,57.4,2685279.0,2685279.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,154135014.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BULL,Webull Corporation - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,2978184448.0,5.6,13436204.0,13436204.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,75242742.39999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BUSE,First Busey Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,2332637952.0,27.58,611506.0,611506.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16865335.48,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Insurance Brokers,common_stock,True,1938100224.0,19.88,1635366.0,1635366.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32511076.08,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BZ,KANZHUN LIMITED - American Depository Shares,NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,6322262016.0,14.03,4379411.0,4379411.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,61443136.33,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
CABA,"Cabaletta Bio, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,529928096.0,3.25,3084863.0,3084863.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10025804.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
CAC,Camden National Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,854191360.0,50.5,100942.0,100942.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5097571.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
CACC,Credit Acceptance Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Credit Services,common_stock,True,5697705472.0,544.71,169446.0,169446.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,92298930.66,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
CADL,"Candel Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,623529728.0,8.51,1763360.0,1763360.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,15006193.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
CAI,"Caris Life Sciences, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,4661404672.0,16.49,2570080.0,2570080.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42380619.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
CAKE,The Cheesecake Factory Incorporated - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,3285692928.0,66.13,1184736.0,1184736.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,78346591.67999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
